BioWare 3.0 Export
Device:	Integrated Amp Plate 1 9281CA	Integrated Amp Plate 1 9281CA	Integrated Amp Plate 1 9281CA
0.314000	5.062557	-0.813563	618.239235
0.315000	4.822257	-1.278671	617.542999
0.316000	4.902231	-1.046947	617.889603
0.317000	6.024518	0.273625	623.084167
0.318000	4.260923	-1.356742	615.296638
0.319000	5.062557	-0.813563	618.239235
0.320000	4.100596	-1.434813	614.778198
0.321000	3.699969	-1.978822	612.700630
0.322000	4.340897	-1.046947	616.507500
0.323000	4.902231	-0.890804	617.889694
0.324000	4.581198	-1.201430	616.333206
0.325000	4.340897	-1.356742	615.467491
0.326000	4.500845	-1.201430	615.814682
0.327000	4.581198	-1.201430	616.850677
0.328000	4.260923	-1.356742	615.469444
0.329000	4.180949	-1.434813	615.812721
0.330000	5.222884	-0.424867	620.313774
0.331000	6.024518	0.118312	623.081512
0.332000	4.902231	-0.968876	618.235733
0.333000	4.902231	-0.813563	618.582909
0.334000	4.741904	-0.890804	617.545456
0.335000	4.982584	-0.580179	618.928040
0.336000	4.261302	-1.278671	616.507004
0.337000	4.902231	-0.891634	618.579880
0.338000	4.581956	-1.201430	617.887650
0.339000	4.260923	-1.512055	617.019966
0.340000	3.940270	-1.822680	614.427879
0.341000	4.741904	-0.890804	618.237686
0.342000	4.741904	-0.968876	618.063896
0.343000	4.340897	-1.201430	617.023972
0.344000	4.341276	-1.123358	617.369507
0.345000	5.142910	-0.580179	619.793083
0.346000	4.822257	-1.123358	617.888145
0.347000	5.142531	-0.580179	620.140373
0.348000	5.543159	0.118312	621.530022
0.349000	4.822257	-0.813563	618.237686
0.350000	4.741904	-0.580179	618.066338
0.351000	3.699969	-1.668197	613.911896
0.352000	4.340897	-1.201430	616.507004
0.353000	4.341276	-1.123358	617.023880
0.354000	4.741904	-0.657421	618.409027
0.355000	4.661172	-0.891634	617.197762
0.356000	4.020623	-1.279501	614.777603
0.357000	4.260923	-0.968876	616.333603
0.358000	4.020243	-1.201430	614.951508
0.359000	4.662309	-0.580179	618.063896
0.360000	5.062557	-0.269554	619.448639
0.361000	4.100975	-1.356742	616.676292
0.362000	4.821878	-0.580179	618.235733
0.363000	4.741904	-0.580179	617.718750
0.364000	4.341276	-0.891634	616.507393
0.365000	4.260923	-0.813563	616.507500
0.366000	4.100975	-0.891634	615.296638
0.367000	4.581198	-0.580179	617.023972
0.368000	5.383211	0.040241	620.487564
0.369000	4.741904	-0.813563	617.542412
0.370000	3.699590	-1.746268	612.522820
0.371000	3.860296	-1.434813	614.599716
0.372000	4.180949	-0.968876	615.986404
0.373000	4.100596	-1.046947	616.330078
0.374000	4.341276	-0.736322	617.197762
0.375000	4.902610	-0.657421	618.059875
0.376000	4.822257	-0.580179	619.272690
0.377000	3.940270	-1.511225	614.944839
0.378000	3.619616	-1.745438	613.215157
0.379000	3.860296	-1.512055	614.773514
0.380000	4.100596	-1.278671	616.156288
0.381000	5.223264	0.040241	620.659401
0.382000	4.902610	-0.502938	618.927467
0.383000	4.982584	-0.502938	619.617821
0.384000	4.982584	-0.346796	619.617821
0.385000	4.822257	-0.736322	618.404526
0.386000	4.260923	-0.891634	616.850571
0.387000	4.501982	-0.813563	617.541344
0.388000	5.142910	0.040241	620.833191
0.389000	4.261302	-0.814393	617.541435
0.390000	4.261302	-1.279501	616.674728
0.391000	4.581956	-0.813563	618.059875
0.392000	4.982584	-0.502938	619.272690
0.393000	4.741904	-0.580179	617.890976
0.394000	4.180949	-0.813563	617.025360
0.395000	4.341276	-0.736322	617.717186
0.396000	3.860296	-1.046947	614.776146
0.397000	4.261302	-0.890804	616.850571
0.398000	5.303237	0.272795	621.176857
0.399000	5.142910	0.118312	621.176376
0.400000	4.260923	-0.968876	616.676773
0.401000	4.581956	-0.502938	617.890495
0.402000	4.581956	-0.502938	617.541435
0.403000	4.180949	-0.736322	616.160309
0.404000	4.021001	-0.891634	615.986908
0.405000	4.341276	-0.813563	617.195808
0.406000	4.902231	-0.424867	619.446480
0.407000	5.543917	0.350866	622.216286
0.408000	3.619616	-1.745438	612.696609
0.409000	4.180949	-0.968876	616.160309
0.410000	3.779943	-1.279501	614.081673
0.411000	3.780322	-1.357572	613.909943
0.412000	4.341276	-0.580179	616.333603
0.413000	4.421250	-0.580179	617.542908
0.414000	4.501982	-0.580179	617.888039
0.415000	4.341276	-0.813563	616.676773
0.416000	4.341276	-0.736322	616.676773
0.417000	3.860296	-1.434813	614.080292
0.418000	4.822257	-0.270384	619.274643
0.419000	5.223264	0.195553	621.527489
0.420000	5.222884	0.118312	621.868698
0.421000	4.501982	-0.813563	618.577820
0.422000	5.142910	-0.114242	621.175774
0.423000	4.902231	-0.502108	619.445984
0.424000	4.662309	-0.269554	619.274147
0.425000	4.822257	-0.580179	618.755630
0.426000	4.341276	-0.813563	618.233276
0.427000	5.704623	0.585080	623.427147
0.428000	4.581956	-0.813563	619.097824
0.429000	5.303237	0.118312	621.868202
0.430000	6.024518	0.507009	624.465683
0.431000	4.902231	-0.424867	619.793083
0.432000	4.902610	-0.269554	619.966377
0.433000	5.142910	-0.037830	620.658813
0.434000	4.581956	-0.424867	618.929420
0.435000	5.303237	0.118312	621.694412
0.436000	4.982584	-0.346796	620.313179
0.437000	5.062937	-0.424867	620.485016
0.438000	4.902231	-0.502938	619.447937
0.439000	5.303237	0.195553	621.354088
0.440000	5.062557	0.040241	620.487473
0.441000	4.982584	0.040241	619.276604
0.442000	4.662309	-0.346796	618.408043
0.443000	4.662309	-0.347625	618.757088
0.444000	5.303237	0.118312	620.832108
0.445000	5.142910	-0.269554	619.619293
0.446000	5.142910	-0.269554	619.100761
0.447000	5.062557	0.040241	619.101257
0.448000	5.703865	0.507009	621.353195
0.449000	4.982584	0.040241	619.103218
0.450000	4.822257	-0.502938	618.060852
0.451000	4.662309	-0.580179	617.195213
0.452000	5.303237	0.118312	621.175774
0.453000	4.821878	-0.424867	617.889404
0.454000	4.741904	-0.424867	617.542412
0.455000	4.741904	-0.347625	617.544365
0.456000	4.581956	-0.347625	617.542908
0.457000	3.620374	-1.434813	612.869423
0.458000	5.142910	0.040241	619.621246
0.459000	4.902231	-0.269554	618.404022
0.460000	4.582335	-0.424867	618.060349
0.461000	4.902231	-0.192313	618.234146
0.462000	4.741904	-0.192313	618.062309
0.463000	4.982584	-0.114242	619.102234
0.464000	4.421250	-0.502938	617.541817
0.465000	4.662309	-0.424867	618.407936
0.466000	5.142910	0.040241	621.001495
0.467000	6.184845	1.050187	624.812271
0.468000	5.864192	0.585080	622.907036
0.469000	4.341276	-0.657421	617.196579
0.470000	4.982584	-0.269554	619.619202
0.471000	5.222884	0.195553	620.138214
0.472000	4.662309	-0.269554	618.407455
0.473000	5.142910	-0.114242	621.175072
0.474000	5.142910	-0.114242	620.653694
0.475000	5.222884	-0.113412	620.653214
0.476000	5.142531	-0.114242	619.271118
0.477000	4.741904	-0.191483	618.754539
0.478000	5.222884	0.273625	621.352005
0.479000	4.982584	0.273625	619.794449
0.480000	4.501982	-0.424037	618.406952
0.481000	5.703865	0.817634	623.256584
0.482000	5.062557	0.041901	620.657616
0.483000	4.982205	0.118312	619.794449
0.484000	4.581198	-0.191483	617.715019
0.485000	4.581198	-0.036170	618.062698
0.486000	4.581198	-0.114242	617.541710
0.487000	4.020243	-0.580179	615.812325
0.488000	4.741904	-0.269554	618.405388
0.489000	4.421250	-0.346796	617.886360
0.490000	4.902231	-0.269554	618.576729
0.491000	3.939891	-0.968876	614.081055
0.492000	4.421250	-0.191483	618.233551
0.493000	4.421250	0.118312	617.888817
0.494000	4.741904	-0.036170	618.407349
0.495000	4.501982	0.040241	617.888817
0.496000	4.902231	0.041901	618.925392
0.497000	4.902231	-0.036170	618.751991
0.498000	3.699590	-1.278671	613.558113
0.499000	4.581198	-0.191483	617.196083
0.500000	3.218988	-1.356742	612.004082
0.501000	4.260923	-0.424867	615.984634
0.502000	4.260923	-0.346796	615.986298
0.503000	4.421250	-0.424867	616.500816
0.504000	4.902610	-0.191483	618.229538
0.505000	5.142910	0.350866	620.136162
0.506000	5.383211	0.273625	620.826912
0.507000	5.142910	0.429767	619.444817
0.508000	4.982584	0.118312	618.923439
0.509000	4.982584	0.118312	618.925392
0.510000	4.823015	0.196383	618.752953
0.511000	5.142910	0.273625	620.135658
0.512000	5.223264	0.118312	619.962257
0.513000	5.223264	0.429767	620.999802
0.514000	5.222884	0.429767	619.617126
0.515000	5.062937	0.196383	619.271980
0.516000	5.142910	0.196383	619.443336
0.517000	5.303237	0.507009	620.483337
0.518000	5.062937	0.118312	619.615067
0.519000	4.662309	-0.347625	617.537788
0.520000	5.143290	-0.036170	619.961372
0.521000	5.543917	0.429767	620.652618
0.522000	4.982584	0.196383	619.445290
0.523000	5.062557	0.350866	619.619087
0.524000	4.581956	-0.269554	617.368790
0.525000	4.261302	-0.269554	617.025116
0.526000	4.902231	0.118312	618.406364
0.527000	4.422008	-0.347625	617.194992
0.528000	5.383211	0.584250	620.656136
0.529000	5.142910	0.350866	618.752953
0.530000	4.501982	-0.192313	616.848206
0.531000	5.142910	0.661491	619.273941
0.532000	4.581956	0.040241	617.368301
0.533000	4.021001	-0.424867	614.946098
0.534000	4.902231	0.118312	618.923805
0.535000	4.982963	0.273625	619.097603
0.536000	4.662309	-0.036170	618.059250
0.537000	4.822257	0.350866	618.062088
0.538000	5.142910	0.739562	619.792488
0.539000	4.100975	-0.502938	615.635963
0.540000	4.261302	-0.192313	617.368301
0.541000	5.062937	0.662321	619.965370
0.542000	4.501982	-0.114242	617.885849
0.543000	4.421250	-0.192313	618.059143
0.544000	4.260923	-0.192313	617.366821
0.545000	3.940649	-0.424867	615.465698
0.546000	4.501982	0.040241	617.714012
0.547000	5.463943	1.049358	621.870026
0.548000	4.261302	-0.192313	616.849838
0.549000	4.982584	0.350866	620.656128
0.550000	3.780322	-0.968876	615.462257
0.551000	4.822257	0.118312	620.307381
0.552000	4.581956	0.195553	619.443810
0.553000	4.581956	0.118312	619.271973
0.554000	4.662309	0.195553	619.096222
0.555000	4.181328	-0.192313	617.540222
0.556000	4.902610	0.195553	620.135544
0.557000	4.662309	0.040241	620.308945
0.558000	6.185224	1.439714	626.192780
0.559000	5.784218	0.972116	623.770653
0.560000	4.181328	-0.424867	617.022255
0.561000	5.543917	0.972116	622.733215
0.562000	4.662309	0.118312	619.098572
0.563000	4.742662	0.273625	620.829422
0.564000	4.742662	0.118312	620.308945
0.565000	4.902610	0.118312	620.479797
0.566000	5.062937	0.273625	621.174568
0.567000	3.940649	-0.813563	615.635567
0.568000	4.902610	0.428107	620.484695
0.569000	4.822257	0.350866	620.139549
0.570000	4.581956	0.040241	618.755386
0.571000	4.021001	-0.347625	616.675560
0.572000	4.662309	0.195553	619.099136
0.573000	4.982963	0.350866	620.655624
0.574000	4.501982	-0.192313	618.060211
0.575000	4.742662	0.118312	618.752548
0.576000	3.940649	-0.347625	615.983154
0.577000	4.422008	0.040241	617.543243
0.578000	3.460426	-0.813563	613.562492
0.579000	4.742662	0.195553	619.442810
0.580000	4.101354	-0.424867	617.192032
0.581000	4.021001	-0.580179	615.633499
0.582000	4.822257	0.040241	617.712532
0.583000	4.261302	-0.192313	616.677025
0.584000	4.422008	-0.192313	616.848854
0.585000	4.261302	-0.192313	617.022758
0.586000	4.101354	-0.192313	616.329941
0.587000	3.620374	-0.968876	614.250404
0.588000	4.662309	0.195553	618.233131
0.589000	3.940649	-0.580179	614.423714
0.590000	4.742662	0.272795	617.369843
0.591000	4.422008	-0.192313	616.154182
0.592000	4.341276	-0.037830	616.848854
0.593000	4.582335	0.195553	617.022255
0.594000	4.982963	0.195553	619.269020
0.595000	4.742662	0.118312	618.922905
0.596000	4.982963	0.195553	619.268539
0.597000	5.223264	0.428107	619.442810
0.598000	4.982963	0.350866	618.578758
0.599000	5.143290	0.584250	620.134651
0.600000	4.902610	0.350866	618.578758
0.601000	5.064074	0.428107	619.962906
0.602000	4.743041	0.118312	618.404358
0.603000	4.742662	-0.036170	618.747551
0.604000	4.742662	0.040241	618.575714
0.605000	4.982963	0.195553	618.404358
0.606000	4.823015	0.272795	618.923393
0.607000	5.624649	1.049358	621.694771
0.608000	4.101354	-0.502938	615.116142
0.609000	4.823015	0.195553	619.270493
0.610000	5.063316	0.273625	619.615623
0.611000	4.502361	-0.269554	617.881416
0.612000	4.582335	0.117482	617.538742
0.613000	4.582714	0.117482	617.712624
0.614000	4.342034	-0.037830	616.331894
0.615000	4.742662	0.272795	617.886421
0.616000	4.021381	-0.192313	615.986267
0.617000	3.460426	-0.969706	613.040718
0.618000	4.422008	-0.037830	616.675652
0.619000	4.742662	0.195553	618.752632
0.620000	5.142910	0.739562	619.273605
0.621000	4.982963	0.661491	618.583237
0.622000	4.501982	0.272795	617.023331
0.623000	4.262060	0.117482	616.504799
0.624000	4.502361	0.117482	617.368469
0.625000	4.502361	0.117482	618.405441
0.626000	4.342034	-0.114242	616.501862
0.627000	4.582335	0.118312	617.714180
0.628000	4.261302	0.195553	617.024895
0.629000	4.021001	-0.270384	615.811081
0.630000	3.540021	-0.659080	613.562668
0.631000	4.101354	0.117482	616.505470
0.632000	4.502361	0.195553	617.715752
0.633000	4.501982	0.272795	617.713791
0.634000	4.582335	0.272795	618.577934
0.635000	4.501982	0.195553	617.368561
0.636000	3.780322	-0.192313	615.463501
0.637000	4.742662	0.584250	620.136391
0.638000	3.059041	-0.814393	612.869453
0.639000	5.303995	1.049358	622.388222
0.640000	4.342034	0.040241	618.234184
0.641000	4.662309	0.195553	619.614319
0.642000	4.582335	0.273625	619.618927
0.643000	4.181328	0.040241	617.888565
0.644000	4.101354	0.040241	617.715256
0.645000	4.502361	0.350866	618.751244
0.646000	4.101354	0.195553	618.062431
0.647000	4.021001	-0.191483	617.886597
0.648000	4.422008	0.273625	620.136475
0.649000	4.501982	0.196383	620.307816
0.650000	4.501982	0.507009	619.444633
0.651000	4.982963	1.050187	622.215904
0.652000	3.940649	0.195553	618.235245
0.653000	4.021001	0.195553	618.235245
0.654000	3.860675	0.195553	618.582047
0.655000	4.501982	0.584250	621.004066
0.656000	4.101354	0.273625	620.485626
0.657000	3.380073	-0.424867	616.850113
0.658000	3.940649	0.350866	619.104988
