BioWare Version 5.2.1.3 Export
Device:	Kistler Grande2 9287CA	Kistler Grande2 9287CA	Kistler Grande2 9287CA
0.311000	-16.217336	4.941179	850.983398
0.312000	-16.536603	4.940720	852.407745
0.313000	-16.655999	4.940720	853.198456
0.314000	-16.855285	4.860455	855.888504
0.315000	-17.174845	4.661055	854.935806
0.316000	-17.533911	4.381618	855.090881
0.317000	-17.653307	4.421177	857.781448
0.318000	-17.932775	4.421177	857.304703
0.319000	-17.892684	4.420946	859.678375
0.320000	-18.212244	4.380930	860.150192
0.321000	-18.451621	4.061476	860.306183
0.322000	-18.531219	4.141281	861.097748
0.323000	-18.451035	4.101263	864.264343
0.324000	-18.530926	4.180840	864.103516
0.325000	-18.690706	3.861387	864.416870
0.326000	-18.770596	3.861387	866.002640
0.327000	-18.930375	3.821138	866.473648
0.328000	-18.850193	3.821138	867.582733
0.329000	-18.770596	3.821138	870.115051
0.330000	-18.850778	3.701317	868.844955
0.331000	-18.850778	3.701317	870.587585
0.332000	-18.730797	3.661299	870.902679
0.333000	-18.850778	3.621510	871.535507
0.334000	-18.810979	3.541473	872.009140
0.335000	-18.690706	3.501686	873.750137
0.336000	-18.611109	3.461668	872.481369
0.337000	-18.491713	3.461668	874.539764
0.338000	-18.372024	3.342073	874.538300
0.339000	-18.331933	3.421650	875.490234
0.340000	-18.172445	3.461668	876.279465
0.341000	-18.012665	3.262266	876.439224
0.342000	-17.892976	3.262266	876.121582
0.343000	-17.933068	3.182463	875.328415
0.344000	-17.493819	3.302284	878.495483
0.345000	-17.534204	3.182463	875.960571
0.346000	-17.214643	3.182690	877.701981
0.347000	-17.135046	3.102886	876.751770
0.348000	-16.855870	3.142902	876.911880
0.349000	-16.616201	3.182920	877.385803
0.350000	-16.416329	3.103344	877.545242
0.351000	-16.217336	3.103344	876.278137
0.352000	-15.937867	3.063555	877.227936
0.353000	-15.858269	2.904173	875.800735
0.354000	-15.539003	2.904173	876.437012
0.355000	-15.219735	3.063786	876.279099
0.356000	-14.900176	2.944420	876.913193
0.357000	-14.661091	2.984209	875.168442
0.358000	-14.501604	2.824825	875.010727
0.359000	-14.382208	2.705462	873.584747
0.360000	-14.022849	2.705690	873.269974
0.361000	-13.943251	2.506290	871.685440
0.362000	-13.623985	2.546537	872.637222
0.363000	-13.304717	2.586327	871.212585
0.364000	-13.105431	2.506979	871.688400
0.365000	-12.866054	2.427174	871.055084
0.366000	-12.506696	2.627033	869.472031
0.367000	-12.307410	2.347826	869.154556
0.368000	-12.187721	2.268250	867.097549
0.369000	-11.988435	2.228462	866.464401
0.370000	-11.669167	2.069078	865.514191
0.371000	-11.150322	2.229151	866.623764
0.372000	-11.110816	2.109556	863.931137
0.373000	-10.831347	1.950403	863.615219
0.374000	-10.591678	1.990421	862.823944
0.375000	-10.312209	1.910845	861.557724
0.376000	-10.233197	1.831268	859.497406
0.377000	-9.873838	1.751463	859.818024
0.378000	-9.674259	1.632097	857.124481
0.379000	-9.394791	1.632328	857.759613
0.380000	-9.195505	1.552752	856.651260
0.381000	-8.916329	1.433386	855.386337
0.382000	-8.796933	1.274004	853.484009
0.383000	-8.437574	1.354038	854.595078
0.384000	-8.357977	1.115080	850.476303
0.385000	-8.278088	0.955238	850.952484
0.386000	-7.879223	1.035732	849.843292
0.387000	-7.639845	0.876350	849.370728
0.388000	-7.440267	0.796545	848.103455
0.389000	-7.201182	0.717426	847.469376
0.390000	-7.121293	0.477779	845.727890
0.391000	-6.922007	0.358414	844.462158
0.392000	-6.403160	0.478468	845.570984
0.393000	-6.403453	0.279297	842.721893
0.394000	-6.363655	0.040110	841.929810
0.395000	-6.164369	-0.119503	840.661102
0.396000	-5.845102	-0.079256	839.871063
0.397000	-5.645816	-0.278427	839.237976
0.398000	-5.446237	-0.437809	838.129639
0.399000	-5.047080	-0.357773	837.656982
0.400000	-4.927683	-0.556944	837.021942
0.401000	-4.847795	-0.676538	834.647278
0.402000	-4.528527	-0.756346	834.966156
0.403000	-4.369332	-0.955515	833.855499
0.404000	-4.009973	-0.875481	834.015442
0.405000	-3.770597	-0.955057	832.117355
0.406000	-3.371146	-0.954826	833.225739
0.407000	-3.291549	-1.153997	831.008469
0.408000	-3.132354	-1.353397	829.901260
0.409000	-3.092556	-1.512550	827.839981
0.410000	-2.773288	-1.592127	828.158768
0.411000	-2.533618	-1.592127	827.049622
0.412000	-2.254149	-1.631914	828.159103
0.413000	-1.974681	-1.751280	827.527863
0.414000	-2.015065	-2.070275	825.153839
0.415000	-1.855285	-2.229888	825.153183
0.416000	-1.735597	-2.269675	823.409119
0.417000	-1.296348	-2.269445	824.678467
0.418000	-1.376823	-2.588439	822.935318
0.419000	-1.136861	-2.627999	823.254211
0.420000	-0.777795	-2.548193	823.097153
0.421000	-0.498326	-2.587981	824.522827
0.422000	-0.498326	-2.826941	821.355225
0.423000	-0.538711	-3.146164	820.880692
0.424000	-0.179352	-3.106146	820.881592
0.425000	0.180300	-2.986094	821.515396
0.426000	-0.059663	-3.225511	818.824463
0.427000	0.219806	-3.345105	819.456787
0.428000	0.419384	-3.384664	818.350830
0.429000	0.658762	-3.344416	818.508453
0.430000	0.658469	-3.544276	817.717270
0.431000	0.778451	-3.583835	817.401840
0.432000	0.858047	-3.544046	815.501617
0.433000	1.217406	-3.623393	817.402985
0.434000	1.257204	-3.703199	814.867233
0.435000	1.377186	-3.782776	814.552490
0.436000	1.416692	-3.902600	813.919281
0.437000	1.576472	-3.902600	813.603500
0.438000	1.616271	-3.981947	812.495728
0.439000	2.055519	-3.822564	814.873917
0.440000	2.295483	-3.782546	814.239120
0.441000	2.255391	-3.941929	812.653946
0.442000	2.255391	-4.021735	813.764191
0.443000	2.374786	-4.101542	811.548630
0.444000	2.334988	-4.141330	811.389191
0.445000	2.614457	-4.101312	811.707153
0.446000	2.614457	-4.181118	810.915070
0.447000	2.773945	-4.141100	811.073929
0.448000	2.934016	-4.260695	811.075806
0.449000	3.013614	-4.141100	810.442245
0.450000	3.013614	-4.300713	810.126175
0.451000	3.252992	-4.141100	811.077866
0.452000	3.292790	-4.181118	809.810745
0.453000	3.332882	-4.260695	809.334549
0.454000	3.572844	-4.101082	811.554047
0.455000	3.532753	-4.180658	809.178909
0.456000	3.692240	-4.220676	809.811981
0.457000	3.812222	-4.300483	809.178085
0.458000	3.812222	-4.220676	809.495972
0.459000	3.931910	-4.180658	808.703964
0.460000	4.211671	-4.101082	811.081741
0.461000	4.251470	-4.061064	809.179810
0.462000	4.091983	-4.180658	809.181137
0.463000	4.251470	-4.260465	809.814026
0.464000	4.291562	-4.220676	808.707184
0.465000	4.371159	-4.061064	810.448273
0.466000	4.531232	-4.140640	810.765823
0.467000	4.770902	-3.821417	812.193054
0.468000	4.650627	-3.941239	810.607956
0.469000	4.530939	-4.060604	811.716537
0.470000	4.610536	-3.941011	810.289963
0.471000	4.770609	-3.861435	812.350769
0.472000	4.810408	-3.781629	812.826614
0.473000	4.650627	-4.021276	811.082077
0.474000	4.650335	-3.861435	810.923538
0.475000	4.890298	-3.701822	813.936676
0.476000	4.570445	-3.941239	811.559479
0.477000	4.690134	-3.901223	812.667175
0.478000	4.850206	-3.781629	812.984329
0.479000	4.770023	-3.781629	813.934143
0.480000	4.729932	-3.781629	813.142868
0.481000	4.650042	-3.821647	814.567719
0.482000	4.729932	-3.781629	812.824890
0.483000	4.650042	-3.741840	814.725662
0.484000	4.530060	-3.821647	813.773560
0.485000	4.570152	-3.662264	814.724747
0.486000	4.609951	-3.662264	814.565994
0.487000	4.609951	-3.582458	816.150421
0.488000	4.689841	-3.542669	816.783600
0.489000	4.490262	-3.542899	816.307800
0.490000	4.490262	-3.542899	817.415924
0.491000	4.170702	-3.622705	815.356842
0.492000	4.250299	-3.463093	817.891769
0.493000	4.250592	-3.463093	818.208496
0.494000	4.370573	-3.303710	819.475479
0.495000	4.130610	-3.343728	819.157837
0.496000	4.010922	-3.383746	819.632126
0.497000	4.090812	-3.224133	819.474243
0.498000	4.050721	-3.184345	821.055862
0.499000	3.651270	-3.343958	819.948349
0.500000	3.850556	-3.184345	821.531219
0.501000	3.810758	-3.104999	822.164795
0.502000	3.650977	-3.104999	822.321747
0.503000	3.371217	-3.145017	821.212021
0.504000	3.371217	-3.145017	822.795868
0.505000	3.491198	-3.025422	823.271240
0.506000	3.091455	-3.105228	822.794968
0.507000	3.171052	-3.025652	823.585419
0.508000	3.011564	-3.025652	824.220154
0.509000	3.210851	-2.746675	825.172287
0.510000	3.170759	-2.746675	826.755295
0.511000	2.931088	-2.786693	825.962296
0.512000	2.691420	-2.866499	825.326019
0.513000	2.731217	-2.826711	827.229660
0.514000	2.571438	-2.746904	826.435501
0.515000	2.611237	-2.587292	828.653091
0.516000	2.331767	-2.707346	827.226196
0.517000	2.411365	-2.587522	829.443619
0.518000	2.211786	-2.667558	827.383255
0.519000	2.051713	-2.667558	829.601334
0.520000	2.011914	-2.508175	829.441895
0.521000	2.011914	-2.428369	830.234009
0.522000	1.852135	-2.468387	831.024811
0.523000	1.732446	-2.428598	831.499420
0.524000	1.452684	-2.468616	829.756592
0.525000	1.372794	-2.508635	831.181427
0.526000	1.133417	-2.708493	829.596436
0.527000	0.933252	-2.628687	830.229248
0.528000	0.893746	-2.588899	830.545166
0.529000	0.733968	-2.588899	831.495300
0.530000	0.654078	-2.429746	831.019943
0.531000	0.414407	-2.549340	832.127945
0.532000	0.294718	-2.469534	831.809586
0.533000	0.254919	-2.429746	832.442474
0.534000	0.294718	-2.309922	833.551987
0.535000	0.175030	-2.309922	834.344315
0.536000	-0.024549	-2.509782	832.917175
0.537000	-0.264219	-2.509782	833.709259
0.538000	-0.224128	-2.429976	834.659256
0.539000	-0.383907	-2.350400	833.550156
0.540000	-0.343816	-2.350400	836.717850
0.541000	-0.383907	-2.231035	835.607193
0.542000	-0.623285	-2.430206	835.765396
0.543000	-0.782772	-2.470224	835.131973
0.544000	-0.862954	-2.470224	835.923599
0.545000	-0.942844	-2.470454	835.447403
0.546000	-1.022442	-2.390878	837.348068
0.547000	-1.222021	-2.390878	836.080124
0.548000	-1.182222	-2.311301	837.506119
0.549000	-1.381801	-2.351089	836.710556
0.550000	-1.541581	-2.351089	837.503159
0.551000	-1.621471	-2.391335	836.551941
0.552000	-1.661270	-2.431124	839.087769
0.553000	-1.741159	-2.391335	837.660385
0.554000	-1.940445	-2.431124	838.295181
0.555000	-1.900646	-2.271513	839.243744
0.556000	-1.940445	-2.271513	839.402283
0.557000	-2.180116	-2.351547	838.131943
0.558000	-2.260006	-2.311758	840.033630
0.559000	-2.419493	-2.351776	838.449265
0.560000	-2.419493	-2.232182	839.556213
0.561000	-2.459291	-2.232182	841.933853
0.562000	-2.578980	-2.232412	840.190521
0.563000	-2.738468	-2.272200	840.665146
0.564000	-2.898540	-2.352236	839.870087
0.565000	-2.858155	-2.232412	841.298233
0.566000	-3.098119	-2.312218	839.712189
0.567000	-2.978137	-2.232412	842.721680
0.568000	-3.257899	-2.272430	840.343719
0.569000	-3.337497	-2.352236	840.660889
0.570000	-3.337497	-2.312218	841.292725
0.571000	-3.537367	-2.352236	841.134521
0.572000	-3.696855	-2.272659	841.133102
0.573000	-3.736653	-2.392485	841.924881
0.574000	-3.816543	-2.312449	841.607224
0.575000	-3.816543	-2.272659	842.398514
0.576000	-4.096305	-2.352467	841.605179
0.577000	-4.136397	-2.432272	841.129822
0.578000	-4.096305	-2.312677	841.920929
0.579000	-3.976031	-2.232872	844.140717
0.580000	-4.455663	-2.512306	840.336884
0.581000	-4.455370	-2.392485	842.079468
0.582000	-4.415572	-2.352467	842.394211
0.583000	-4.415572	-2.272890	842.871475
0.584000	-4.695334	-2.552324	841.758911
0.585000	-4.695334	-2.472519	842.551010
0.586000	-4.735132	-2.512306	841.919693
0.587000	-4.735132	-2.352695	842.235428
0.588000	-4.815022	-2.591883	842.868988
0.589000	-4.894913	-2.512306	840.806976
0.590000	-4.815022	-2.432272	842.550095
0.591000	-4.854821	-2.631901	842.391068
0.592000	-4.935004	-2.512306	842.073013
0.593000	-4.775224	-2.392485	843.183838
0.594000	-4.935004	-2.631901	843.023392
0.595000	-4.975095	-2.512306	841.436890
0.596000	-5.014894	-2.671919	841.595093
0.597000	-5.174966	-2.751496	841.435654
0.598000	-5.174966	-2.631901	841.120163
0.599000	-5.135168	-2.591883	841.594604
0.600000	-5.015479	-2.631901	843.177505
0.601000	-5.175260	-2.671919	840.959793
0.602000	-5.215351	-2.711708	841.276047
0.603000	-5.255149	-2.751496	840.800781
0.604000	-5.255149	-2.751496	841.434906
0.605000	-5.175552	-2.631901	840.641342
0.606000	-5.175552	-2.671690	842.860092
0.607000	-5.295534	-2.791285	839.850952
0.608000	-5.295534	-2.831303	840.007172
0.609000	-5.016065	-2.671460	843.017807
0.610000	-5.255735	-2.791285	839.688705
0.611000	-5.295534	-3.070720	840.163742
0.612000	-5.375716	-2.950667	840.483780
0.613000	-5.175845	-2.871091	840.958557
0.614000	-5.335917	-3.030474	839.213348
0.615000	-5.215937	-3.150296	840.321365
0.616000	-5.375716	-3.150526	838.263382
0.617000	-5.335917	-3.230102	839.211960
0.618000	-5.296119	-3.190084	839.212860
0.619000	-5.136340	-2.990456	840.164307
0.620000	-5.256320	-3.229872	837.469131
0.621000	-5.216522	-3.269890	839.687225
0.622000	-5.296412	-3.389255	837.310928
0.623000	-5.136924	-3.349696	837.943588
0.624000	-5.136924	-3.349696	837.626846
0.625000	-5.136924	-3.429273	837.469131
0.626000	-4.937054	-3.309678	837.151474
0.627000	-4.817365	-3.349236	839.212189
0.628000	-4.937346	-3.429043	836.200699
0.629000	-5.057327	-3.509079	836.676971
0.630000	-4.657877	-3.349236	838.103775
0.631000	-4.657877	-3.269660	838.103104
0.632000	-4.618079	-3.429043	837.309525
0.633000	-4.577987	-3.429043	837.944580
0.634000	-4.538188	-3.428813	837.151230
0.635000	-4.338317	-3.389025	838.102615
0.636000	-4.458299	-3.508849	838.102295
0.637000	-4.458299	-3.468831	836.518402
0.638000	-4.338317	-3.548637	836.517166
0.639000	-4.298226	-3.508619	836.203003
0.640000	-4.218629	-3.588426	835.568298
0.641000	-4.218629	-3.668002	835.252380
0.642000	-3.858977	-3.468601	837.628662
