BioWare Version 5.2.1.3 Export
Device:	Kistler Grande2 9287CA	Kistler Grande2 9287CA	Kistler Grande2 9287CA
1.109000	-1.334464	-0.942377	600.264786
1.110000	-1.254867	-0.782764	600.106918
1.111000	-1.374555	-0.942377	600.264786
1.112000	-1.614225	-1.102219	598.521057
1.113000	-1.334757	-0.862801	600.580200
1.114000	-1.134885	-0.663171	602.481468
1.115000	-1.215068	-0.663171	600.421997
1.116000	-1.214775	-0.702959	602.005867
1.117000	-1.574134	-0.982165	598.362534
1.118000	-1.294665	-0.822783	601.213348
1.119000	-0.935599	-0.423523	603.118004
1.120000	-0.975398	-0.503558	602.799118
1.121000	-1.294665	-0.782764	601.055145
1.122000	-1.494536	-1.022412	599.155861
1.123000	-1.334757	-0.782994	600.263885
1.124000	-1.174976	-0.742976	602.006355
1.125000	-1.174976	-0.702959	600.738739
1.126000	-0.895215	-0.543346	603.591301
1.127000	-1.494536	-1.022412	598.520248
1.128000	-1.254867	-0.782764	601.055901
1.129000	-1.174976	-0.663171	601.529587
1.130000	-1.454738	-0.942377	599.787697
1.131000	-1.414939	-0.822783	600.420761
1.132000	-1.174976	-0.663171	602.007011
1.133000	-1.294958	-0.782764	600.895538
1.134000	-1.494536	-1.021954	599.786957
1.135000	-1.294958	-0.822783	601.055801
1.136000	-1.174976	-0.702959	602.321785
1.137000	-1.494829	-0.981936	600.579300
1.138000	-1.494829	-0.982165	599.944908
1.139000	-1.214775	-0.742976	603.114212
1.140000	-1.215068	-0.702959	601.529099
1.141000	-1.374555	-0.742976	602.322594
1.142000	-1.494829	-0.942377	600.261650
1.143000	-1.454738	-0.862801	601.845505
1.144000	-0.975398	-0.543576	603.749840
1.145000	-1.135178	-0.703188	602.638847
1.146000	-1.375141	-0.782994	601.845016
1.147000	-1.534628	-1.022412	601.211624
1.148000	-1.534921	-1.022412	600.737015
1.149000	-1.334757	-0.822783	602.162346
1.150000	-1.174976	-0.663171	602.796562
1.151000	-1.334757	-0.942377	601.844696
1.152000	-1.494829	-0.942836	600.893639
1.153000	-1.534628	-1.022412	600.735435
1.154000	-1.414939	-0.782994	602.638023
1.155000	-1.574719	-1.022412	600.894882
1.156000	-1.654317	-0.942836	601.051689
1.157000	-1.254867	-0.703188	602.952797
1.158000	-1.534628	-0.782994	601.211945
1.159000	-1.734207	-1.022412	600.576912
1.160000	-1.454738	-0.782994	602.162666
1.161000	-1.494536	-0.742976	601.528290
1.162000	-1.654317	-1.022412	601.051353
1.163000	-1.694408	-0.942377	600.103111
1.164000	-1.214775	-0.703188	603.745728
1.165000	-1.454738	-0.703188	600.893974
1.166000	-1.694115	-1.022412	600.576912
1.167000	-1.694408	-1.022412	600.893639
1.168000	-1.294958	-0.623383	602.637703
1.169000	-1.214775	-0.543576	603.112900
1.170000	-1.654024	-0.822783	600.894882
1.171000	-1.774005	-0.942377	599.785225
1.172000	-1.614225	-0.742976	602.002075
1.173000	-1.334757	-0.543576	602.478584
1.174000	-1.214775	-0.503558	604.539070
1.175000	-1.534628	-0.742976	600.261314
1.176000	-1.814096	-1.022412	599.785713
1.177000	-1.853895	-1.022412	600.577721
1.178000	-1.534628	-0.703188	600.894638
1.179000	-1.334464	-0.503558	603.587845
1.180000	-1.654317	-0.742976	599.943428
1.181000	-1.813804	-0.822783	600.102791
1.182000	-1.494536	-0.702959	602.160614
1.183000	-1.454738	-0.583594	601.686157
1.184000	-1.814096	-0.862801	600.417549
1.185000	-1.654317	-0.703188	601.528122
1.186000	-1.454738	-0.583594	601.686157
1.187000	-1.734207	-0.902359	601.210480
1.188000	-1.733914	-0.822783	600.417549
1.189000	-1.374555	-0.543576	603.744919
1.190000	-1.574719	-0.623383	601.367271
1.191000	-1.893987	-0.862801	600.099152
1.192000	-1.734207	-0.822783	601.368683
1.193000	-1.534921	-0.623383	601.845604
1.194000	-1.614811	-0.623153	602.000839
1.195000	-1.694408	-0.742976	602.002563
1.196000	-1.893987	-0.942377	599.148857
1.197000	-1.494829	-0.623383	602.953789
1.198000	-1.614811	-0.583364	601.527542
1.199000	-1.654902	-0.663171	601.209320
1.200000	-1.774298	-0.782994	600.890671
1.201000	-1.734499	-0.782994	600.575432
1.202000	-1.574719	-0.663171	602.792450
1.203000	-1.575012	-0.623383	601.527206
1.204000	-1.495122	-0.543576	602.950974
1.205000	-1.734499	-0.822783	600.892159
1.206000	-1.774591	-0.822783	601.209236
1.207000	-1.814389	-0.862801	601.366951
1.208000	-1.575012	-0.742976	602.000839
1.209000	-1.934663	-0.942836	600.575752
1.210000	-1.774591	-0.942377	602.000519
1.211000	-1.614811	-0.822783	601.842636
1.212000	-1.774591	-1.062201	601.684601
1.213000	-1.934663	-1.142007	599.464340
1.214000	-1.575012	-0.902359	602.474808
1.215000	-1.575012	-0.942377	602.159378
1.216000	-2.014554	-1.261601	599.463531
1.217000	-2.014261	-1.341637	599.622978
1.218000	-1.654902	-1.021954	601.368195
1.219000	-1.894572	-1.221813	599.939217
1.220000	-1.894572	-1.181795	600.572464
1.221000	-2.094151	-1.301619	599.463287
1.222000	-1.974462	-1.381195	600.098007
1.223000	-1.774591	-1.181795	601.683189
1.224000	-1.694993	-1.101989	600.097855
1.225000	-1.614811	-1.181795	601.842316
1.226000	-2.054352	-1.421213	598.829147
1.227000	-1.974170	-1.501019	600.255302
1.228000	-1.974462	-1.421213	599.305817
1.229000	-1.934371	-1.421213	600.256058
1.230000	-1.654902	-1.181795	601.524666
1.231000	-1.734499	-1.261601	601.049385
1.232000	-1.854188	-1.420983	599.938896
1.233000	-1.814096	-1.380966	600.414261
1.234000	-2.014261	-1.501019	598.831207
1.235000	-1.734207	-1.341178	602.157745
1.236000	-1.894572	-1.341178	599.939217
1.237000	-1.854188	-1.461001	600.254814
1.238000	-1.934371	-1.421213	599.938896
1.239000	-1.575012	-1.181795	602.633423
1.240000	-1.854188	-1.381195	600.414261
1.241000	-1.974170	-1.540808	599.462708
1.242000	-1.894572	-1.461001	600.096931
1.243000	-1.854188	-1.341178	600.732323
1.244000	-1.814096	-1.381195	600.414497
1.245000	-2.133657	-1.500790	598.987930
1.246000	-2.013968	-1.501019	598.830383
1.247000	-1.734207	-1.261601	600.571976
1.248000	-1.694408	-1.181795	602.157745
1.249000	-1.974170	-1.461001	598.513229
1.250000	-2.133657	-1.660631	599.462372
1.251000	-2.013968	-1.500790	598.670944
1.252000	-1.734207	-1.381195	601.049385
1.253000	-1.694115	-1.181795	601.682465
1.254000	-1.494536	-1.141777	602.634346
1.255000	-1.694408	-1.261601	601.049385
1.256000	-1.853895	-1.461001	599.147278
1.257000	-2.093565	-1.540808	598.196487
1.258000	-1.933785	-1.660631	599.146454
1.259000	-1.774005	-1.381195	600.098663
1.260000	-1.733914	-1.341178	601.366714
1.261000	-1.733914	-1.221583	600.097855
1.262000	-1.933785	-1.461001	599.464439
1.263000	-1.733914	-1.261601	600.891670
1.264000	-1.813804	-1.261601	599.781601
1.265000	-1.813804	-1.341178	600.414009
1.266000	-1.813804	-1.381195	598.830971
1.267000	-1.813804	-1.261601	599.782257
1.268000	-1.774005	-1.341178	600.416405
1.269000	-1.773713	-1.261601	599.940140
1.270000	-1.893694	-1.381195	599.463615
1.271000	-1.613932	-1.141777	602.634834
1.272000	-1.654024	-1.062201	600.733467
1.273000	-1.654024	-1.221583	602.475388
1.274000	-1.893694	-1.301619	599.464287
1.275000	-1.813804	-1.261601	601.050308
1.276000	-1.654024	-1.181795	600.890526
1.277000	-1.494536	-1.021954	602.475388
1.278000	-1.693822	-1.221583	601.050308
1.279000	-1.933785	-1.341178	599.464439
1.280000	-2.053181	-1.461001	599.146454
1.281000	-1.813804	-1.261830	601.209000
1.282000	-1.654024	-1.142007	601.684113
1.283000	-1.613932	-1.021954	602.475388
1.284000	-1.733914	-0.982165	601.368271
1.285000	-1.813804	-1.141777	601.682465
1.286000	-2.013382	-1.221583	600.256866
1.287000	-2.053181	-1.221583	599.781265
1.288000	-1.774005	-1.101989	602.951897
1.289000	-2.093565	-1.221813	599.467827
1.290000	-2.173163	-1.421213	600.098663
1.291000	-1.813804	-1.021954	601.367950
1.292000	-1.893694	-1.141777	600.891670
1.293000	-1.973291	-1.061742	601.051117
1.294000	-2.173163	-1.341178	599.466171
1.295000	-1.893694	-0.982165	601.051117
1.296000	-1.773713	-1.021954	602.158310
1.297000	-2.133364	-1.261601	599.307816
1.298000	-2.092980	-1.341178	601.050308
1.299000	-2.053181	-1.101989	599.782425
1.300000	-1.773713	-0.902129	602.477867
1.301000	-1.773713	-0.902359	601.685921
1.302000	-2.173163	-1.221583	599.626366
1.303000	-2.133364	-1.301160	600.100975
1.304000	-1.972999	-1.141777	600.102707
1.305000	-1.853603	-0.942147	600.736115
1.306000	-1.653731	-0.862341	602.477196
1.307000	-1.853603	-0.942147	600.418472
1.308000	-1.973291	-1.061742	600.735779
1.309000	-2.173163	-1.181795	598.517944
1.310000	-2.212961	-1.221583	597.882576
1.311000	-2.013090	-1.061742	600.261246
1.312000	-2.013090	-0.942147	600.101883
1.313000	-1.933200	-0.862341	601.845848
1.314000	-1.933200	-0.862341	600.419861
1.315000	-2.173163	-1.141777	599.153236
1.316000	-1.973291	-0.942147	600.261322
1.317000	-1.853603	-0.662941	601.529930
1.318000	-2.253052	-1.101989	599.469559
1.319000	-2.013090	-0.942147	600.736603
1.320000	-1.972999	-0.862341	600.420197
1.321000	-1.653731	-0.622923	603.906998
1.322000	-2.052888	-0.902129	599.944351
1.323000	-1.853017	-0.742747	602.162437
1.324000	-1.453860	-0.383505	603.749115
1.325000	-1.813511	-0.822324	601.529930
1.326000	-2.052888	-0.981936	600.418961
1.327000	-1.893108	-0.862112	600.896370
1.328000	-1.613932	-0.583135	603.433685
1.329000	-1.573548	-0.782306	603.432121
1.330000	-2.053181	-1.061742	599.471222
1.331000	-1.893108	-0.981936	601.688568
1.332000	-1.773713	-0.862112	601.531746
1.333000	-1.533750	-0.702729	602.957497
1.334000	-1.573548	-0.742747	603.906731
1.335000	-1.813511	-1.021954	600.421928
1.336000	-2.013090	-1.301160	601.371651
1.337000	-1.893108	-1.061742	600.421005
1.338000	-1.733621	-0.941917	602.480408
1.339000	-1.573548	-0.822324	603.908562
1.340000	-1.693822	-0.942147	602.957832
1.341000	-2.013090	-1.141777	601.688805
1.342000	-1.773420	-1.021724	602.164978
1.343000	-1.773713	-1.021954	602.006775
1.344000	-1.773713	-1.141777	602.164978
1.345000	-1.773713	-1.021954	602.164825
1.346000	-1.613932	-0.902129	603.750107
1.347000	-1.653731	-0.902129	602.165314
1.348000	-2.013090	-1.181565	601.213524
1.349000	-1.693530	-0.902129	603.433685
1.350000	-1.493951	-0.742747	604.066177
1.351000	-1.973291	-1.181795	602.006775
1.352000	-1.813511	-1.021954	602.483864
1.353000	-1.733621	-0.902129	602.800926
1.354000	-1.653731	-0.902359	603.434593
1.355000	-1.933200	-1.141777	602.006676
1.356000	-1.973291	-1.141777	601.531174
1.357000	-1.573548	-0.862341	604.700584
1.358000	-1.693822	-0.782764	602.959564
1.359000	-1.733621	-0.982165	603.434006
1.360000	-2.053181	-1.181795	600.264046
1.361000	-1.933200	-1.101989	602.641258
1.362000	-1.773713	-0.902359	602.642403
1.363000	-1.533750	-0.742747	604.701485
1.364000	-1.653731	-0.742747	603.751656
1.365000	-1.933200	-0.942147	601.849396
1.366000	-1.972999	-0.982165	601.374130
1.367000	-1.972999	-1.061742	602.960960
1.368000	-1.613347	-0.742747	603.119011
1.369000	-1.693530	-0.742747	604.068993
1.370000	-1.972999	-0.942147	601.374939
1.371000	-1.733328	-0.742747	603.911095
1.372000	-1.773420	-0.822324	602.643646
1.373000	-2.012797	-1.061742	601.374130
1.374000	-1.812925	-0.862112	603.437897
1.375000	-1.733328	-0.782306	602.803093
1.376000	-2.012797	-1.021724	601.058533
1.377000	-2.092687	-1.021724	601.217415
1.378000	-1.892816	-0.941917	602.486252
1.379000	-1.573256	-0.782306	603.752571
1.380000	-2.052596	-1.181565	600.584915
1.381000	-2.172577	-1.261142	599.792152
1.382000	-1.892816	-0.901900	603.279259
1.383000	-1.613347	-0.822094	603.277870
1.384000	-1.852724	-0.981936	602.963020
1.385000	-2.092687	-1.220895	599.635109
1.386000	-2.052596	-1.261142	600.903801
1.387000	-1.853017	-1.101530	602.170433
1.388000	-1.573256	-0.941917	603.280502
1.389000	-1.733328	-1.061512	602.329872
1.390000	-1.932907	-1.300930	601.063248
1.391000	-2.052596	-1.380736	599.159828
1.392000	-1.812925	-1.300930	602.171257
1.393000	-1.613054	-1.141088	601.696648
1.394000	-1.453274	-0.941689	604.233292
1.395000	-1.653146	-1.180877	600.429680
1.396000	-1.772542	-1.380507	600.747330
1.397000	-1.532871	-1.021494	602.172813
1.398000	-1.732743	-1.300471	599.955238
1.399000	-1.772542	-1.340718	600.272301
1.400000	-1.373384	-0.981017	602.173737
1.401000	-1.493073	-1.180877	600.590271
1.402000	-1.692651	-1.420295	599.321754
1.403000	-1.572963	-1.220665	600.907112
1.404000	-1.373384	-1.101070	601.541916
1.405000	-1.493365	-1.220665	600.907112
1.406000	-1.732743	-1.460083	598.372177
1.407000	-1.572963	-1.300241	600.433144
1.408000	-1.333586	-1.100842	600.434227
1.409000	-1.333586	-1.061053	600.908836
1.410000	-1.572963	-1.340260	598.055099
1.411000	-1.413183	-1.220435	599.800819
1.412000	-1.253403	-1.060823	601.226807
1.413000	-1.013732	-0.821405	601.703743
1.414000	-1.173805	-0.981017	601.068604
1.415000	-1.293201	-1.220435	599.800819
1.416000	-1.453274	-1.260453	597.740341
1.417000	-1.213311	-1.180418	600.593826
1.418000	-1.053823	-0.940770	600.276833
1.419000	-0.853952	-0.820946	602.179932
1.420000	-1.213311	-1.100612	599.801460
1.421000	-1.333000	-1.220206	598.059799
1.422000	-1.093622	-1.140400	600.595642
1.423000	-1.093622	-0.940770	599.010277
1.424000	-1.293201	-1.259995	599.011589
1.425000	-1.093622	-1.100382	599.487366
1.426000	-1.013732	-1.020347	600.120041
1.427000	-1.253109	-1.259995	598.536324
1.428000	-1.452981	-1.339571	597.110313
1.429000	-1.253109	-1.179958	598.219482
1.430000	-1.053531	-1.060135	599.961502
1.431000	-1.333000	-1.379588	596.317307
1.432000	-1.292908	-1.219976	598.694527
1.433000	-1.332707	-1.459165	596.320290
1.434000	-1.172927	-1.219976	598.378929
1.435000	-1.133129	-1.299553	597.903999
1.436000	-1.013440	-1.259535	598.696083
1.437000	-1.372798	-1.419147	596.158783
1.438000	-1.253109	-1.458936	596.953842
1.439000	-1.133129	-1.099923	597.746117
1.440000	-1.053531	-1.379129	598.538368
1.441000	-0.933549	-1.020117	598.380501
1.442000	-1.173220	-1.458936	597.428719
1.443000	-1.292908	-1.419147	596.795891
1.444000	-1.452981	-1.618547	595.210220
1.445000	-1.172927	-1.379129	597.588890
1.446000	-1.093622	-1.379129	597.430443
1.447000	-0.933549	-1.099463	599.808807
1.448000	-1.053531	-1.259535	597.270432
1.449000	-1.253109	-1.419147	597.111557
1.450000	-1.253109	-1.299323	597.905724
1.451000	-0.973934	-1.059905	599.174904
1.452000	-1.332707	-1.339341	597.272728
1.453000	-1.253403	-1.299323	597.430931
1.454000	-1.133129	-1.099923	597.746605
1.455000	-1.013732	-0.980099	600.126450
1.456000	-1.292908	-1.259535	596.163498
1.457000	-1.293201	-1.299323	597.905052
1.458000	-1.292908	-1.059905	598.065170
1.459000	-0.933843	-0.820487	599.968246
1.460000	-1.213311	-0.980099	598.222130
1.461000	-1.452981	-1.179500	597.272667
1.462000	-1.413183	-1.179500	597.588570
1.463000	-0.973641	-0.820487	600.126450
1.464000	-1.053823	-0.900293	598.857162
1.465000	-1.213311	-0.940082	598.699303
1.466000	-1.373384	-1.099923	597.431526
1.467000	-1.413183	-1.179500	596.956505
1.468000	-1.213311	-0.980099	599.649361
1.469000	-1.013440	-0.780699	599.809128
1.470000	-0.973934	-0.780239	600.759850
1.471000	-1.133129	-0.900293	599.175072
1.472000	-1.053531	-0.940310	599.808807
1.473000	-1.252817	-1.179958	598.542580
1.474000	-1.372798	-1.179500	597.747520
1.475000	-1.132835	-1.059905	599.810043
1.476000	-1.133129	-0.980099	599.175240
1.477000	-1.372506	-1.179500	598.542915
1.478000	-1.092744	-1.139482	600.126770
1.479000	-1.093037	-0.940082	599.652496
1.480000	-1.092744	-1.139482	600.601646
1.481000	-1.252524	-1.139482	598.702682
1.482000	-1.132543	-1.019887	600.601982
1.483000	-0.973348	-0.900064	601.235886
1.484000	-1.172634	-1.099463	598.702362
1.485000	-1.292323	-1.259076	599.652649
1.486000	-1.292323	-1.219288	598.543823
1.487000	-1.052360	-1.019887	600.602974
1.488000	-1.252232	-1.139482	599.969490
1.489000	-1.331829	-1.219288	599.334854
1.490000	-1.331829	-1.259076	599.337166
1.491000	-1.092159	-1.179270	600.604538
1.492000	-1.131958	-1.019887	599.971390
1.493000	-0.972470	-1.019887	602.188354
1.494000	-1.212140	-1.259535	599.652496
1.495000	-1.371920	-1.339111	600.444366
1.496000	-1.331536	-1.339111	598.702362
1.497000	-1.331829	-1.259076	599.336243
1.498000	-1.091866	-1.059905	601.872421
1.499000	-0.972470	-0.860275	602.664856
1.500000	-0.972177	-0.979870	601.714218
1.501000	-1.212140	-1.139482	600.603226
1.502000	-1.331829	-1.259076	598.702194
1.503000	-1.211555	-1.099463	601.556503
1.504000	-1.052360	-0.900293	601.395981
1.505000	-1.411426	-1.059905	600.286819
1.506000	-1.252524	-1.139252	599.654228
1.507000	-1.171463	-0.940310	601.556503
1.508000	-1.172341	-0.979870	600.603951
1.509000	-1.491609	-1.099923	598.543335
1.510000	-1.292323	-1.139482	600.286888
1.511000	-0.972177	-0.660874	601.555679
1.512000	-1.292323	-0.900293	600.286888
1.513000	-1.252232	-1.020117	600.443779
1.514000	-1.531700	-1.179500	598.702682
1.515000	-1.292323	-1.059905	600.918655
1.516000	-1.291737	-0.860505	602.031372
1.517000	-1.292323	-0.900064	600.603073
1.518000	-1.451518	-1.059905	601.077347
1.519000	-1.611297	-1.059905	599.335754
1.520000	-1.611297	-1.059905	601.394501
1.521000	-1.411719	-0.780239	602.027817
1.522000	-1.451518	-0.780239	601.868958
1.523000	-1.531115	-0.860505	602.029312
1.524000	-1.730693	-1.019887	600.283508
1.525000	-2.130436	-1.179500	599.333221
1.526000	-1.970656	-1.139482	600.599106
1.527000	-2.169942	-1.139482	598.700729
1.528000	-1.730693	-0.860275	603.451187
1.529000	-2.010162	-0.740451	601.233330
1.530000	-2.209741	-1.059905	600.122116
1.531000	-2.009576	-0.660874	604.084503
1.532000	-1.770492	-0.421456	603.767517
1.533000	-2.329429	-0.780239	602.496666
1.534000	-2.289630	-0.700434	601.071915
1.535000	-2.129558	-0.461245	603.447388
1.536000	-2.329429	-0.381439	603.604782
1.537000	-2.808476	-0.740451	600.909264
1.538000	-2.648989	-0.421227	603.445007
1.539000	-2.528715	-0.221597	604.076035
1.540000	-3.207927	-0.381439	601.066322
1.541000	-3.327615	-0.540821	602.013741
1.542000	-3.367707	-0.221597	602.014984
1.543000	-3.167542	0.097398	604.863770
1.544000	-3.766279	-0.101773	602.011299
1.545000	-4.285710	-0.341421	600.264023
1.546000	-4.564886	-0.341421	599.947350
1.547000	-4.604977	-0.102003	601.529915
1.548000	-4.524502	0.137186	603.428223
1.549000	-4.724666	0.176974	603.585197
1.550000	-5.443383	-0.341880	599.462448
1.551000	-5.523273	-0.261845	601.362152
1.552000	-5.842833	-0.222056	600.884155
1.553000	-5.922723	-0.222056	601.356812
1.554000	-5.523273	0.216991	604.842537
1.555000	-6.202485	-0.142480	601.194916
1.556000	-6.521752	-0.301863	602.299965
1.557000	-6.641441	-0.222056	601.506134
1.558000	-6.561551	-0.062444	604.513855
1.559000	-7.120781	-0.381668	601.815369
1.560000	-6.961002	0.097168	604.663246
1.561000	-7.400250	0.017133	603.869507
1.562000	-7.480140	-0.142020	603.707664
1.563000	-8.039370	0.376604	603.068756
1.564000	-8.119260	0.216991	606.234200
1.565000	-8.878069	0.216763	603.695488
1.566000	-8.957666	0.296568	604.957680
1.567000	-9.597079	0.096938	603.210587
1.568000	-9.636878	0.615792	607.326225
1.569000	-9.956438	0.535987	606.687416
1.570000	-10.914532	0.057150	603.830048
1.571000	-10.914825	0.336127	606.045685
1.572000	-10.994715	0.535757	607.785393
1.573000	-11.194880	0.655581	608.254326
1.574000	-11.593744	0.415704	608.725388
1.575000	-12.193065	0.136726	606.661942
1.576000	-12.272662	0.256091	607.449287
1.577000	-12.313047	0.495509	610.299454
1.578000	-12.512626	0.614874	610.135506
1.579000	-12.991673	0.495280	610.923050
1.580000	-13.630794	0.096020	607.908752
1.581000	-13.750481	0.255862	610.914413
1.582000	-13.870170	0.455262	610.594711
1.583000	-14.190023	0.255403	611.382706
1.584000	-14.789052	0.095791	610.269325
1.585000	-14.868942	0.175596	612.009270
1.586000	-14.829144	0.375227	613.906334
1.587000	-15.627751	-0.103610	611.367455
1.588000	-15.907512	0.015755	610.255318
1.589000	-15.707641	0.135579	614.844284
1.590000	-16.266871	0.015985	612.146545
1.591000	-16.905991	-0.423293	611.190247
1.592000	-16.946083	-0.143627	611.823318
1.593000	-16.826394	0.095561	614.194984
1.594000	-17.385624	-0.343258	612.763977
1.595000	-17.705184	-0.423063	611.968567
1.596000	-18.184524	-0.582676	611.487457
1.597000	-17.944854	-0.463081	614.179764
1.598000	-18.184524	-0.423293	613.066124
1.599000	-18.863443	-0.902129	611.478065
1.600000	-19.023223	-1.061742	610.999733
1.601000	-19.302984	-1.061742	611.153755
1.602000	-19.143205	-1.141777	614.161079
1.603000	-19.502563	-0.902359	613.206070
1.604000	-19.822124	-1.421213	613.836914
1.605000	-20.261372	-1.341637	610.504875
1.606000	-20.581225	-1.461001	610.343948
1.607000	-21.060272	-1.860261	610.022186
1.608000	-21.020766	-1.301619	611.761528
1.609000	-21.180254	-1.700878	612.393044
1.610000	-22.139520	-2.099679	608.426430
1.611000	-22.059336	-1.780914	609.216469
1.612000	-22.099721	-1.661090	611.905334
1.613000	-22.818732	-1.900738	609.683037
1.614000	-22.978804	-1.820703	609.521790
1.615000	-23.298365	-1.780914	609.042969
1.616000	-23.538912	-1.940756	609.672722
1.617000	-23.897979	-2.020791	608.242622
1.618000	-24.218123	-1.980774	608.556061
1.619000	-24.137940	-1.701797	612.200569
1.620000	-24.657665	-1.861179	608.233139
1.621000	-25.336877	-2.300457	606.960556
1.622000	-25.337169	-2.100827	608.067192
1.623000	-25.297078	-1.781833	608.700188
1.624000	-25.777297	-2.220881	608.378426
1.625000	-25.817388	-1.981462	608.376846
1.626000	-26.256929	-2.260899	607.103462
1.627000	-26.377203	-2.420970	608.050957
1.628000	-26.417295	-2.101516	608.209480
1.629000	-26.297606	-1.902345	611.375328
1.630000	-26.617460	-2.021939	608.520378
1.631000	-27.217367	-2.500775	606.931641
1.632000	-27.217074	-2.421199	606.930069
1.633000	-27.337640	-2.221339	608.196289
1.634000	-27.297842	-2.421429	608.350227
1.635000	-27.018373	-2.062186	610.409447
1.636000	-27.578189	-2.102204	606.920105
1.637000	-28.017732	-2.780671	606.600571
1.638000	-27.938134	-2.381640	605.488342
1.639000	-27.938134	-2.262046	608.023247
1.640000	-28.217895	-2.501235	606.752502
1.641000	-28.457565	-2.461447	605.481842
1.642000	-28.377969	-2.421429	608.174690
1.643000	-28.418059	-2.182469	606.745010
1.644000	-28.937490	-2.541482	604.682549
1.645000	-29.017382	-2.461676	605.155121
1.646000	-28.937490	-2.222487	607.055145
1.647000	-28.897400	-2.023316	607.687897
1.648000	-29.256759	-2.222717	606.100883
1.649000	-29.616702	-2.342541	604.829636
1.650000	-29.536813	-2.262734	606.731163
1.651000	-29.576903	-2.103353	607.204308
1.652000	-29.417123	-1.903952	609.577713
1.653000	-29.736978	-1.904181	607.041565
1.654000	-30.056536	-2.223636	606.088455
1.655000	-30.416189	-2.263424	605.610214
1.656000	-30.736041	-2.423036	605.291908
1.657000	-30.696242	-2.462824	607.031738
1.658000	-30.216610	-1.505381	607.983292
1.659000	-30.616646	-1.944428	607.506195
1.660000	-30.896113	-2.183847	607.503479
1.661000	-31.096278	-1.984447	605.758926
1.662000	-31.495728	-2.503071	605.915649
1.663000	-31.415545	-1.984906	607.500099
1.664000	-31.416425	-2.064483	606.706619
1.665000	-31.775490	-2.184306	606.070473
1.666000	-32.055544	-2.224324	604.009521
1.667000	-31.935856	-2.064941	607.651955
1.668000	-32.135435	-2.064941	606.542633
1.669000	-32.454993	-2.344607	604.481178
1.670000	-32.335305	-1.865541	606.223572
1.671000	-32.175234	-1.786194	607.174294
1.672000	-32.495378	-1.666141	605.906181
1.673000	-32.654572	-2.025612	605.113327
1.674000	-32.654866	-1.706617	604.477699
1.675000	-32.574683	-1.666829	607.329956
1.676000	-32.574683	-1.506988	605.745987
1.677000	-32.495086	-1.347605	606.854576
1.678000	-32.574683	-1.467659	605.267899
1.679000	-32.934334	-1.627271	604.476295
1.680000	-32.614774	-1.268258	606.537102
1.681000	-32.375396	-1.068858	607.013771
1.682000	-32.535470	-1.228470	605.587456
1.683000	-32.295507	-1.068858	607.329849
1.684000	-32.575269	-1.308506	604.953445
1.685000	-32.415488	-1.308506	605.902870
1.686000	-32.655452	-1.548153	602.892334
1.687000	-32.495671	-1.388311	603.367035
1.688000	-32.056715	-1.189141	607.012360
1.689000	-31.936733	-1.109565	604.952957
1.690000	-31.936733	-1.348983	606.379448
1.691000	-32.057007	-1.429018	604.003166
1.692000	-31.737155	-1.229388	606.221733
1.693000	-31.577668	-1.269176	606.381172
1.694000	-31.657557	-1.349212	606.064034
1.695000	-31.657557	-1.349212	605.112152
1.696000	-31.417888	-1.309423	606.698410
1.697000	-31.337705	-1.149812	606.065758
1.698000	-31.497485	-1.509283	605.116104
1.699000	-31.617467	-1.429478	603.688873
1.700000	-31.297612	-1.190059	605.909599
1.701000	-31.018438	-0.911082	605.593681
1.702000	-31.258108	-1.150500	604.009979
1.703000	-31.537576	-1.350130	603.057198
1.704000	-31.337705	-1.190748	602.584053
1.705000	-30.938547	-0.911312	604.170883
1.706000	-30.858364	-0.752160	604.647064
1.707000	-30.699170	-0.712372	603.380440
1.708000	-30.978640	-0.952020	602.111168
1.709000	-31.138126	-0.952020	600.054390
1.710000	-30.819152	-0.672812	600.845596
1.711000	-30.499299	-0.473413	603.067711
1.712000	-30.299720	-0.353818	602.117989
1.713000	-30.100142	-0.154648	603.544968
1.714000	-30.020252	-0.034823	601.486229
1.715000	-30.100142	-0.154877	601.169334
1.716000	-30.060051	-0.075071	600.060074
1.717000	-29.700984	0.283941	601.963486
1.718000	-29.780581	0.323730	600.696609
1.719000	-29.980160	0.243694	597.527954
1.720000	-29.740782	0.483112	598.636787
1.721000	-29.500821	0.682512	599.906464
1.722000	-29.580710	0.801877	598.005440
1.723000	-29.900270	0.642265	597.528267
1.724000	-29.740490	1.041066	596.105164
1.725000	-29.460729	1.399849	598.641808
1.726000	-29.500527	1.479655	598.168190
1.727000	-29.860178	1.359831	594.996986
1.728000	-29.939484	1.439407	594.520531
1.729000	-29.620216	1.878456	595.791786
1.730000	-29.659721	2.117414	595.474136
1.731000	-29.979574	1.877996	594.048889
1.732000	-30.059465	1.837749	592.147781
1.733000	-30.099263	2.156744	592.149101
1.734000	-29.779411	2.555545	592.150909
1.735000	-29.899685	2.595333	592.150581
1.736000	-29.460142	2.834751	593.737419
1.737000	-29.899685	2.874539	590.251442
1.738000	-30.019373	2.595103	590.093399
1.739000	-29.779411	2.993904	589.618622
1.740000	-29.979282	2.953886	588.193932
1.741000	-29.300071	3.512528	591.998695
1.742000	-29.260272	3.711928	591.049232
1.743000	-29.379959	3.631893	589.304840
1.744000	-29.260272	3.831523	589.622978
