MegaWin ASCII file						
						
[DEFINITIONS]						
ChannelCount=8						
DataType=1						
SamplingFreq=1000.000000						
FirstSampleTime=0.001000						
PhaseName=Raw Dynamic 15/12/2017 10:51:49						
						
						
[COMMENT]						
						
						
						
[SOURCE NAMES]						
Quadriceps femoris muscle - rectus femoris						
Quadriceps femoris muscle - rectus femoris						
Quadriceps femoris muscle - rectus femoris						
Quadriceps femoris muscle - rectus femoris						
Quadriceps femoris muscle - vastus lateralis						
Quadriceps femoris muscle - vastus lateralis						
						
						
[SIDE INFO]						
R						
R						
R						
	-50.42118781	134.4565008	4117.730338	-621.8613163	8127	8103
	268.9130017	117.6494382	1731.127448	-117.6494382	8126	8103
	621.8613163	252.1059391	-352.9483147	-100.8423756	8127	8103
	789.9319424	403.3695025	-1411.793259	-655.4754416	8127	8102
	756.3178172	436.9836277	-2252.146389	-1210.108507	8129	8103
	537.8260033	537.8260033	-2638.708829	-1529.442697	8129	8103
	117.6494382	252.1059391	-4184.958588	-1176.494382	8128	8103
	-184.8776886	-235.2988765	-4638.749279	773.1248798	8130	8104
	-605.0542537	-605.0542537	-1747.934511	2033.654575	8129	8104
	-873.9672554	-621.8613163	-2218.532264	1949.619262	8128	8103
	-890.774318	-521.0189407	-1394.986196	1680.70626	8129	8104
	-689.0895668	-453.7906903	-470.5977529	857.1601928	8128	8103
	-605.0542537	-252.1059391	1008.423756	302.5271269	8128	8103
	-470.5977529	-16.8070626	2084.075763	-218.4918139	8129	8103
	-134.4565008	168.070626	1798.355699	-605.0542537	8129	8104
	84.03531302	285.7200643	-672.2825042	-941.1955058	8128	8103
	319.3341895	386.5624399	-1882.391012	-1008.423756	8127	8103
	504.2118781	436.9836277	-2974.850081	-739.5107546	8127	8103
	504.2118781	369.7553773	-655.4754416	-302.5271269	8129	8104
	252.1059391	117.6494382	873.9672554	201.6847512	8128	8104
	50.42118781	252.1059391	1260.529695	-336.1412521	8127	8103
	-168.070626	100.8423756	3916.045587	-285.7200643	8127	8102
	-352.9483147	-33.61412521	-1546.24976	84.03531302	8128	8104
	-403.3695025	-100.8423756	-3495.869022	420.1765651	8129	8104
	-252.1059391	-84.03531302	-4151.344463	50.42118781	8129	8103
	-100.8423756	-285.7200643	-2134.496951	218.4918139	8129	8103
	84.03531302	-386.5624399	-1344.565008	235.2988765	8129	8104
	168.070626	-453.7906903	1193.301445	-235.2988765	8128	8104
	16.8070626	-302.5271269	2084.075763	-252.1059391	8127	8104
	-252.1059391	-369.7553773	5680.78716	890.774318	8128	8103
	-386.5624399	-319.3341895	6588.368541	1008.423756	8128	8103
	-336.1412521	-151.2635634	5378.260033	1310.950883	8128	8103
	-352.9483147	-100.8423756	5210.189407	1462.214447	8129	8103
	-134.4565008	33.61412521	3832.010274	151.2635634	8128	8103
	369.7553773	134.4565008	2437.024078	-386.5624399	8129	8103
	1042.037881	302.5271269	1243.722633	-739.5107546	8129	8103
	1613.47801	537.8260033	1176.494382	-773.1248798	8128	8103
	1714.320386	722.703692	-2840.39358	-756.3178172	8128	8103
	1142.880257	739.5107546	-4924.469343	-756.3178172	8128	8103
	218.4918139	168.070626	-3966.466775	722.703692	8128	8103
	-756.3178172	33.61412521	-655.4754416	739.5107546	8126	8103
	-1243.722633	-16.8070626	823.5460676	1058.844944	8128	8103
	-1361.372071	-369.7553773	-3764.782023	1949.619262	8127	8103
	-1428.600321	-705.8966294	-6218.613163	168.070626	8128	8103
	-1378.179134	-655.4754416	-5159.768219	-1344.565008	8128	8103
	-958.0025684	-504.2118781	-3563.097272	-1630.285073	8128	8103
	-151.2635634	-302.5271269	-2991.657143	-722.703692	8128	8103
	184.8776886	-168.070626	-1579.863885	117.6494382	8128	8103
	403.3695025	-84.03531302	1378.179134	-151.2635634	8127	8103
	487.4048155	-50.42118781	2033.654575	0	8127	8103
	420.1765651	184.8776886	3546.290209	-184.8776886	8128	8103
	268.9130017	252.1059391	4554.713966	-100.8423756	8128	8103
	0	100.8423756	3596.711397	-151.2635634	8128	8103
	-84.03531302	100.8423756	1596.670947	-50.42118781	8128	8103
	-201.6847512	33.61412521	-924.3884432	-252.1059391	8127	8103
	-235.2988765	67.22825042	-1983.233387	-386.5624399	8128	8103
	-84.03531302	100.8423756	-3697.553773	-588.2471911	8127	8103
