RI	RS	VM	VL
1563.0568221624562	773.1248797792795	-3563.0972720262444	-2958.043018285939
1546.249759558559	621.861316344203	-5008.504655961419	-352.948314681845
1176.4943822728167	235.29887645456336	-4571.521028260087	2789.972392246965
789.9319423831769	16.80706260389738	-336.14125207794757	4285.800963993832
0.0	-352.948314681845	3210.1489573443996	4621.9422160717795
-823.5460675909717	-235.29887645456336	8773.286679234432	3092.499519117118
-1445.4073839351747	-336.14125207794757	8252.267738513614	2554.6735157924018
-2100.8828254871723	-655.4754415519978	7664.020547377205	2000.0404498637884
-2336.181701941736	-806.7390049870743	3327.7983955716813	2336.181701941736
-2235.3393263183516	-941.1955058182534	1596.670947370251	1932.8121994481987
-2067.2687002793778	-991.6166936299454	1008.4237562338428	436.9836277013319
-1932.8121994481987	-756.3178171753822	1932.8121994481987	-991.6166936299454
-1344.5650083117903	-436.9836277013319	2504.2523279807097	-806.7390049870743
-621.861316344203	-100.84237562338429	184.8776886428712	-336.14125207794757
-184.8776886428712	-100.84237562338429	-521.0189407208188	-285.72006426625546
100.84237562338429	-201.68475124676857	-235.29887645456336	-605.0542537403056
252.1059390584607	-184.8776886428712	-722.7036919675874	-907.5813806104586
386.56243988963973	0.0	-470.5977529091267	-1058.844944045535
420.17656509743455	33.61412520779476	268.91300166235806	-773.1248797792795
487.404815513024	16.80706260389738	1848.7768864287118	-823.5460675909717
487.404815513024	33.61412520779476	1596.670947370251	-789.9319423831769
487.404815513024	151.2635634350764	252.1059390584607	-806.7390049870743
470.5977529091267	285.72006426625546	-420.17656509743455	-1008.4237562338428
571.4401285325109	470.5977529091267	-1882.3910116365068	-1361.3720709156878
621.861316344203	554.6330659286136	-3260.5701451560917	-1243.722632688406
605.0542537403056	554.6330659286136	-3916.0455867080896	-991.6166936299454
537.8260033247161	453.7906903052293	-4000.0808997275767	-789.9319423831769
453.7906903052293	218.49181385066595	-2571.4805783962993	-285.72006426625546
369.7553772857424	218.49181385066595	-1647.0921351819434	100.84237562338429
285.72006426625546	201.68475124676857	-218.49181385066595	16.80706260389738
285.72006426625546	100.84237562338429	1932.8121994481987	-218.49181385066595
352.948314681845	84.03531301948689	2991.657143493734	-403.36950249353714
235.29887645456336	33.61412520779476	2084.0757628832753	-453.7906903052293
117.64943822728168	-67.22825041558951	168.07062603897378	-151.2635634350764
-117.64943822728168	-268.91300166235806	-1075.6520066494322	638.6683789481004
-235.29887645456336	-352.948314681845	-3210.1489573443996	1109.2661318572273
-218.49181385066595	-184.8776886428712	-5126.154094188701	1126.0731944611243
-184.8776886428712	-134.45650083117903	-6184.999038234236	689.0895667597925
-50.42118781169214	-218.49181385066595	-5243.803532415983	638.6683789481004
-84.03531301948689	-268.91300166235806	-3596.7113972340394	184.8776886428712
-33.61412520779476	-151.2635634350764	-2537.8664531885042	-67.22825041558951
-50.42118781169214	-100.84237562338429	-1731.12744820143	-403.36950249353714
201.68475124676857	-33.61412520779476	-151.2635634350764	-1747.9345108053276
571.4401285325109	168.07062603897378	-655.4754415519978	-2403.4099523573254
689.0895667597925	184.8776886428712	-2134.4969506949674	-1966.4263246559935
705.89662936369	268.91300166235806	-1058.844944045535	-1126.0731944611243
470.5977529091267	268.91300166235806	1747.9345108053276	-420.17656509743455
151.2635634350764	151.2635634350764	4100.923275350961	1394.9861961234824
-117.64943822728168	352.948314681845	6151.384913026441	2437.02407756512
-588.2471911364083	369.7553772857424	4252.186838786037	2352.9887645456333
-672.2825041558951	285.72006426625546	2033.6545750715832	1831.9698238248145
-739.5107545714848	-218.49181385066595	2907.621830474247	1731.12744820143
-974.809631026048	-537.8260033247161	5092.539968980906	1176.4943822728167
-941.1955058182534	-386.56243988963973	4437.064527428909	-252.1059390584607
-621.861316344203	-151.2635634350764	2823.58651745476	-789.9319423831769
-50.42118781169214	-201.68475124676857	1781.5486360131222	-268.91300166235806
352.948314681845	-134.45650083117903	-319.3341894740502	-739.5107545714848
588.2471911364083	-67.22825041558951	-1378.179133519585	-537.8260033247161
470.5977529091267	-252.1059390584607	958.0025684221506	-168.07062603897378
235.29887645456336	-403.36950249353714	4790.012842110754	638.6683789481004
151.2635634350764	-369.7553772857424	4100.923275350961	487.404815513024
-201.68475124676857	-571.4401285325109	2504.2523279807097	117.64943822728168
-571.4401285325109	-689.0895667597925	-571.4401285325109	-67.22825041558951
-722.7036919675874	-436.9836277013319	-3193.341894740502	-1445.4073839351747
-588.2471911364083	-84.03531301948689	-5243.803532415983	-2050.4616376754807
-470.5977529091267	235.29887645456336	-6924.50979280572	-1378.179133519585
-84.03531301948689	252.1059390584607	-5462.295346266648	420.17656509743455
-50.42118781169214	84.03531301948689	-1462.214446539072	1680.7062603897382
16.80706260389738	100.84237562338429	-1428.6003213312774	873.9672554026638
0.0	0.0	-67.22825041558951	84.03531301948689
84.03531301948689	-50.42118781169214	705.89662936369	-235.29887645456336
134.45650083117903	0.0	-386.56243988963973	-100.84237562338429
50.42118781169214	-134.45650083117903	-1596.670947370251	504.2118781169214
33.61412520779476	117.64943822728168	-2588.287641000197	-285.72006426625546
-151.2635634350764	-50.42118781169214	-100.84237562338429	-134.45650083117903
-268.91300166235806	-134.45650083117903	1932.8121994481987	521.0189407208188
-235.29887645456336	84.03531301948689	-420.17656509743455	1142.8802570650219
-302.5271268701528	100.84237562338429	-1277.3367578962009	1579.8638847663537
-201.68475124676857	-16.80706260389738	-621.861316344203	1210.1085074806113
16.80706260389738	-100.84237562338429	-621.861316344203	369.7553772857424
151.2635634350764	-50.42118781169214	-924.3884432143559	-84.03531301948689
235.29887645456336	0.0	974.809631026048	-352.948314681845
319.3341894740502	33.61412520779476	1613.4780099741486	-537.8260033247161
336.14125207794757	168.07062603897378	151.2635634350764	-689.0895667597925
453.7906903052293	336.14125207794757	739.5107545714848	-1058.844944045535
789.9319423831769	537.8260033247161	1596.670947370251	-1983.2333872598908
1042.0378814416376	605.0542537403056	1327.7579457078932	-1882.3910116365068
1210.1085074806113	672.2825041558951	1075.6520066494322	-1512.6356343507643
1042.0378814416376	638.6683789481004	2184.9181385066595	-1361.3720709156878
873.9672554026638	436.9836277013319	4470.678652636703	-1361.3720709156878
689.0895667597925	151.2635634350764	5815.243660948494	67.22825041558951
201.68475124676857	67.22825041558951	-2184.9181385066595	789.9319423831769
-252.1059390584607	67.22825041558951	-3916.0455867080896	84.03531301948689
-621.861316344203	-436.9836277013319	-3882.431461500295	621.861316344203
-1193.301444876714	-554.6330659286136	-2218.5322637144545	1647.0921351819434
-1327.7579457078932	-521.0189407208188	-235.29887645456336	1916.0051368443012
-1243.722632688406	-352.948314681845	-2285.7605141300437	1966.4263246559935
-840.3531301948691	-571.4401285325109	-1882.3910116365068	1798.3556986170197
-672.2825041558951	-554.6330659286136	-974.809631026048	571.4401285325109
-554.6330659286136	-403.36950249353714	-1008.4237562338428	16.80706260389738
-537.8260033247161	-521.0189407208188	-521.0189407208188	184.8776886428712
-638.6683789481004	-487.404815513024	-554.6330659286136	-100.84237562338429
-386.56243988963973	-268.91300166235806	100.84237562338429	-504.2118781169214
-168.07062603897378	-84.03531301948689	1193.301444876714	-268.91300166235806
33.61412520779476	16.80706260389738	924.3884432143559	-672.2825041558951
117.64943822728168	168.07062603897378	873.9672554026638	-1142.8802570650219
117.64943822728168	403.36950249353714	3042.078331305426	-1899.198074240404
436.9836277013319	605.0542537403056	2756.35826703917	-1647.0921351819434
571.4401285325109	403.36950249353714	1411.79325872738	-756.3178171753822
470.5977529091267	386.56243988963973	605.0542537403056	-252.1059390584607
336.14125207794757	151.2635634350764	1697.5133229936355	285.72006426625546
285.72006426625546	-84.03531301948689	3126.1136443249125	420.17656509743455
285.72006426625546	-218.49181385066595	2672.3229540196835	1008.4237562338428
117.64943822728168	-352.948314681845	1159.6873196689191	1361.3720709156878
100.84237562338429	-285.72006426625546	941.1955058182534	336.14125207794757
268.91300166235806	-151.2635634350764	941.1955058182534	-974.809631026048
369.7553772857424	-84.03531301948689	453.7906903052293	-672.2825041558951
336.14125207794757	33.61412520779476	-420.17656509743455	-521.0189407208188
235.29887645456336	0.0	-1411.79325872738	-16.80706260389738
100.84237562338429	-100.84237562338429	-1949.619262052096	420.17656509743455
-117.64943822728168	-134.45650083117903	-2739.5512044352727	638.6683789481004
-352.948314681845	-201.68475124676857	-1781.5486360131222	991.6166936299454
-420.17656509743455	-235.29887645456336	-739.5107545714848	655.4754415519978
-386.56243988963973	-16.80706260389738	-2285.7605141300437	-67.22825041558951
-386.56243988963973	117.64943822728168	-2168.111075902762	-470.5977529091267
-268.91300166235806	168.07062603897378	-1512.6356343507643	-336.14125207794757
-151.2635634350764	184.8776886428712	-907.5813806104586	50.42118781169214
-67.22825041558951	268.91300166235806	-890.7743180065611	-151.2635634350764
100.84237562338429	319.3341894740502	-689.0895667597925	-672.2825041558951
218.49181385066595	302.5271268701528	-117.64943822728168	-1092.4590692533297
352.948314681845	134.45650083117903	285.72006426625546	-1159.6873196689191
487.404815513024	84.03531301948689	403.36950249353714	-1092.4590692533297
386.56243988963973	50.42118781169214	0.0	-739.5107545714848
252.1059390584607	-151.2635634350764	-487.404815513024	285.72006426625546
151.2635634350764	-134.45650083117903	386.56243988963973	672.2825041558951
16.80706260389738	-100.84237562338429	2252.1463889222487	773.1248797792795
-201.68475124676857	-369.7553772857424	6672.40385374726	958.0025684221506
-67.22825041558951	-453.7906903052293	8991.778493085098	1126.0731944611243
319.3341894740502	-369.7553772857424	4857.241092526343	991.6166936299454
705.89662936369	-151.2635634350764	-571.4401285325109	268.91300166235806
1025.2308188377403	16.80706260389738	-5395.067095851059	-621.861316344203
1058.844944045535	268.91300166235806	-9748.09631026048	-1428.6003213312774
873.9672554026638	521.0189407208188	-12756.560516358111	-2705.937079227478
554.6330659286136	605.0542537403056	-10773.32712909822	-2857.200642662555
-50.42118781169214	168.07062603897378	-1193.301444876714	84.03531301948689
-756.3178171753822	-117.64943822728168	1361.3720709156878	2302.567576733941
-1226.9155700845088	-168.07062603897378	789.9319423831769	2437.02407756512
-1563.0568221624562	-403.36950249353714	4974.890530753624	2974.8500808898366
-1714.3203855975325	-504.2118781169214	4890.855217734137	2840.3935800586573
-1613.4780099741486	-655.4754415519978	1647.0921351819434	1647.0921351819434
-1411.79325872738	-554.6330659286136	1563.0568221624562	369.7553772857424
-1025.2308188377403	-319.3341894740502	1781.5486360131222	-302.5271268701528
-605.0542537403056	-151.2635634350764	1983.2333872598908	-722.7036919675874
-67.22825041558951	-50.42118781169214	2571.4805783962993	-689.0895667597925
285.72006426625546	50.42118781169214	2605.0947036040943	-873.9672554026638
352.948314681845	16.80706260389738	2504.2523279807097	-941.1955058182534
235.29887645456336	-33.61412520779476	806.7390049870743	-1092.4590692533297
151.2635634350764	-50.42118781169214	-974.809631026048	-756.3178171753822
184.8776886428712	100.84237562338429	-941.1955058182534	-689.0895667597925
252.1059390584607	16.80706260389738	-1176.4943822728167	117.64943822728168
218.49181385066595	-16.80706260389738	-991.6166936299454	168.07062603897378
184.8776886428712	-16.80706260389738	-890.7743180065611	-67.22825041558951
117.64943822728168	33.61412520779476	-1042.0378814416376	-336.14125207794757
268.91300166235806	168.07062603897378	-1663.8991977858407	-470.5977529091267
420.17656509743455	16.80706260389738	-1596.670947370251	-840.3531301948691
655.4754415519978	50.42118781169214	-1983.2333872598908	-1899.198074240404
907.5813806104586	403.36950249353714	-2386.602889753428	-2756.35826703917
1109.2661318572273	638.6683789481004	-3058.885393909323	-3344.605458175579
991.6166936299454	621.861316344203	-3294.1842703638868	-2672.3229540196835
487.404815513024	352.948314681845	-588.2471911364083	-739.5107545714848
0.0	302.5271268701528	1781.5486360131222	1781.5486360131222
-436.9836277013319	-201.68475124676857	2655.5158914157864	4386.643339617216
-773.1248797792795	-285.72006426625546	2789.972392246965	4369.836277013319
-1092.4590692533297	-638.6683789481004	4638.749278675677	3395.026645987271
-1025.2308188377403	-655.4754415519978	2504.2523279807097	2319.3746393378383
-739.5107545714848	-453.7906903052293	2201.725201110557	1327.7579457078932
-403.36950249353714	-420.17656509743455	2554.6735157924018	588.2471911364083
-67.22825041558951	-285.72006426625546	2621.9017662079914	-50.42118781169214
100.84237562338429	-268.91300166235806	1109.2661318572273	-268.91300166235806
184.8776886428712	-252.1059390584607	-50.42118781169214	-571.4401285325109
235.29887645456336	-151.2635634350764	-890.7743180065611	-672.2825041558951
235.29887645456336	16.80706260389738	-1647.0921351819434	-789.9319423831769
151.2635634350764	33.61412520779476	-67.22825041558951	-537.8260033247161
184.8776886428712	100.84237562338429	941.1955058182534	-705.89662936369
369.7553772857424	285.72006426625546	-907.5813806104586	-1210.1085074806113
369.7553772857424	252.1059390584607	-2857.200642662555	-1327.7579457078932
252.1059390584607	184.8776886428712	-3058.885393909323	-1176.4943822728167
134.45650083117903	151.2635634350764	-2941.2359556820415	-84.03531301948689
67.22825041558951	268.91300166235806	-2453.8311401690175	1327.7579457078932
33.61412520779476	252.1059390584607	-2974.8500808898366	1479.0215091429695
0.0	16.80706260389738	-2705.937079227478	806.7390049870743
33.61412520779476	50.42118781169214	-2000.0404498637884	-840.3531301948691
285.72006426625546	252.1059390584607	-1899.198074240404	-1495.828571746867
386.56243988963973	285.72006426625546	-285.72006426625546	-1176.4943822728167
386.56243988963973	168.07062603897378	605.0542537403056	-1008.4237562338428
134.45650083117903	-50.42118781169214	3058.885393909323	-638.6683789481004
-33.61412520779476	-218.49181385066595	2739.5512044352727	117.64943822728168
-235.29887645456336	-201.68475124676857	4353.029214409422	1092.4590692533297
-537.8260033247161	-436.9836277013319	6453.912039896594	1966.4263246559935
-672.2825041558951	-420.17656509743455	2655.5158914157864	1394.9861961234824
-789.9319423831769	-319.3341894740502	420.17656509743455	470.5977529091267
-638.6683789481004	-151.2635634350764	789.9319423831769	100.84237562338429
-403.36950249353714	-184.8776886428712	638.6683789481004	100.84237562338429
-285.72006426625546	-235.29887645456336	571.4401285325109	-336.14125207794757
-218.49181385066595	-168.07062603897378	235.29887645456336	-621.861316344203
-134.45650083117903	16.80706260389738	0.0	-1344.5650083117903
235.29887645456336	201.68475124676857	-672.2825041558951	-1579.8638847663537
705.89662936369	470.5977529091267	-1445.4073839351747	-1983.2333872598908
1008.4237562338428	773.1248797792795	-3428.640771195065	-2638.708828811889
873.9672554026638	739.5107545714848	-4235.37977618214	-2571.4805783962993
487.404815513024	453.7906903052293	-2840.3935800586573	-1462.214446539072
218.49181385066595	336.14125207794757	-1579.8638847663537	504.2118781169214
-67.22825041558951	84.03531301948689	-958.0025684221506	1932.8121994481987
-252.1059390584607	-403.36950249353714	-1226.9155700845088	3899.238524104192
-420.17656509743455	-756.3178171753822	1663.8991977858407	4000.0808997275767
-621.861316344203	-605.0542537403056	3932.852649311987	1714.3203855975325
-739.5107545714848	-403.36950249353714	2000.0404498637884	117.64943822728168
-554.6330659286136	-420.17656509743455	2184.9181385066595	-100.84237562338429
-319.3341894740502	-386.56243988963973	3680.7467102535265	-151.2635634350764
-268.91300166235806	-252.1059390584607	4773.205779506856	-420.17656509743455
-117.64943822728168	-218.49181385066595	3613.518459837937	-638.6683789481004
100.84237562338429	-201.68475124676857	1445.4073839351747	-974.809631026048
84.03531301948689	-201.68475124676857	-722.7036919675874	-1210.1085074806113
84.03531301948689	-84.03531301948689	-2218.5322637144545	-1025.2308188377403
218.49181385066595	67.22825041558951	-4336.222151805524	-504.2118781169214
268.91300166235806	235.29887645456336	-5479.102408870545	-453.7906903052293
235.29887645456336	117.64943822728168	-4084.1162127470634	168.07062603897378
50.42118781169214	-117.64943822728168	-2336.181701941736	907.5813806104586
-33.61412520779476	33.61412520779476	-2890.8147678703494	521.0189407208188
-100.84237562338429	16.80706260389738	-2302.567576733941	1294.1438205000984
0.0	33.61412520779476	-2033.6545750715832	1260.5296952923036
252.1059390584607	235.29887645456336	-1025.2308188377403	-302.5271268701528
403.36950249353714	352.948314681845	-184.8776886428712	-2016.8475124676856
436.9836277013319	117.64943822728168	1663.8991977858407	-1848.7768864287118
403.36950249353714	50.42118781169214	2487.445265376812	-1176.4943822728167
285.72006426625546	-67.22825041558951	3563.0972720262444	67.22825041558951
33.61412520779476	-369.7553772857424	2302.567576733941	1882.3910116365068
-285.72006426625546	-453.7906903052293	-302.5271268701528	2521.059390584607
-605.0542537403056	-436.9836277013319	134.45650083117903	1949.619262052096
-722.7036919675874	-285.72006426625546	840.3531301948691	504.2118781169214
-436.9836277013319	-168.07062603897378	2235.3393263183516	285.72006426625546
-285.72006426625546	-67.22825041558951	3529.4831468184498	184.8776886428712
33.61412520779476	50.42118781169214	2958.043018285939	-33.61412520779476
168.07062603897378	151.2635634350764	1445.4073839351747	-773.1248797792795
201.68475124676857	235.29887645456336	1008.4237562338428	-1142.8802570650219
84.03531301948689	33.61412520779476	1159.6873196689191	-621.861316344203
100.84237562338429	218.49181385066595	-1512.6356343507643	-134.45650083117903
100.84237562338429	336.14125207794757	-1445.4073839351747	403.36950249353714
33.61412520779476	319.3341894740502	-773.1248797792795	958.0025684221506
33.61412520779476	386.56243988963973	-1344.5650083117903	436.9836277013319
-50.42118781169214	184.8776886428712	-2941.2359556820415	100.84237562338429
-151.2635634350764	117.64943822728168	-2369.795827149531	-705.89662936369
-50.42118781169214	100.84237562338429	-2521.059390584607	-621.861316344203
-100.84237562338429	84.03531301948689	-4672.363403883472	-789.9319423831769
-336.14125207794757	67.22825041558951	-4823.626967318549	-873.9672554026638
-319.3341894740502	-168.07062603897378	-1815.1627612209172	-252.1059390584607
-352.948314681845	-184.8776886428712	789.9319423831769	33.61412520779476
-218.49181385066595	-168.07062603897378	-873.9672554026638	403.36950249353714
-50.42118781169214	-336.14125207794757	-487.404815513024	588.2471911364083
-218.49181385066595	-487.404815513024	958.0025684221506	-50.42118781169214
-218.49181385066595	-285.72006426625546	1563.0568221624562	-655.4754415519978
-252.1059390584607	-252.1059390584607	352.948314681845	-840.3531301948691
50.42118781169214	-67.22825041558951	-403.36950249353714	-705.89662936369
436.9836277013319	117.64943822728168	-705.89662936369	-1042.0378814416376
436.9836277013319	151.2635634350764	-773.1248797792795	-1126.0731944611243
453.7906903052293	201.68475124676857	218.49181385066595	-873.9672554026638
420.17656509743455	252.1059390584607	2352.9887645456333	-907.5813806104586
588.2471911364083	319.3341894740502	4403.450402221114	-1495.828571746867
537.8260033247161	252.1059390584607	2084.0757628832753	-504.2118781169214
285.72006426625546	33.61412520779476	705.89662936369	487.404815513024
33.61412520779476	50.42118781169214	689.0895667597925	201.68475124676857
-184.8776886428712	117.64943822728168	-1193.301444876714	352.948314681845
-521.0189407208188	-235.29887645456336	-352.948314681845	1764.7415734092249
-504.2118781169214	-453.7906903052293	2504.2523279807097	2521.059390584607
-605.0542537403056	-369.7553772857424	2285.7605141300437	1613.4780099741486
-403.36950249353714	-235.29887645456336	2050.4616376754807	974.809631026048
-201.68475124676857	-134.45650083117903	689.0895667597925	352.948314681845
50.42118781169214	-134.45650083117903	151.2635634350764	352.948314681845
84.03531301948689	-184.8776886428712	-521.0189407208188	487.404815513024
117.64943822728168	-252.1059390584607	1260.5296952923036	470.5977529091267
252.1059390584607	-252.1059390584607	823.5460675909717	-319.3341894740502
554.6330659286136	100.84237562338429	-705.89662936369	-1613.4780099741486
890.7743180065611	369.7553772857424	-2168.111075902762	-1647.0921351819434
974.809631026048	436.9836277013319	-2806.7794548508623	-1848.7768864287118
739.5107545714848	386.56243988963973	-1781.5486360131222	-1647.0921351819434
151.2635634350764	268.91300166235806	-1378.179133519585	-621.861316344203
-336.14125207794757	0.0	840.3531301948691	1075.6520066494322
-840.3531301948691	-352.948314681845	3697.5537728574236	2268.953451526146
-974.809631026048	-504.2118781169214	4504.292777844497	2285.7605141300437
-1142.8802570650219	-369.7553772857424	3949.659711915884	1630.2850725780459
-958.0025684221506	-201.68475124676857	319.3341894740502	588.2471911364083
-605.0542537403056	-67.22825041558951	-1865.5839490326093	50.42118781169214
-134.45650083117903	67.22825041558951	-2789.972392246965	-436.9836277013319
386.56243988963973	67.22825041558951	-2386.602889753428	-806.7390049870743
806.7390049870743	117.64943822728168	-2151.3040132988644	-1378.179133519585
1008.4237562338428	184.8776886428712	-1260.5296952923036	-1714.3203855975325
974.809631026048	84.03531301948689	1226.9155700845088	-1815.1627612209172
655.4754415519978	33.61412520779476	4100.923275350961	-1462.214446539072
100.84237562338429	84.03531301948689	2252.1463889222487	-436.9836277013319
-352.948314681845	16.80706260389738	1092.4590692533297	1025.2308188377403
-621.861316344203	-285.72006426625546	1394.9861961234824	2033.6545750715832
-789.9319423831769	-319.3341894740502	1394.9861961234824	1848.7768864287118
-739.5107545714848	-369.7553772857424	1277.3367578962009	1546.249759558559
-789.9319423831769	-235.29887645456336	-319.3341894740502	1042.0378814416376
-621.861316344203	-117.64943822728168	-1428.6003213312774	840.3531301948691
-436.9836277013319	-84.03531301948689	-2168.111075902762	403.36950249353714
-302.5271268701528	16.80706260389738	-3109.3065817210154	-67.22825041558951
-50.42118781169214	184.8776886428712	-4806.819904714651	-369.7553772857424
117.64943822728168	184.8776886428712	-4621.9422160717795	-554.6330659286136
218.49181385066595	168.07062603897378	-2672.3229540196835	-621.861316344203
336.14125207794757	235.29887645456336	-2033.6545750715832	-436.9836277013319
352.948314681845	235.29887645456336	-1613.4780099741486	-436.9836277013319
302.5271268701528	201.68475124676857	-1428.6003213312774	-487.404815513024
268.91300166235806	285.72006426625546	-2201.725201110557	-857.1601927987663
302.5271268701528	151.2635634350764	-1714.3203855975325	-1042.0378814416376
352.948314681845	67.22825041558951	-991.6166936299454	-941.1955058182534
403.36950249353714	-168.07062603897378	100.84237562338429	-806.7390049870743
285.72006426625546	-336.14125207794757	285.72006426625546	-1294.1438205000984
403.36950249353714	-184.8776886428712	739.5107545714848	-2168.111075902762
436.9836277013319	33.61412520779476	1445.4073839351747	-2033.6545750715832
605.0542537403056	50.42118781169214	2958.043018285939	-1411.79325872738
302.5271268701528	-117.64943822728168	4588.3280908639845	-302.5271268701528
0.0	-235.29887645456336	6672.40385374726	1495.828571746867
-268.91300166235806	-84.03531301948689	6302.648476461518	2554.6735157924018
-470.5977529091267	-84.03531301948689	924.3884432143559	3327.7983955716813
-655.4754415519978	-84.03531301948689	-2067.2687002793778	2991.657143493734
-722.7036919675874	-386.56243988963973	-2907.621830474247	1479.0215091429695
-487.404815513024	-235.29887645456336	-4857.241092526343	-33.61412520779476
16.80706260389738	-67.22825041558951	-5058.925843773111	-521.0189407208188
605.0542537403056	201.68475124676857	-5210.189407208189	-991.6166936299454
806.7390049870743	319.3341894740502	-5226.996469812085	-1260.5296952923036
521.0189407208188	218.49181385066595	-3193.341894740502	-1025.2308188377403
-84.03531301948689	-151.2635634350764	2840.3935800586573	184.8776886428712
-672.2825041558951	-268.91300166235806	10302.729376189094	789.9319423831769
-958.0025684221506	-84.03531301948689	6958.123918013515	1680.7062603897382
-1008.4237562338428	-319.3341894740502	1798.3556986170197	2487.445265376812
-1042.0378814416376	-453.7906903052293	1310.9508831039957	1697.5133229936355
-739.5107545714848	-403.36950249353714	3327.7983955716813	302.5271268701528
-420.17656509743455	-268.91300166235806	6521.140290312183	-403.36950249353714
0.0	-184.8776886428712	6033.735474799159	-487.404815513024
201.68475124676857	-151.2635634350764	5361.452970643264	-436.9836277013319
168.07062603897378	-67.22825041558951	1294.1438205000984	-638.6683789481004
100.84237562338429	16.80706260389738	-2000.0404498637884	-722.7036919675874
100.84237562338429	117.64943822728168	-5025.311718565316	-823.5460675909717
134.45650083117903	235.29887645456336	-6840.474479786234	-773.1248797792795
134.45650083117903	201.68475124676857	-6890.895667597925	-554.6330659286136
100.84237562338429	302.5271268701528	-5025.311718565316	-806.7390049870743
352.948314681845	268.91300166235806	-4117.730337954858	-470.5977529091267
537.8260033247161	252.1059390584607	-3294.1842703638868	-168.07062603897378
722.7036919675874	285.72006426625546	-2840.3935800586573	-16.80706260389738
756.3178171753822	302.5271268701528	-2000.0404498637884	-436.9836277013319
588.2471911364083	201.68475124676857	-1411.79325872738	-722.7036919675874
235.29887645456336	16.80706260389738	285.72006426625546	-504.2118781169214
-84.03531301948689	16.80706260389738	773.1248797792795	-201.68475124676857
-252.1059390584607	-67.22825041558951	252.1059390584607	-369.7553772857424
-436.9836277013319	-151.2635634350764	151.2635634350764	-1193.301444876714
-352.948314681845	50.42118781169214	-453.7906903052293	-2100.8828254871723
-151.2635634350764	184.8776886428712	-739.5107545714848	-1747.9345108053276
184.8776886428712	168.07062603897378	1277.3367578962009	-991.6166936299454
403.36950249353714	168.07062603897378	3126.1136443249125	-352.948314681845
369.7553772857424	84.03531301948689	3697.5537728574236	-285.72006426625546
369.7553772857424	-67.22825041558951	4000.0808997275767	168.07062603897378
151.2635634350764	-285.72006426625546	3395.026645987271	991.6166936299454
-252.1059390584607	-336.14125207794757	3395.026645987271	1445.4073839351747
-705.89662936369	-554.6330659286136	789.9319423831769	2235.3393263183516
-756.3178171753822	-336.14125207794757	873.9672554026638	1680.7062603897382
-739.5107545714848	-319.3341894740502	-3142.92070692881	1613.4780099741486
-571.4401285325109	-336.14125207794757	-2722.7441418313756	1495.828571746867
-521.0189407208188	-285.72006426625546	-1142.8802570650219	621.861316344203
-386.56243988963973	-117.64943822728168	-1025.2308188377403	151.2635634350764
-184.8776886428712	-16.80706260389738	-1344.5650083117903	521.0189407208188
100.84237562338429	33.61412520779476	-1764.7415734092249	436.9836277013319
302.5271268701528	201.68475124676857	-1361.3720709156878	16.80706260389738
436.9836277013319	168.07062603897378	-806.7390049870743	-621.861316344203
453.7906903052293	67.22825041558951	319.3341894740502	-554.6330659286136
386.56243988963973	-16.80706260389738	235.29887645456336	-168.07062603897378
319.3341894740502	-117.64943822728168	941.1955058182534	184.8776886428712
235.29887645456336	-336.14125207794757	2487.445265376812	571.4401285325109
33.61412520779476	-386.56243988963973	2302.567576733941	638.6683789481004
-117.64943822728168	-184.8776886428712	1613.4780099741486	-218.49181385066595
-67.22825041558951	-16.80706260389738	1042.0378814416376	-756.3178171753822
-50.42118781169214	67.22825041558951	33.61412520779476	-958.0025684221506
268.91300166235806	235.29887645456336	621.861316344203	-907.5813806104586
436.9836277013319	235.29887645456336	-134.45650083117903	-924.3884432143559
487.404815513024	218.49181385066595	-100.84237562338429	-789.9319423831769
504.2118781169214	252.1059390584607	1176.4943822728167	-638.6683789481004
487.404815513024	369.7553772857424	1781.5486360131222	-823.5460675909717
352.948314681845	319.3341894740502	-100.84237562338429	-420.17656509743455
-50.42118781169214	33.61412520779476	319.3341894740502	504.2118781169214
-352.948314681845	0.0	1613.4780099741486	386.56243988963973
-571.4401285325109	0.0	2235.3393263183516	168.07062603897378
-705.89662936369	-67.22825041558951	-588.2471911364083	672.2825041558951
-571.4401285325109	-134.45650083117903	268.91300166235806	974.809631026048
-655.4754415519978	-285.72006426625546	3109.3065817210154	924.3884432143559
-554.6330659286136	-252.1059390584607	1731.12744820143	605.0542537403056
-319.3341894740502	-168.07062603897378	-487.404815513024	352.948314681845
-218.49181385066595	-134.45650083117903	-1680.7062603897382	-302.5271268701528
50.42118781169214	-33.61412520779476	-3983.273837123679	-1193.301444876714
436.9836277013319	117.64943822728168	-6487.526165104389	-1596.670947370251
689.0895667597925	252.1059390584607	-7848.898236020077	-1831.9698238248145
537.8260033247161	235.29887645456336	-6706.017978955055	-1479.0215091429695
268.91300166235806	67.22825041558951	-3092.499519117118	-1260.5296952923036
16.80706260389738	-151.2635634350764	-789.9319423831769	-285.72006426625546
-453.7906903052293	-184.8776886428712	2773.1653296430677	756.3178171753822
-672.2825041558951	-352.948314681845	5378.260033247161	2033.6545750715832
-873.9672554026638	-369.7553772857424	1949.619262052096	2218.5322637144545
-722.7036919675874	-168.07062603897378	1445.4073839351747	1025.2308188377403
