BioWare 3.0 Export
Device:	Integrated Amp Plate 1 9281CA	Integrated Amp Plate 1 9281CA	Integrated Amp Plate 1 9281CA
0.319000	4.732765	-0.077475	661.844696
0.320000	4.171811	-0.310859	659.769669
0.321000	4.732765	-0.155546	662.015915
0.322000	5.935406	1.321168	667.901726
0.323000	4.813118	-0.232788	662.532394
0.324000	5.534400	0.466534	665.304344
0.325000	4.572818	-0.077475	662.189316
0.326000	4.893092	-0.000234	662.708260
0.327000	4.813118	0.310391	662.882133
0.328000	4.653171	-0.077475	662.707863
0.329000	4.893092	0.155909	663.572029
0.330000	4.893092	0.155909	663.398125
0.331000	5.534400	0.621846	666.341217
0.332000	5.053040	0.465704	663.054955
0.333000	5.454426	0.776329	665.824257
0.334000	5.053419	0.466534	663.400574
0.335000	5.133772	0.699088	664.267853
0.336000	5.133772	0.312051	663.920090
0.337000	5.053419	0.233980	663.918129
0.338000	5.374452	0.466534	665.300827
0.339000	5.053040	0.388463	663.745323
0.340000	4.813118	0.155909	662.362625
0.341000	4.491706	0.155909	661.325050
0.342000	5.133393	0.699088	663.575432
0.343000	4.011484	-0.310029	659.941483
0.344000	5.293720	0.699918	664.440659
0.345000	4.251785	-0.155546	660.286201
0.346000	4.812739	0.233980	662.186378
0.347000	4.251406	-0.077475	659.939522
0.348000	4.251785	0.155909	660.459999
0.349000	4.171432	0.233980	660.459999
0.350000	4.331759	0.310391	660.977074
0.351000	4.251785	-0.077475	660.286201
0.352000	5.053419	0.699918	663.399094
0.353000	5.213746	0.777159	664.438225
0.354000	5.373694	1.165855	665.132500
0.355000	5.293720	1.243097	664.787369
0.356000	4.011105	0.155909	659.767288
0.357000	4.331759	0.233980	660.633308
0.358000	4.011484	0.155909	659.595451
0.359000	4.652412	0.388463	661.495117
0.360000	4.732765	0.466534	662.186844
0.361000	4.091458	-0.154716	659.072021
0.362000	4.812360	0.543775	661.149879
0.363000	4.331759	0.543775	660.287766
0.364000	4.491706	0.699088	661.496681
0.365000	4.171432	0.466534	659.249817
0.366000	4.572818	0.621846	662.360245
0.367000	4.492465	0.466534	661.322197
0.368000	4.812739	0.544605	662.878685
0.369000	4.892713	0.621846	663.052483
0.370000	4.251406	0.156739	660.806686
0.371000	4.732386	0.621846	662.361725
0.372000	4.732386	0.777159	662.706955
0.373000	3.931131	0.078667	659.592010
0.374000	4.251785	0.233980	661.320824
0.375000	4.331759	0.233980	661.321709
0.376000	5.213746	1.010543	665.473213
0.377000	4.732386	0.621846	662.361237
0.378000	4.331759	0.466534	661.668510
0.379000	4.892713	0.854400	663.227341
0.380000	4.331759	0.466534	661.668404
0.381000	3.770804	0.001426	659.245872
0.382000	5.053040	0.933301	664.265968
0.383000	4.492465	0.312051	662.358765
0.384000	5.373694	1.321168	665.993813
0.385000	3.850399	-0.231958	658.725410
0.386000	5.373694	1.399239	665.826385
0.387000	4.331759	0.699918	662.189507
0.388000	4.171432	0.234810	660.980087
0.389000	4.091079	0.312051	660.806686
0.390000	4.251406	0.312051	661.498131
0.391000	4.491706	0.777159	663.228027
0.392000	4.171053	0.233980	660.803459
0.393000	4.171432	0.621846	660.806877
0.394000	2.968791	-0.620654	655.959122
0.395000	3.690072	0.001426	658.556587
0.396000	3.129497	-0.310029	656.998543
0.397000	4.091079	0.466534	660.976753
0.398000	4.011105	0.390122	660.803352
0.399000	4.331759	0.856060	662.535103
0.400000	4.491328	0.699918	662.191612
0.401000	3.610098	0.156739	658.556190
0.402000	4.491706	1.010543	663.229088
0.403000	3.530124	0.233980	659.076591
0.404000	3.129497	-0.154716	658.211922
0.405000	3.770425	0.312051	660.285500
0.406000	3.931131	0.466534	661.152580
0.407000	4.091079	0.699918	661.324417
0.408000	3.610098	0.312051	658.902397
0.409000	3.690451	0.466534	660.287064
0.410000	3.610098	0.466534	660.460358
0.411000	3.209471	0.388463	659.075706
0.412000	4.973066	1.709034	666.172356
0.413000	4.251406	1.010543	663.919540
0.414000	4.251785	1.166685	664.266144
0.415000	3.770425	0.544605	661.844025
0.416000	3.610098	0.621846	661.844025
0.417000	3.850778	1.010543	662.884995
0.418000	3.931131	1.010543	662.710243
0.419000	3.931131	1.010543	663.403542
0.420000	3.770804	0.699918	662.710724
0.421000	4.813118	1.709034	667.555443
0.422000	4.171432	1.088614	665.132431
0.423000	4.892713	1.787105	667.210403
0.424000	4.251406	1.553722	665.827209
0.425000	4.652412	1.709034	666.517570
0.426000	3.370177	0.777159	662.019943
0.427000	3.690451	0.933301	663.230820
0.428000	4.091458	1.399239	665.824265
0.429000	4.091458	1.243926	665.825836
0.430000	3.931131	1.166685	664.960197
0.431000	4.331759	2.020489	666.520615
0.432000	3.530124	1.088614	662.711891
0.433000	2.969170	0.544605	661.153435
0.434000	3.129497	1.088614	662.023476
0.435000	3.930752	1.631793	665.827797
0.436000	3.850778	1.321168	664.789818
0.437000	3.610477	1.088614	663.404778
0.438000	3.449393	1.165855	663.406738
0.439000	3.129118	1.010543	661.848305
0.440000	3.690451	1.321168	664.272469
0.441000	3.049523	1.010543	661.678810
0.442000	2.007209	0.001426	658.038986
0.443000	2.728490	0.466534	660.463158
0.444000	2.408216	0.156739	659.944214
0.445000	3.209471	1.166685	663.922333
0.446000	3.129118	1.087784	662.886925
0.447000	3.129497	1.165855	663.406914
0.448000	3.129118	1.243926	663.062675
0.449000	3.049144	1.088614	662.371422
0.450000	3.369419	1.321168	663.927895
0.451000	2.888817	0.777159	662.193611
0.452000	2.327863	0.233980	659.944801
0.453000	3.369419	1.321998	664.274590
0.454000	3.129118	1.399239	663.235085
0.455000	2.728111	0.933301	661.331009
0.456000	4.010726	2.253043	667.217293
0.457000	2.969170	1.243926	664.098343
0.458000	3.129497	1.088614	664.098343
0.459000	3.209471	1.321998	666.000557
0.460000	3.129497	1.166685	664.445053
0.461000	3.048765	0.933301	663.578850
0.462000	2.408216	0.856060	662.024307
0.463000	2.327863	0.390122	660.983986
0.464000	3.049144	1.321168	664.791641
0.465000	2.728869	1.166685	663.752235
0.466000	2.808843	1.011373	664.443970
0.467000	3.530124	1.477310	666.694435
0.468000	3.530124	1.477310	667.041145
0.469000	3.530124	1.709034	666.175415
0.470000	2.728490	1.088614	663.409523
0.471000	3.530124	1.787105	667.045052
0.472000	2.087183	0.621846	661.159348
0.473000	2.888817	1.011373	664.618538
0.474000	2.808464	0.934131	664.099907
0.475000	3.850778	2.098560	669.293083
0.476000	3.208713	1.631793	666.697472
0.477000	2.808464	1.321998	663.931686
0.478000	2.808464	1.165855	663.758499
0.479000	2.808464	1.321168	664.450722
0.480000	2.408216	0.933301	662.199936
0.481000	2.087183	0.622676	661.678558
0.482000	2.888817	1.321998	665.313988
0.483000	2.728490	1.243926	664.275536
0.484000	2.327105	0.933301	660.990143
0.485000	2.969170	1.631793	664.625183
0.486000	2.247889	1.010543	662.030746
0.487000	2.327863	1.088614	662.374413
0.488000	2.328242	1.165855	662.892441
0.489000	2.888817	1.475650	664.451279
0.490000	2.969170	1.553722	666.180794
0.491000	2.648137	1.165855	663.758568
0.492000	3.049144	1.787105	665.663811
0.493000	1.926856	0.777159	661.164223
0.494000	1.926856	0.854400	660.990929
0.495000	1.045248	0.001426	657.527733
0.496000	2.087183	0.933301	661.337532
0.497000	2.728490	1.399239	664.104866
0.498000	2.408216	1.243926	663.931068
0.499000	2.167157	1.010543	662.891647
0.500000	2.327863	1.165855	663.067390
0.501000	1.445876	0.078667	659.258095
0.502000	2.888817	1.553722	665.491486
0.503000	2.808843	1.709864	666.183907
0.504000	2.728869	1.243926	666.009041
0.505000	2.808843	1.321998	665.663986
0.506000	3.129497	1.709034	667.566002
0.507000	2.808464	1.399239	665.317307
0.508000	2.648516	1.243926	664.624962
0.509000	2.728490	1.553722	664.971672
0.510000	2.327863	1.165855	663.934486
0.511000	2.728869	1.321998	665.662025
0.512000	3.370177	1.864347	668.257843
0.513000	3.290203	2.020489	668.084045
0.514000	2.247889	0.856060	663.409584
0.515000	2.888817	1.787105	666.184967
0.516000	2.808843	1.631793	665.662437
0.517000	2.648516	1.553722	664.972160
0.518000	2.408595	1.243926	664.278160
0.519000	2.808843	1.553722	665.663986
0.520000	2.408595	1.166685	664.105057
0.521000	2.568164	1.321998	664.971565
0.522000	2.968791	1.863517	666.185364
0.523000	2.728490	1.786275	665.319740
0.524000	1.686555	0.777159	660.817795
0.525000	1.686555	0.777159	661.165298
0.526000	2.328242	1.243097	663.934196
0.527000	1.927235	0.933301	662.028946
0.528000	2.328242	1.087784	663.413109
0.529000	1.846882	0.933301	661.509529
0.530000	1.926856	1.010543	661.510521
0.531000	1.686555	0.777159	660.472572
0.532000	2.247889	1.553722	663.934196
0.533000	0.484673	-0.310029	655.624329
0.534000	2.247889	1.165855	663.069946
0.535000	2.408216	1.475650	663.413109
0.536000	1.766908	0.777159	661.854675
0.537000	2.007209	1.087784	661.511093
0.538000	1.926856	1.010543	661.166847
0.539000	1.766529	1.087784	661.340248
0.540000	1.846882	1.087784	661.166847
0.541000	2.488569	1.941588	663.937729
0.542000	2.808843	1.631793	664.971169
0.543000	2.167915	1.165855	662.375748
0.544000	0.404320	-0.775137	655.448563
0.545000	2.087183	1.165855	662.549057
0.546000	1.846882	1.010543	661.858673
0.547000	2.248268	1.475650	663.933708
0.548000	1.766908	0.933301	661.339256
0.549000	1.766908	0.699918	661.856239
0.550000	2.007209	0.856060	662.548950
0.551000	2.248268	1.165855	664.452148
0.552000	2.648516	1.631793	665.144554
0.553000	1.526229	0.621846	659.951591
0.554000	2.568922	1.630963	664.799423
0.555000	1.606581	0.621846	660.472160
0.556000	2.408595	1.321168	664.106621
0.557000	2.167915	1.087784	663.239311
0.558000	2.649274	1.399239	665.490669
0.559000	2.648516	1.321168	665.143990
0.560000	2.648516	1.321168	664.105148
0.561000	2.488569	1.553722	664.454201
0.562000	3.129497	2.175802	666.705566
0.563000	2.488569	1.630963	663.937729
0.564000	2.568922	1.321168	663.933815
0.565000	1.446634	0.155909	659.779755
0.566000	1.927235	0.544605	661.858582
0.567000	2.247889	1.010543	662.032471
0.568000	1.927235	0.854400	661.685883
0.569000	1.927235	0.699088	660.648407
0.570000	1.927235	0.777159	660.993538
0.571000	1.847261	0.776329	660.995102
0.572000	1.446634	0.078667	658.913719
0.573000	2.248268	0.854400	662.377220
0.574000	1.766908	0.466534	660.300323
0.575000	1.686555	0.233980	659.434227
0.576000	2.328242	1.088614	662.207832
0.577000	2.247889	1.087784	662.206085
0.578000	2.167915	0.854400	661.340340
0.579000	2.248268	1.165855	662.379883
0.580000	2.408595	1.010543	663.760414
0.581000	2.488569	1.165855	663.590637
0.582000	2.408216	1.010543	662.551506
0.583000	2.488569	1.165855	662.553665
0.584000	1.766908	0.544605	659.609001
0.585000	2.408216	1.165855	662.381828
0.586000	1.686934	0.543775	659.093498
0.587000	2.328242	1.010543	661.858673
0.588000	2.007209	0.544605	660.473724
0.589000	2.809222	1.165855	664.454277
0.590000	2.568164	1.010543	662.552673
0.591000	2.167915	0.621016	660.993645
0.592000	2.007209	0.466534	660.995102
0.593000	2.728869	1.243097	664.111618
0.594000	2.248268	0.933301	662.898308
0.595000	3.450530	1.787105	667.397987
0.596000	2.328242	0.466534	662.377220
0.597000	2.728869	0.933301	664.452728
0.598000	2.408216	0.699088	661.514046
0.599000	2.488569	1.010543	663.590637
0.600000	2.488569	0.854400	663.591125
0.601000	3.290203	1.630963	666.013725
0.602000	2.488948	0.621846	662.723343
0.603000	2.248268	0.466534	662.549057
0.604000	3.049523	1.165855	665.318855
0.605000	3.770804	1.787105	667.744591
0.606000	2.488569	0.933301	662.897125
0.607000	2.488569	0.854400	662.725502
0.608000	2.488569	0.699088	662.380661
0.609000	2.408595	0.777159	662.381149
0.610000	2.809222	1.087784	664.456169
0.611000	2.167915	0.233980	661.165878
0.612000	2.087941	0.388463	660.821144
0.613000	3.129497	1.553722	665.150459
0.614000	2.247889	0.543775	660.823181
0.615000	2.488569	1.087784	662.727272
0.616000	2.087941	0.776329	660.824745
0.617000	2.488569	0.931641	662.552986
0.618000	2.568922	0.776329	662.552986
0.619000	2.889196	1.010543	664.282768
0.620000	2.408216	0.621846	662.551025
0.621000	2.087941	0.233980	660.302216
0.622000	1.686934	-0.000234	659.093414
0.623000	2.328242	0.543775	661.515511
0.624000	2.248268	0.699088	661.344177
0.625000	2.328621	0.543775	662.032494
0.626000	2.568922	0.776329	663.246201
0.627000	2.568922	0.621846	663.071625
0.628000	2.488569	0.621016	661.861145
0.629000	2.248268	0.465704	660.997086
0.630000	2.247889	0.543775	661.342613
0.631000	2.248268	0.388463	660.650879
0.632000	2.328621	0.621016	661.687851
0.633000	2.248268	0.155909	661.166855
0.634000	2.889575	0.776329	664.281815
0.635000	2.568922	0.466534	663.066925
0.636000	2.809222	0.621016	662.727760
0.637000	2.889575	0.854400	664.282303
0.638000	2.969549	0.931641	664.282791
0.639000	2.408595	0.388463	662.381065
0.640000	3.210229	0.931641	666.015984
0.641000	3.290582	0.854400	665.493057
0.642000	3.130634	0.699088	664.799286
0.643000	2.408595	-0.077475	662.032982
0.644000	2.568922	0.465704	663.243263
0.645000	2.488948	0.155909	662.552399
0.646000	2.889575	0.543775	663.937645
0.647000	3.050281	0.776329	664.803284
0.648000	3.290582	0.777159	665.146866
0.649000	3.450909	1.010543	667.395561
0.650000	3.290582	0.854400	665.841232
0.651000	3.049523	0.466534	664.628426
0.652000	2.248268	-0.077475	661.514381
0.653000	3.290582	0.854400	665.497002
0.654000	2.007967	-0.310029	660.650703
0.655000	3.530882	1.165025	666.710297
0.656000	3.530882	1.010543	666.017464
0.657000	3.210229	0.699088	665.323601
0.658000	3.450530	0.777159	665.497002
0.659000	2.969549	0.465704	663.939430
0.660000	2.809222	0.310391	662.730125
0.661000	3.049523	0.542945	664.460030
0.662000	2.649274	0.465704	662.731026
0.663000	3.450530	0.698258	665.497871
0.664000	3.530882	0.854400	666.016006
0.665000	3.931510	1.010543	667.397636
0.666000	3.610477	0.853570	665.671272
0.667000	3.290203	0.465704	664.287010
0.668000	3.290203	0.699088	664.287010
0.669000	3.049523	0.542945	663.250046
0.670000	2.969549	0.465704	663.938461
0.671000	3.370556	0.543775	664.977776
0.672000	4.091837	1.397579	668.266121
