CSV File Version 2
Avi TimeStamp, Frame,Spot x,Spot y,Pupil x,Pupil y,Pupil r,Scene x,Scene y,Mouse x, Mouse y
 0:01:33.29, 2797, 309.12,303.92,305.06,285.91,51.45,239.45,231.21,726.00,601.00
 0:01:33.32, 2798, 309.65,303.92,-2000.00,-2000.00,-2000.00,241.20,231.13,726.00,601.00
 0:01:33.36, 2799, 309.68,304.10,304.88,286.45,51.34,238.71,232.33,726.00,601.00
 0:01:33.39, 2800, 309.99,303.77,304.83,285.82,51.02,236.62,231.41,726.00,601.00
 0:01:33.42, 2801, 310.13,303.70,305.85,285.58,51.23,238.14,230.87,726.00,601.00
 0:01:33.46, 2802, 310.30,303.62,306.36,285.08,51.50,240.00,229.43,726.00,601.00
 0:01:33.49, 2803, 310.24,303.57,305.87,285.13,51.26,239.09,229.25,726.00,601.00
 0:01:33.52, 2804, 310.35,303.55,305.96,285.25,50.97,238.72,229.82,726.00,601.00
 0:01:33.56, 2805, 310.25,303.31,306.16,285.02,51.28,239.19,229.66,726.00,601.00
 0:01:33.59, 2806, 310.36,303.46,305.00,285.21,50.32,236.72,230.49,726.00,601.00
 0:01:33.62, 2807, 310.23,303.11,305.99,285.02,51.00,237.64,230.20,726.00,601.00
 0:01:33.66, 2808, 310.42,302.95,306.07,284.55,50.55,239.08,229.80,726.00,601.00
 0:01:33.69, 2809, 310.47,302.56,306.18,284.15,50.82,238.89,229.06,726.00,601.00
 0:01:33.72, 2810, 310.41,302.41,305.89,284.11,50.66,238.29,229.69,726.00,601.00
 0:01:33.76, 2811, 310.53,302.31,306.18,283.96,50.50,238.66,229.75,726.00,601.00
 0:01:33.79, 2812, 310.39,302.27,305.31,283.45,49.94,236.74,228.67,726.00,601.00
 0:01:33.82, 2813, 310.60,302.15,306.60,283.39,50.77,238.84,227.96,726.00,601.00
 0:01:33.86, 2814, 310.64,302.36,305.58,283.14,50.10,237.35,227.42,726.00,601.00
 0:01:33.89, 2815, 310.69,302.16,307.32,283.34,50.68,240.19,227.10,726.00,601.00
 0:01:33.92, 2816, 310.74,302.25,306.76,283.49,50.46,240.81,228.17,726.00,601.00
 0:01:33.96, 2817, 310.71,302.07,306.75,282.89,50.48,239.95,226.82,726.00,601.00
 0:01:33.99, 2818, 310.59,302.01,305.18,282.46,49.87,236.28,225.68,726.00,601.00
 0:01:34.02, 2819, 310.65,302.01,306.77,283.35,50.53,238.55,227.48,726.00,601.00
 0:01:34.06, 2820, 310.68,301.77,306.35,283.17,50.62,239.33,228.38,726.00,601.00
 0:01:34.09, 2821, 310.92,301.86,307.16,282.76,50.66,240.37,227.60,726.00,601.00
 0:01:34.12, 2822, 310.95,301.80,307.09,282.76,50.92,240.54,226.87,726.00,601.00
 0:01:34.16, 2823, 311.18,301.86,307.80,282.75,50.94,241.81,226.89,726.00,601.00
 0:01:34.19, 2824, 309.02,303.35,302.08,286.58,50.76,231.47,235.59,726.00,601.00
 0:01:34.22, 2825, 307.16,304.26,300.16,288.55,50.82,227.47,240.79,726.00,601.00
 0:01:34.26, 2826, 307.05,304.09,300.51,288.70,50.84,230.50,241.20,726.00,601.00
 0:01:34.29, 2827, 307.07,304.25,300.03,289.07,50.85,230.04,242.68,726.00,601.00
 0:01:34.32, 2828, 307.18,304.21,299.42,289.06,50.69,227.72,242.92,726.00,601.00
 0:01:34.36, 2829, 307.31,304.59,299.24,288.10,50.45,225.96,240.23,726.00,601.00
 0:01:34.39, 2830, 307.33,304.15,300.25,288.25,50.49,227.87,238.64,726.00,601.00
 0:01:34.42, 2831, 307.33,304.31,299.25,287.43,50.61,226.56,237.87,726.00,601.00
 0:01:34.46, 2832, 307.55,303.93,-2000.00,-2000.00,-2000.00,227.23,236.17,726.00,601.00
 0:01:34.49, 2833, 307.87,303.93,-2000.00,-2000.00,-2000.00,228.27,236.09,726.00,601.00
 0:01:34.52, 2834, 307.89,303.84,300.77,286.21,50.45,228.12,233.59,726.00,601.00
 0:01:34.56, 2835, 307.95,303.65,300.87,286.05,50.41,228.84,233.05,726.00,601.00
 0:01:34.59, 2836, 308.16,303.43,300.30,285.50,49.71,227.08,232.31,726.00,601.00
 0:01:34.62, 2837, 308.21,303.39,300.99,285.54,49.91,227.51,232.32,726.00,601.00
 0:01:34.66, 2838, 308.19,303.16,-2000.00,-2000.00,-2000.00,227.41,231.29,726.00,601.00
 0:01:34.69, 2839, 308.38,303.11,-2000.00,-2000.00,-2000.00,228.00,231.03,726.00,601.00
 0:01:34.72, 2840, 308.34,303.16,301.20,285.24,49.50,228.56,231.88,726.00,601.00
 0:01:34.76, 2841, 308.61,303.45,301.54,284.33,49.29,228.89,229.44,726.00,601.00
 0:01:34.79, 2842, 308.96,303.53,301.57,285.00,49.12,228.27,229.14,726.00,601.00
 0:01:34.82, 2843, 309.26,303.35,302.92,285.57,49.49,230.51,231.33,726.00,601.00
 0:01:34.86, 2844, 309.51,303.24,303.88,284.02,49.52,233.36,228.46,726.00,601.00
 0:01:34.89, 2845, 309.45,303.16,304.33,284.67,49.82,235.13,228.43,726.00,601.00
 0:01:34.92, 2846, 309.62,303.35,-2000.00,-2000.00,-2000.00,235.74,229.22,726.00,601.00
 0:01:34.96, 2847, 309.77,303.35,-2000.00,-2000.00,-2000.00,236.23,229.22,726.00,601.00
 0:01:34.99, 2848, 309.89,303.18,304.49,284.08,49.61,235.60,227.92,726.00,601.00
 0:01:35.02, 2849, 310.01,303.05,304.54,284.46,49.99,234.74,228.26,726.00,601.00
 0:01:35.06, 2850, 314.64,304.11,315.42,287.06,50.27,255.11,233.64,726.00,601.00
 0:01:35.09, 2851, 316.22,304.41,316.99,287.47,50.47,259.47,234.65,726.00,601.00
 0:01:35.12, 2852, 316.46,304.44,-2000.00,-2000.00,-2000.00,260.26,234.80,726.00,601.00
 0:01:35.16, 2853, 316.53,304.51,317.47,287.18,50.30,258.45,233.53,726.00,601.00
 0:01:35.19, 2854, 316.53,304.69,316.59,287.49,50.38,256.19,233.53,726.00,601.00
 0:01:35.22, 2855, 316.09,305.59,316.50,287.70,50.73,255.43,232.98,726.00,601.00
 0:01:35.26, 2856, 316.03,305.91,316.86,288.49,51.01,257.25,232.39,726.00,601.00
 0:01:35.29, 2857, 315.98,306.09,315.64,288.02,50.69,254.87,231.21,726.00,601.00
 0:01:35.32, 2858, 315.81,306.57,-2000.00,-2000.00,-2000.00,254.43,233.31,726.00,601.00
 0:01:35.36, 2859, 315.86,306.92,316.09,288.81,51.14,254.75,231.21,726.00,601.00
 0:01:35.39, 2860, 315.88,306.83,315.26,289.01,50.68,253.50,230.62,726.00,601.00
 0:01:35.42, 2861, 315.95,306.86,316.24,288.64,50.98,254.72,230.08,726.00,601.00
 0:01:35.46, 2862, 316.24,306.64,317.22,288.35,50.76,257.67,228.90,726.00,601.00
 0:01:35.49, 2863, 316.41,306.60,316.34,289.01,50.80,255.95,230.96,726.00,601.00
 0:01:35.52, 2864, 316.38,306.40,316.20,288.32,50.81,254.16,230.44,726.00,601.00
 0:01:35.56, 2865, 316.62,306.42,317.33,289.22,50.74,256.58,232.31,726.00,601.00
 0:01:35.59, 2866, 316.46,306.42,315.93,287.79,50.37,254.08,229.82,726.00,601.00
 0:01:35.62, 2867, 319.48,306.49,322.58,288.18,50.57,264.74,228.50,726.00,601.00
 0:01:35.66, 2868, 321.61,306.68,326.19,288.12,50.60,271.72,228.22,726.00,601.00
 0:01:35.69, 2869, 321.67,306.45,326.34,288.52,50.45,271.54,228.91,726.00,601.00
 0:01:35.73, 2870, 321.70,306.55,326.63,288.16,50.69,272.24,229.00,726.00,601.00
 0:01:35.76, 2871, 321.68,306.35,325.17,287.38,50.27,268.89,226.56,726.00,601.00
 0:01:35.79, 2872, 321.70,306.55,326.20,288.27,50.59,269.72,228.15,726.00,601.00
 0:01:35.83, 2873, 321.92,306.42,326.56,288.60,50.61,271.59,229.71,726.00,601.00
 0:01:35.86, 2874, 322.17,306.21,326.13,287.65,50.66,270.07,228.31,726.00,601.00
 0:01:35.89, 2875, 322.17,306.21,327.07,287.46,50.65,271.16,227.14,726.00,601.00
 0:01:35.93, 2876, 322.32,306.09,327.06,287.41,50.65,272.05,226.87,726.00,601.00
 0:01:35.96, 2877, 322.21,306.03,327.13,287.53,50.67,272.06,227.52,726.00,601.00
 0:01:35.99, 2878, 322.19,306.12,327.24,287.68,50.40,272.74,228.12,726.00,601.00
 0:01:36.03, 2879, 322.21,306.03,325.95,287.06,49.78,269.69,226.65,726.00,601.00
 0:01:36.06, 2880, 322.51,305.97,326.96,287.22,50.26,270.11,226.56,726.00,601.00
 0:01:36.09, 2881, 322.46,305.84,327.12,286.57,50.03,271.01,225.36,726.00,601.00
 0:01:36.13, 2882, 322.53,305.68,326.90,286.55,50.04,270.68,225.03,726.00,601.00
 0:01:36.16, 2883, 322.35,305.47,326.73,287.34,49.83,270.27,227.73,726.00,601.00
 0:01:36.19, 2884, 322.27,305.49,326.71,286.31,49.74,270.46,226.63,726.00,601.00
 0:01:36.23, 2885, 322.31,305.28,326.56,286.90,49.65,270.23,227.00,726.00,601.00
 0:01:36.26, 2886, 322.36,304.69,-2000.00,-2000.00,-2000.00,270.24,224.44,726.00,601.00
 0:01:36.29, 2887, 322.35,304.42,326.73,285.35,49.44,270.20,225.31,726.00,601.00
 0:01:36.33, 2888, 322.41,304.24,326.82,284.63,49.62,270.36,224.01,726.00,601.00
 0:01:36.36, 2889, 322.35,304.19,327.00,284.51,49.43,270.80,223.32,726.00,601.00
 0:01:36.39, 2890, 322.34,304.00,326.96,284.88,49.54,271.14,224.47,726.00,601.00
 0:01:36.43, 2891, 322.58,303.97,326.84,284.81,49.53,270.57,225.32,726.00,601.00
 0:01:36.46, 2892, 322.62,303.89,327.30,284.34,49.70,270.85,224.19,726.00,601.00
 0:01:36.49, 2893, 322.54,303.88,326.77,284.86,49.71,270.21,225.18,726.00,601.00
 0:01:36.53, 2894, 322.22,303.86,326.76,284.13,49.71,270.10,224.03,726.00,601.00
 0:01:36.56, 2895, 322.29,303.99,326.71,285.39,49.71,270.74,226.22,726.00,601.00
 0:01:36.59, 2896, 322.19,304.12,326.34,284.89,49.37,269.74,226.11,726.00,601.00
 0:01:36.63, 2897, 322.21,304.31,326.50,285.75,49.53,269.96,227.10,726.00,601.00
 0:01:36.66, 2898, 322.10,304.25,325.99,285.40,49.46,269.01,226.87,726.00,601.00
 0:01:36.69, 2899, 322.21,304.29,326.04,285.73,49.30,268.64,227.42,726.00,601.00
 0:01:36.73, 2900, 322.17,304.21,326.41,285.31,49.37,269.36,226.71,726.00,601.00
 0:01:36.76, 2901, 322.35,304.53,326.29,285.63,49.13,269.38,226.85,726.00,601.00
 0:01:36.79, 2902, 323.47,305.49,-2000.00,-2000.00,-2000.00,273.26,230.97,726.00,601.00
 0:01:36.83, 2903, 323.73,305.78,329.03,287.33,49.35,273.73,229.23,726.00,601.00
 0:01:36.86, 2904, 323.39,305.63,329.01,287.95,49.08,274.31,229.72,726.00,601.00
 0:01:36.89, 2905, 323.18,305.54,328.79,288.10,49.51,274.94,231.44,726.00,601.00
 0:01:36.93, 2906, 323.21,305.75,-2000.00,-2000.00,-2000.00,275.10,232.36,726.00,601.00
 0:01:36.96, 2907, 323.01,305.63,328.09,287.73,49.24,273.67,230.87,726.00,601.00
 0:01:36.99, 2908, 322.93,305.57,327.79,287.74,49.11,272.55,230.27,726.00,601.00
 0:01:37.03, 2909, 323.01,305.44,328.01,288.02,49.13,272.84,231.31,726.00,601.00
 0:01:37.06, 2910, 322.91,305.05,-2000.00,-2000.00,-2000.00,272.43,229.63,726.00,601.00
 0:01:37.09, 2911, 322.79,304.64,-2000.00,-2000.00,-2000.00,271.92,227.84,726.00,601.00
 0:01:37.13, 2912, 322.71,304.61,327.70,286.39,49.30,272.44,228.75,726.00,601.00
 0:01:37.16, 2913, 322.92,304.55,328.07,286.12,49.51,273.31,228.25,726.00,601.00
 0:01:37.19, 2914, 322.79,304.51,327.79,286.65,49.23,272.86,229.52,726.00,601.00
 0:01:37.23, 2915, 322.87,304.21,327.93,286.66,48.88,273.13,230.70,726.00,601.00
 0:01:37.26, 2916, 322.72,304.37,327.53,286.05,48.92,272.29,229.80,726.00,601.00
 0:01:37.29, 2917, 322.36,304.32,-2000.00,-2000.00,-2000.00,271.14,229.63,726.00,601.00
 0:01:37.33, 2918, 322.17,304.21,326.97,285.54,48.68,271.39,227.44,726.00,601.00
 0:01:37.36, 2919, 322.21,304.31,326.85,285.36,48.36,271.58,226.62,726.00,601.00
 0:01:37.39, 2920, 322.17,304.21,327.15,286.34,48.71,272.26,228.75,726.00,601.00
 0:01:37.43, 2921, 315.32,298.38,314.77,274.89,47.86,250.80,208.09,726.00,601.00
 0:01:37.46, 2922, 314.32,298.16,-2000.00,-2000.00,-2000.00,247.55,207.24,726.00,601.00
 0:01:37.49, 2923, 314.58,298.11,313.84,274.39,48.22,250.23,208.37,726.00,601.00
 0:01:37.53, 2924, 314.74,298.06,314.01,274.07,48.31,250.98,207.71,726.00,601.00
 0:01:37.56, 2925, 314.87,298.15,313.44,274.26,47.97,249.28,207.88,726.00,601.00
 0:01:37.59, 2926, 310.49,297.60,306.31,273.06,48.19,236.81,205.91,726.00,601.00
 0:01:37.63, 2927, 310.51,297.78,306.64,272.76,48.43,238.93,204.80,726.00,601.00
 0:01:37.66, 2928, 310.58,297.97,306.25,273.78,48.01,238.31,206.36,726.00,601.00
 0:01:37.69, 2929, 310.77,298.01,307.40,273.93,48.54,240.27,207.41,726.00,601.00
 0:01:37.73, 2930, 311.08,298.47,306.32,272.95,48.02,238.07,204.53,726.00,601.00
 0:01:37.76, 2931, 311.18,298.50,306.50,274.75,47.84,236.44,206.71,726.00,601.00
 0:01:37.79, 2932, 311.21,298.73,-2000.00,-2000.00,-2000.00,236.56,207.73,726.00,601.00
 0:01:37.83, 2933, 311.15,298.86,307.53,276.16,48.65,239.21,212.05,726.00,601.00
 0:01:37.86, 2934, 311.22,299.17,306.66,275.91,48.14,238.33,211.92,726.00,601.00
 0:01:37.89, 2935, 311.46,299.68,308.04,276.70,48.75,240.14,212.14,726.00,601.00
 0:01:37.93, 2936, 311.46,300.24,306.94,276.67,48.58,238.54,211.12,726.00,601.00
 0:01:37.96, 2937, 311.33,300.51,308.22,278.09,48.86,240.56,212.84,726.00,601.00
 0:01:37.99, 2938, 311.37,300.48,307.55,277.50,48.81,240.74,212.43,726.00,601.00
 0:01:38.03, 2939, 311.21,300.60,308.84,277.41,48.97,243.12,211.26,726.00,601.00
 0:01:38.06, 2940, 311.23,300.43,307.05,277.87,48.45,240.73,212.32,726.00,601.00
 0:01:38.09, 2941, 311.17,300.31,-2000.00,-2000.00,-2000.00,240.51,211.79,726.00,601.00
 0:01:38.13, 2942, 311.28,300.05,307.50,276.81,48.78,239.47,211.13,726.00,601.00
 0:01:38.16, 2943, 311.53,299.69,307.29,276.03,49.08,238.96,209.18,726.00,601.00
 0:01:38.20, 2944, 309.75,300.11,304.76,277.69,49.38,234.57,213.24,726.00,601.00
 0:01:38.23, 2945, 309.12,299.92,302.72,277.68,49.15,231.53,214.61,726.00,601.00
 0:01:38.26, 2946, 309.15,299.78,302.19,276.54,49.22,229.07,212.43,726.00,601.00
 0:01:38.30, 2947, 309.24,299.78,301.84,276.41,48.89,227.31,211.11,726.00,601.00
 0:01:38.33, 2948, 309.19,299.57,302.62,276.65,49.34,228.67,211.71,726.00,601.00
 0:01:38.36, 2949, 309.32,299.64,-2000.00,-2000.00,-2000.00,229.11,212.00,726.00,601.00
 0:01:38.40, 2950, 309.38,299.36,303.73,276.67,49.90,232.23,212.70,726.00,601.00
 0:01:38.43, 2951, 309.08,299.68,-2000.00,-2000.00,-2000.00,231.33,214.14,726.00,601.00
 0:01:38.46, 2952, 309.03,299.51,302.36,277.18,49.75,230.38,214.57,726.00,601.00
 0:01:38.50, 2953, 308.97,299.84,302.55,276.72,50.03,230.00,213.27,726.00,601.00
 0:01:38.53, 2954, 308.94,299.99,302.88,277.41,50.03,231.20,213.33,726.00,601.00
 0:01:38.56, 2955, 320.71,301.35,323.16,278.19,47.88,264.91,212.86,726.00,601.00
 0:01:38.60, 2956, 329.16,303.58,339.97,283.22,50.53,291.95,219.66,726.00,601.00
 0:01:38.63, 2957, 329.10,303.64,339.58,283.06,50.49,292.09,219.53,726.00,601.00
 0:01:38.66, 2958, 329.08,303.65,340.22,283.25,50.47,293.29,219.60,726.00,601.00
 0:01:38.70, 2959, 329.32,303.65,340.49,283.14,50.36,294.41,219.49,726.00,601.00
 0:01:38.73, 2960, 329.26,303.39,340.44,283.15,50.30,294.18,219.66,726.00,601.00
 0:01:38.76, 2961, 329.35,303.56,340.94,283.30,50.27,295.38,220.54,726.00,601.00
 0:01:38.80, 2962, 329.29,303.49,340.62,283.20,50.30,295.06,220.10,726.00,601.00
 0:01:38.83, 2963, 333.04,302.33,349.06,281.41,50.04,309.44,216.34,726.00,601.00
 0:01:38.86, 2964, 333.16,302.47,347.85,281.53,49.96,308.13,217.42,726.00,601.00
 0:01:38.90, 2965, 333.15,302.46,348.14,281.93,49.79,307.22,218.26,726.00,601.00
 0:01:38.93, 2966, 333.16,302.47,348.14,281.45,49.81,307.50,217.54,726.00,601.00
 0:01:38.96, 2967, 333.15,302.46,348.08,281.59,49.52,307.32,217.27,726.00,601.00
 0:01:39.00, 2968, 333.13,302.28,348.19,281.21,49.47,307.51,216.72,726.00,601.00
 0:01:39.03, 2969, 331.40,301.91,344.95,280.19,49.16,302.19,214.77,726.00,601.00
 0:01:39.06, 2970, 331.73,301.87,345.28,280.22,49.13,302.56,214.60,726.00,601.00
 0:01:39.10, 2971, 331.88,301.95,345.94,280.61,49.01,303.64,215.58,726.00,601.00
 0:01:39.13, 2972, 331.95,301.91,346.11,280.25,48.93,304.33,214.98,726.00,601.00
 0:01:39.16, 2973, 332.08,302.01,346.09,280.45,48.76,304.15,215.02,726.00,601.00
 0:01:39.20, 2974, 332.12,301.92,345.64,279.91,48.50,302.65,213.78,726.00,601.00
 0:01:39.23, 2975, 331.13,303.33,344.88,283.99,48.63,302.24,222.19,726.00,601.00
 0:01:39.26, 2976, 331.06,303.77,344.68,284.89,48.70,303.40,225.40,726.00,601.00
 0:01:39.30, 2977, 331.11,303.87,344.61,284.57,48.68,303.02,224.43,726.00,601.00
 0:01:39.33, 2978, 331.18,303.70,344.42,284.74,48.79,302.31,224.40,726.00,601.00
 0:01:39.36, 2979, 331.42,303.55,344.68,284.32,48.75,302.19,224.18,726.00,601.00
 0:01:39.40, 2980, 331.35,303.56,344.68,284.28,48.81,302.03,223.93,726.00,601.00
 0:01:39.43, 2981, 331.38,303.47,344.43,284.60,48.88,301.64,224.80,726.00,601.00
 0:01:39.46, 2982, 331.24,303.67,344.51,284.65,48.81,301.66,225.38,726.00,601.00
 0:01:39.50, 2983, 331.46,303.64,344.43,283.87,48.90,301.41,222.90,726.00,601.00
 0:01:39.53, 2984, 331.35,303.56,344.38,284.41,49.16,300.92,223.48,726.00,601.00
 0:01:39.56, 2985, 326.66,302.36,336.24,282.63,49.19,287.87,221.58,726.00,601.00
 0:01:39.60, 2986, 326.46,302.35,336.56,283.38,49.26,289.95,224.49,726.00,601.00
 0:01:39.63, 2987, 326.50,302.54,336.67,282.89,49.12,290.94,223.97,726.00,601.00
 0:01:39.66, 2988, 326.68,302.35,336.16,282.68,49.16,289.42,222.52,726.00,601.00
 0:01:39.70, 2989, 326.66,302.36,336.86,282.49,49.33,290.07,222.26,726.00,601.00
 0:01:39.73, 2990, 326.74,302.29,336.71,282.43,49.24,290.48,221.89,726.00,601.00
 0:01:39.76, 2991, 325.83,302.37,333.21,281.65,48.80,282.88,220.14,726.00,601.00
 0:01:39.80, 2992, 325.58,302.27,334.35,282.78,49.25,283.91,221.90,726.00,601.00
 0:01:39.83, 2993, 325.34,302.97,334.17,283.26,49.24,285.86,224.03,726.00,601.00
 0:01:39.86, 2994, 324.94,303.74,333.83,284.24,49.42,285.92,224.37,726.00,601.00
 0:01:39.90, 2995, 324.90,304.18,333.56,284.93,49.17,285.89,224.82,726.00,601.00
 0:01:39.93, 2996, 324.68,304.08,333.59,285.12,49.30,286.05,225.12,726.00,601.00
 0:01:39.96, 2997, 325.06,303.76,333.68,284.19,49.19,286.16,223.57,726.00,601.00
 0:01:40.00, 2998, 325.31,303.35,333.93,284.60,48.89,285.76,224.78,726.00,601.00
 0:01:40.03, 2999, 325.31,302.82,333.89,282.93,49.23,285.25,222.73,726.00,601.00
 0:01:40.06, 3000, 325.68,302.07,334.17,282.58,48.71,285.33,221.97,726.00,601.00
 0:01:40.10, 3001, 325.77,301.72,-2000.00,-2000.00,-2000.00,285.50,220.44,726.00,601.00
 0:01:40.13, 3002, 325.88,301.77,334.54,281.51,48.58,285.40,221.18,726.00,601.00
 0:01:40.16, 3003, 325.84,301.58,334.40,281.57,48.45,285.09,221.01,726.00,601.00
 0:01:40.20, 3004, 326.13,301.71,-2000.00,-2000.00,-2000.00,286.05,221.58,726.00,601.00
 0:01:40.23, 3005, 326.22,301.54,335.01,281.77,48.53,286.06,222.13,726.00,601.00
 0:01:40.26, 3006, 326.27,301.63,335.26,281.56,48.62,286.45,221.83,726.00,601.00
 0:01:40.30, 3007, 326.47,301.51,335.14,281.23,48.27,285.99,220.63,726.00,601.00
 0:01:40.33, 3008, 324.94,300.92,-2000.00,-2000.00,-2000.00,280.95,218.25,726.00,601.00
 0:01:40.36, 3009, 311.44,299.51,306.99,278.80,48.32,237.52,218.36,726.00,601.00
 0:01:40.40, 3010, 311.41,299.75,-2000.00,-2000.00,-2000.00,237.48,219.42,726.00,601.00
 0:01:40.43, 3011, 311.91,299.72,-2000.00,-2000.00,-2000.00,239.09,219.17,726.00,601.00
 0:01:40.46, 3012, 311.80,299.55,-2000.00,-2000.00,-2000.00,238.71,218.46,726.00,601.00
 0:01:40.50, 3013, 312.14,299.11,-2000.00,-2000.00,-2000.00,239.73,216.46,726.00,601.00
 0:01:40.53, 3014, 312.34,298.84,-2000.00,-2000.00,-2000.00,240.31,215.26,726.00,601.00
 0:01:40.56, 3015, 312.32,299.08,306.12,277.55,47.55,234.51,218.13,726.00,601.00
 0:01:40.60, 3016, 312.46,298.87,307.96,278.77,48.22,235.84,221.05,726.00,601.00
 0:01:40.63, 3017, 312.50,299.00,-2000.00,-2000.00,-2000.00,236.00,221.61,726.00,601.00
 0:01:40.67, 3018, 313.00,299.00,308.62,278.38,48.23,238.69,221.89,726.00,601.00
 0:01:40.70, 3019, 313.00,299.00,307.64,278.10,47.79,235.80,220.46,726.00,601.00
 0:01:40.73, 3020, 313.03,298.92,-2000.00,-2000.00,-2000.00,235.90,220.10,726.00,601.00
 0:01:40.77, 3021, 313.18,299.03,-2000.00,-2000.00,-2000.00,236.38,220.55,726.00,601.00
 0:01:40.80, 3022, 310.71,296.70,306.75,275.85,47.80,235.35,216.88,726.00,601.00
 0:01:40.83, 3023, 307.02,293.62,299.14,267.39,47.86,225.33,202.34,726.00,601.00
 0:01:40.87, 3024, 307.58,293.68,299.50,267.87,47.52,224.64,201.07,726.00,601.00
 0:01:40.90, 3025, 307.86,293.68,299.00,267.68,47.67,222.20,201.18,726.00,601.00
 0:01:40.93, 3026, 308.08,293.55,300.84,267.48,47.71,225.10,200.40,726.00,601.00
 0:01:40.97, 3027, 308.03,293.51,299.62,266.32,47.39,223.82,197.57,726.00,601.00
 0:01:41.00, 3028, 308.36,293.46,299.30,267.29,47.01,221.28,198.90,726.00,601.00
 0:01:41.03, 3029, 308.39,293.40,300.81,268.01,47.62,223.87,202.14,726.00,601.00
 0:01:41.07, 3030, 308.79,293.61,301.25,267.36,47.82,226.13,201.18,726.00,601.00
 0:01:41.10, 3031, 309.05,293.55,301.31,267.67,47.82,225.53,200.65,726.00,601.00
 0:01:41.13, 3032, 306.68,301.44,-2000.00,-2000.00,-2000.00,219.19,236.09,726.00,601.00
 0:01:41.17, 3033, 307.74,301.73,-2000.00,-2000.00,-2000.00,222.76,237.07,726.00,601.00
 0:01:41.20, 3034, 308.13,301.51,-2000.00,-2000.00,-2000.00,224.01,235.99,726.00,601.00
 0:01:41.23, 3035, 308.47,301.42,299.72,283.95,47.45,223.31,234.96,726.00,601.00
 0:01:41.27, 3036, 311.18,303.88,-2000.00,-2000.00,-2000.00,232.73,245.14,726.00,601.00
 0:01:41.30, 3037, 311.65,304.46,-2000.00,-2000.00,-2000.00,234.40,247.57,726.00,601.00
 0:01:41.33, 3038, 311.63,304.26,306.05,289.88,47.73,234.51,245.72,726.00,601.00
 0:01:41.37, 3039, 311.58,304.51,306.37,289.76,47.88,235.78,244.85,726.00,601.00
 0:01:41.40, 3040, 311.44,304.91,306.05,291.36,47.72,235.83,247.72,726.00,601.00
 0:01:41.43, 3041, 311.27,305.25,305.61,290.96,47.62,234.87,247.30,726.00,601.00
 0:01:41.47, 3042, 316.89,296.58,-2000.00,-2000.00,-2000.00,251.20,208.42,726.00,601.00
 0:01:41.50, 3043, 327.21,285.79,-2000.00,-2000.00,-2000.00,281.69,162.48,726.00,601.00
 0:01:41.53, 3044, 328.50,288.88,340.87,253.78,47.34,292.15,168.46,726.00,601.00
 0:01:41.57, 3045, 329.08,289.61,340.74,254.32,48.36,294.22,165.98,726.00,601.00
 0:01:41.60, 3046, 329.44,289.88,341.56,255.42,48.44,294.28,167.24,726.00,601.00
 0:01:41.63, 3047, 329.29,289.76,340.81,255.45,47.94,292.91,168.18,726.00,601.00
 0:01:41.67, 3048, 329.12,289.54,341.37,256.29,48.34,293.99,170.99,726.00,601.00
 0:01:41.70, 3049, 328.77,290.01,340.90,257.90,48.10,294.54,176.39,726.00,601.00
 0:01:41.73, 3050, 328.57,290.41,340.07,259.53,47.78,293.23,181.06,726.00,601.00
 0:01:41.77, 3051, 328.47,291.18,340.29,260.80,48.02,293.43,184.54,726.00,601.00
 0:01:41.80, 3052, 327.29,291.99,337.46,261.92,47.75,288.99,184.85,726.00,601.00
 0:01:41.83, 3053, 321.55,291.94,327.21,261.98,47.77,271.68,184.17,726.00,601.00
 0:01:41.87, 3054, 321.81,292.97,328.07,264.08,47.48,274.27,188.53,726.00,601.00
 0:01:41.90, 3055, 322.52,293.43,-2000.00,-2000.00,-2000.00,276.58,190.49,726.00,601.00
 0:01:41.93, 3056, 322.65,293.71,328.90,266.48,46.99,275.82,193.59,726.00,601.00
 0:01:41.97, 3057, 322.80,294.27,327.99,266.02,46.38,272.58,192.88,726.00,601.00
 0:01:42.00, 3058, 322.89,294.09,-2000.00,-2000.00,-2000.00,272.81,192.12,726.00,601.00
 0:01:42.03, 3059, 327.04,294.03,-2000.00,-2000.00,-2000.00,285.80,191.84,726.00,601.00
 0:01:42.07, 3060, 339.23,295.22,-2000.00,-2000.00,-2000.00,324.15,195.47,726.00,601.00
 0:01:42.10, 3061, 338.99,295.68,-2000.00,-2000.00,-2000.00,323.54,197.37,726.00,601.00
 0:01:42.13, 3062, 338.98,296.40,-2000.00,-2000.00,-2000.00,323.69,200.33,726.00,601.00
 0:01:42.17, 3063, 338.64,297.75,-2000.00,-2000.00,-2000.00,323.03,205.94,726.00,601.00
 0:01:42.20, 3064, 337.78,298.83,-2000.00,-2000.00,-2000.00,320.69,210.57,726.00,601.00
 0:01:42.23, 3065, 336.89,299.85,354.42,277.40,45.74,316.17,211.78,726.00,601.00
 0:01:42.27, 3066, 335.65,301.37,352.48,279.33,46.60,313.24,214.43,726.00,601.00
 0:01:42.30, 3067, 334.50,301.99,350.41,281.38,46.57,310.62,217.41,726.00,601.00
 0:01:42.33, 3068, 333.57,302.65,348.20,283.34,46.23,307.23,222.80,726.00,601.00
 0:01:42.37, 3069, 334.45,303.90,350.13,285.21,46.30,310.38,226.85,726.00,601.00
