CSV File Version 2
Avi TimeStamp, Frame,Spot x,Spot y,Pupil x,Pupil y,Pupil r,Scene x,Scene y,AVI file path,Mouse x, Mouse y
 0:02:29.84, 118169, 318.70,313.73,372.55,350.47,99.89,374.82,384.61,,295.00,605.00
 0:02:29.90, 118170, 321.82,306.92,379.73,333.63,98.92,383.00,361.96,,295.00,605.00
 0:02:29.97, 118171, 325.55,302.88,386.90,324.93,98.37,391.83,350.27,,295.00,605.00
 0:02:30.00, 118172, 327.50,301.10,390.50,321.02,97.60,395.59,346.34,,295.00,605.00
 0:02:30.07, 118173, 331.75,301.20,397.61,320.84,97.98,404.09,346.73,,295.00,605.00
 0:02:30.10, 118174, 331.80,303.39,398.22,325.35,97.65,404.28,353.35,,295.00,605.00
 0:02:30.17, 118175, 331.44,310.47,396.15,339.23,97.99,403.91,372.31,,295.00,605.00
 0:02:30.24, 118176, 331.42,315.49,398.38,351.56,97.87,407.01,387.39,,295.00,605.00
 0:02:30.27, 118177, 330.88,315.54,395.20,351.43,98.16,403.90,385.51,,295.00,605.00
 0:02:30.34, 118178, 327.21,315.47,389.18,352.79,98.18,394.81,387.87,,295.00,605.00
 0:02:30.37, 118179, 326.31,315.35,386.55,353.07,98.87,392.42,389.81,,295.00,605.00
 0:02:30.44, 118180, 324.68,314.86,385.78,353.51,96.92,391.77,391.18,,295.00,605.00
 0:02:30.50, 118181, 298.34,302.46,332.06,327.96,98.86,318.49,359.44,,295.00,605.00
 0:02:30.54, 118182, 299.78,302.96,335.68,326.74,97.62,324.65,365.26,,295.00,605.00
 0:02:30.60, 118183, 302.62,305.02,340.22,331.47,97.92,331.14,370.11,,295.00,605.00
 0:02:30.64, 118184, 304.26,305.33,343.74,332.10,97.17,334.83,369.65,,295.00,605.00
 0:02:30.70, 118185, 306.84,308.05,348.45,337.48,96.79,341.65,377.28,,295.00,605.00
 0:02:30.77, 118186, 322.97,322.07,386.66,368.50,95.20,397.32,420.51,,295.00,605.00
 0:02:30.80, 118187, 325.91,322.88,390.58,369.43,94.43,405.62,414.00,,295.00,605.00
 0:02:30.87, 118188, 328.43,320.46,393.36,363.17,93.00,406.21,402.30,,295.00,605.00
 0:02:30.90, 118189, 329.27,319.02,394.98,359.82,92.67,406.11,397.24,,295.00,605.00
 0:02:30.97, 118190, 329.91,316.22,396.47,354.59,91.61,407.82,389.19,,295.00,605.00
 0:02:31.04, 118191, 329.35,315.74,393.74,351.92,91.69,403.68,387.15,,295.00,605.00
 0:02:31.07, 118192, 328.46,316.88,391.72,353.42,91.68,399.63,388.59,,295.00,605.00
 0:02:31.14, 118193, 325.90,322.31,384.74,360.54,92.06,389.87,398.92,,295.00,605.00
 0:02:31.17, 118194, 309.37,311.31,352.64,337.40,91.73,342.56,359.63,,295.00,605.00
 0:02:31.24, 118195, 304.43,318.15,346.46,351.32,91.91,339.21,389.81,,295.00,605.00
 0:02:31.31, 118196, 300.55,319.54,335.90,359.98,88.58,327.64,401.51,,295.00,605.00
 0:02:31.34, 118197, 296.48,310.70,330.05,340.51,92.10,317.20,374.77,,295.00,605.00
 0:02:31.41, 118198, 306.38,301.17,340.43,336.93,92.20,329.66,373.04,,295.00,605.00
 0:02:31.44, 118199, 308.50,299.79,344.88,332.49,91.21,327.48,386.26,,295.00,605.00
 0:02:31.51, 118200, 313.58,289.60,354.81,312.33,90.58,339.08,350.90,,295.00,605.00
 0:02:31.57, 118201, 318.55,285.18,365.71,299.72,89.29,352.64,336.35,,295.00,605.00
 0:02:31.61, 118202, 321.12,283.27,370.97,293.98,88.52,359.50,326.24,,295.00,605.00
 0:02:31.67, 118203, 323.67,279.98,375.83,285.68,87.71,364.81,311.65,,295.00,605.00
 0:02:31.71, 118204, 323.36,281.27,374.25,288.57,87.81,362.37,317.63,,295.00,605.00
 0:02:31.77, 118205, 321.44,283.06,369.62,293.36,87.46,355.68,325.46,,295.00,605.00
 0:02:31.84, 118206, 320.22,284.07,366.76,296.66,86.99,351.51,331.04,,295.00,605.00
 0:02:31.87, 118207, 317.43,288.22,371.16,302.47,85.81,361.68,340.16,,295.00,605.00
 0:02:31.94, 118208, 302.19,319.74,336.36,383.74,86.23,327.39,474.21,,295.00,605.00
 0:02:31.97, 118209, 303.94,321.53,339.21,390.79,86.75,328.23,478.54,,295.00,605.00
 0:02:32.04, 118210, 306.76,319.70,342.28,387.38,87.06,330.54,474.34,,295.00,605.00
 0:02:32.07, 118211, 307.48,319.08,343.47,383.06,87.15,329.49,468.57,,295.00,605.00
 0:02:32.14, 118212, 307.89,315.36,343.38,373.81,87.77,328.27,450.82,,295.00,605.00
 0:02:32.21, 118213, 323.54,308.65,375.32,358.90,88.13,370.46,421.67,,295.00,605.00
 0:02:32.24, 118214, 324.83,307.36,377.74,355.53,88.21,373.23,419.31,,295.00,605.00
 0:02:32.31, 118215, 326.49,301.02,377.90,343.51,89.13,372.19,398.08,,295.00,605.00
 0:02:32.34, 118216, 327.68,298.35,381.78,336.93,88.13,374.92,392.25,,295.00,605.00
 0:02:32.41, 118217, 318.06,280.35,368.62,295.54,88.01,355.65,329.22,,295.00,605.00
 0:02:32.47, 118218, 320.69,278.62,370.59,290.51,88.10,362.75,329.01,,295.00,605.00
 0:02:32.51, 118219, 320.82,277.56,370.10,288.63,88.44,358.62,326.03,,295.00,605.00
 0:02:32.57, 118220, 321.66,276.85,371.32,286.27,88.08,359.18,322.98,,295.00,605.00
 0:02:32.61, 118221, 311.21,273.36,347.50,278.33,88.51,325.71,311.07,,295.00,605.00
 0:02:32.67, 118222, 311.28,273.98,350.74,277.82,87.63,329.36,311.75,,295.00,605.00
 0:02:32.74, 118223, 312.82,272.73,353.23,277.62,86.81,334.94,309.29,,295.00,605.00
 0:02:32.77, 118224, 313.95,272.88,355.78,275.88,86.03,337.79,309.00,,295.00,605.00
 0:02:32.84, 118225, 316.11,272.91,359.90,276.07,85.23,343.19,307.11,,295.00,605.00
 0:02:32.87, 118226, 317.53,273.97,362.42,277.55,84.87,346.16,309.46,,295.00,605.00
 0:02:32.94, 118227, 319.53,275.94,367.50,281.61,84.31,353.12,314.57,,295.00,605.00
 0:02:33.01, 118228, 321.29,277.76,370.43,285.12,83.70,357.76,318.86,,295.00,605.00
 0:02:33.04, 118229, 321.85,277.95,372.54,285.84,83.36,360.27,318.47,,295.00,605.00
 0:02:33.11, 118230, 290.37,272.04,308.15,274.11,84.22,274.88,299.88,,295.00,605.00
 0:02:33.14, 118231, 290.78,271.97,309.76,272.28,84.46,278.04,301.08,,295.00,605.00
 0:02:33.21, 118232, 291.18,272.03,308.85,271.84,84.14,276.76,298.94,,295.00,605.00
 0:02:33.27, 118233, 344.39,289.05,-2000.00,-2000.00,-2000.00,428.64,375.61,,295.00,605.00
 0:02:33.31, 118234, 345.17,290.69,421.75,312.64,82.47,430.24,362.00,,295.00,605.00
 0:02:33.37, 118235, 341.52,292.09,412.59,315.00,82.20,418.11,355.48,,295.00,605.00
 0:02:33.41, 118236, 339.54,293.14,410.84,318.41,81.71,415.69,359.55,,295.00,605.00
 0:02:33.47, 118237, 370.56,302.76,486.62,339.67,81.31,522.51,394.70,,295.00,605.00
 0:02:33.54, 118238, 371.54,308.41,482.79,349.59,78.87,525.38,405.69,,295.00,605.00
 0:02:33.57, 118239, 369.43,308.98,477.80,352.04,78.89,513.59,404.59,,295.00,605.00
 0:02:33.64, 118240, 367.70,305.31,471.31,345.98,79.36,503.17,395.41,,295.00,605.00
 0:02:33.67, 118241, 363.38,303.74,468.07,342.30,77.40,498.52,393.12,,295.00,605.00
 0:02:33.74, 118242, 287.60,293.48,-2000.00,-2000.00,-2000.00,287.55,354.34,,295.00,605.00
 0:02:33.81, 118243, 297.48,301.82,321.44,339.85,84.39,304.12,400.59,,295.00,605.00
 0:02:33.84, 118244, 301.59,303.88,327.97,344.17,84.22,303.78,410.11,,295.00,605.00
 0:02:33.91, 118245, 307.34,303.88,338.30,344.96,84.13,315.46,408.45,,295.00,605.00
 0:02:33.94, 118246, 309.60,305.24,342.41,347.89,83.92,319.68,413.29,,295.00,605.00
 0:02:34.01, 118247, 311.94,308.94,346.61,355.80,84.26,325.11,424.71,,295.00,605.00
 0:02:34.08, 118248, 314.16,309.52,351.08,358.28,84.21,330.66,425.84,,295.00,605.00
 0:02:34.11, 118249, 315.16,309.99,353.73,359.54,84.31,334.48,428.18,,295.00,605.00
 0:02:34.18, 118250, 316.45,309.52,356.28,358.93,84.61,338.41,426.57,,295.00,605.00
 0:02:34.21, 118251, 317.49,308.25,358.43,356.00,84.12,341.16,421.85,,295.00,605.00
 0:02:34.28, 118252, 320.99,304.19,366.68,348.60,82.98,352.69,408.31,,295.00,605.00
 0:02:34.34, 118253, 290.14,312.12,312.16,370.80,83.38,284.43,456.84,,295.00,605.00
 0:02:34.38, 118254, 295.87,310.98,318.26,365.97,83.31,298.12,447.42,,295.00,605.00
 0:02:34.44, 118255, 301.68,306.85,327.78,358.60,83.93,304.46,433.65,,295.00,605.00
 0:02:34.48, 118256, 304.23,306.10,332.65,357.40,83.72,308.76,435.00,,295.00,605.00
 0:02:34.54, 118257, 307.70,305.48,339.61,355.16,84.11,317.63,431.06,,295.00,605.00
 0:02:34.58, 118258, 308.80,304.09,341.89,352.47,83.78,320.37,425.89,,295.00,605.00
 0:02:34.64, 118259, 311.32,301.75,346.74,347.98,84.71,326.64,418.75,,295.00,605.00
 0:02:34.71, 118260, 314.98,299.19,354.31,342.51,85.02,336.48,410.07,,295.00,605.00
 0:02:34.74, 118261, 316.84,298.20,357.88,339.71,84.66,341.19,406.20,,295.00,605.00
 0:02:34.81, 118262, 320.74,297.76,365.12,338.22,84.25,350.62,402.19,,295.00,605.00
 0:02:34.84, 118263, 325.24,291.26,378.72,322.85,83.12,369.26,374.41,,295.00,605.00
 0:02:34.91, 118264, 329.58,290.44,384.30,322.10,83.85,380.12,373.77,,295.00,605.00
 0:02:34.98, 118265, 332.45,287.93,389.56,317.83,83.09,383.77,367.99,,295.00,605.00
 0:02:35.01, 118266, 333.67,289.02,391.14,320.43,83.82,385.12,374.82,,295.00,605.00
 0:02:35.08, 118267, 334.28,294.76,392.63,331.70,83.61,386.87,393.03,,295.00,605.00
 0:02:35.11, 118268, 334.50,295.45,392.90,332.90,84.21,387.29,390.58,,295.00,605.00
 0:02:35.18, 118269, 335.05,294.36,394.71,330.64,83.48,389.67,386.10,,295.00,605.00
 0:02:35.24, 118270, 349.68,291.00,428.26,326.26,82.42,434.55,380.53,,295.00,605.00
 0:02:35.28, 118271, 351.47,293.28,430.41,330.19,82.85,439.88,391.46,,295.00,605.00
 0:02:35.34, 118272, 350.67,297.21,428.64,338.47,81.65,436.64,402.91,,295.00,605.00
 0:02:35.38, 118273, 349.71,297.48,429.68,342.52,81.09,439.12,407.40,,295.00,605.00
 0:02:35.44, 118274, 348.72,294.95,425.52,335.90,81.08,435.27,398.98,,295.00,605.00
 0:02:35.51, 118275, 348.65,293.97,425.47,333.79,81.05,433.41,395.97,,295.00,605.00
 0:02:35.54, 118276, 348.22,291.89,424.01,329.60,81.26,431.17,389.59,,295.00,605.00
 0:02:35.61, 118277, 317.12,268.28,363.63,287.84,72.71,347.46,327.59,,295.00,605.00
 0:02:35.64, 118278, 320.28,269.31,369.04,275.26,82.53,357.67,327.29,,295.00,605.00
 0:02:35.71, 118279, 325.19,270.09,376.30,275.34,82.42,364.34,313.40,,295.00,605.00
 0:02:35.78, 118280, 327.46,267.44,380.72,269.19,82.13,366.72,300.59,,295.00,605.00
 0:02:35.81, 118281, 328.95,266.75,383.99,267.00,82.24,370.82,297.99,,295.00,605.00
 0:02:35.88, 118282, 318.19,284.46,366.06,309.90,82.18,353.65,370.20,,295.00,605.00
 0:02:35.91, 118283, 321.48,283.96,370.31,308.76,83.10,361.74,361.18,,295.00,605.00
 0:02:35.98, 118284, 328.95,283.61,383.75,307.54,82.92,376.90,358.17,,295.00,605.00
 0:02:36.04, 118285, 277.37,276.11,-2000.00,-2000.00,-2000.00,232.22,331.12,,295.00,605.00
 0:02:36.08, 118286, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,,295.00,605.00
 0:02:36.14, 118287, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,,295.00,605.00
 0:02:36.18, 118288, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,,295.00,605.00
 0:02:36.25, 118289, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,,295.00,605.00
 0:02:36.31, 118290, 188.19,309.50,-2000.00,-2000.00,-2000.00,-7.10,500.12,,295.00,605.00
 0:02:36.35, 118291, 185.52,310.43,-2000.00,-2000.00,-2000.00,-14.37,504.72,,295.00,605.00
 0:02:36.41, 118292, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,,295.00,605.00
 0:02:36.45, 118293, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,,295.00,605.00
 0:02:36.51, 118294, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,,295.00,605.00
 0:02:36.58, 118295, 359.74,302.94,-2000.00,-2000.00,-2000.00,463.91,449.58,,295.00,605.00
 0:02:36.61, 118296, 355.43,306.70,464.52,329.20,88.05,492.46,390.47,,295.00,605.00
 0:02:36.68, 118297, 340.75,306.10,425.73,327.45,91.27,458.58,349.95,,295.00,605.00
 0:02:36.71, 118298, 336.33,304.78,419.86,326.59,89.95,444.95,348.73,,295.00,605.00
 0:02:36.78, 118299, 332.22,302.76,406.96,321.65,92.38,428.74,343.35,,295.00,605.00
 0:02:36.81, 118300, 330.99,302.70,403.44,321.03,92.28,419.99,343.14,,295.00,605.00
 0:02:36.88, 118301, 330.42,303.99,401.77,323.00,90.69,416.99,345.91,,295.00,605.00
 0:02:36.91, 118302, 330.06,304.84,401.92,324.50,89.87,417.20,346.87,,295.00,605.00
 0:02:36.98, 118303, 328.67,306.42,399.30,328.64,88.78,415.10,352.70,,295.00,605.00
 0:02:37.01, 118304, 328.19,307.41,397.82,330.35,88.06,413.40,355.06,,295.00,605.00
 0:02:37.08, 118305, 327.16,307.93,398.13,332.67,86.86,414.57,357.83,,295.00,605.00
 0:02:37.11, 118306, 327.13,308.25,397.45,333.98,86.67,415.73,360.56,,295.00,605.00
 0:02:37.18, 118307, 327.28,309.08,397.19,336.44,85.90,414.99,364.77,,295.00,605.00
 0:02:37.21, 118308, 327.39,309.57,396.09,337.95,86.54,412.81,367.21,,295.00,605.00
 0:02:37.25, 118309, 327.56,309.65,396.56,338.54,86.19,412.43,368.23,,295.00,605.00
 0:02:37.31, 118310, 328.12,310.85,398.05,340.14,86.26,414.80,371.00,,295.00,605.00
 0:02:37.35, 118311, 328.20,311.13,398.73,342.24,86.81,416.28,372.93,,295.00,605.00
 0:02:37.41, 118312, 328.56,312.72,398.54,344.05,86.71,416.36,376.75,,295.00,605.00
 0:02:37.48, 118313, 328.88,313.00,399.56,345.58,86.86,417.05,377.03,,295.00,605.00
 0:02:37.51, 118314, 328.98,312.94,399.08,345.52,86.99,417.24,376.24,,295.00,605.00
 0:02:37.58, 118315, 329.08,312.03,398.88,344.99,87.57,416.23,375.57,,295.00,605.00
 0:02:37.61, 118316, 329.15,312.08,400.14,344.51,87.15,417.23,377.77,,295.00,605.00
 0:02:37.68, 118317, 329.83,312.46,400.87,343.42,87.07,418.70,375.44,,295.00,605.00
 0:02:37.75, 118318, 330.62,311.69,401.63,342.75,87.44,418.61,372.65,,295.00,605.00
 0:02:37.78, 118319, 331.12,310.90,405.66,339.95,85.34,423.96,369.51,,295.00,605.00
 0:02:37.85, 118320, 332.35,308.74,404.87,336.74,86.71,423.83,364.05,,295.00,605.00
 0:02:37.88, 118321, 333.17,308.37,406.16,335.23,86.80,422.56,364.05,,295.00,605.00
 0:02:37.95, 118322, 334.17,307.94,408.71,334.58,86.66,425.60,362.69,,295.00,605.00
 0:02:37.98, 118323, 334.37,307.54,409.12,333.45,86.54,426.45,361.37,,295.00,605.00
 0:02:38.05, 118324, 334.06,306.22,407.96,331.03,87.41,424.45,357.57,,295.00,605.00
 0:02:38.11, 118325, 332.83,305.57,406.03,328.28,87.10,421.46,354.26,,295.00,605.00
 0:02:38.15, 118326, 318.97,302.19,381.04,321.08,87.27,389.23,343.03,,295.00,605.00
 0:02:38.21, 118327, 313.71,300.66,368.46,316.73,88.30,374.46,338.78,,295.00,605.00
 0:02:38.25, 118328, 313.84,301.10,367.62,318.60,89.53,371.73,342.02,,295.00,605.00
 0:02:38.31, 118329, 313.61,302.41,367.16,320.62,89.22,370.49,345.78,,295.00,605.00
 0:02:38.35, 118330, 313.45,302.87,366.51,321.79,89.57,369.56,346.31,,295.00,605.00
 0:02:38.41, 118331, 289.14,297.76,317.51,310.46,90.70,302.87,331.02,,295.00,605.00
 0:02:38.48, 118332, 289.40,299.13,317.57,311.00,90.17,304.10,334.91,,295.00,605.00
 0:02:38.51, 118333, 289.30,299.39,316.76,311.55,90.27,302.29,332.78,,295.00,605.00
 0:02:38.58, 118334, 296.35,301.49,-2000.00,-2000.00,-2000.00,322.37,342.63,,295.00,605.00
 0:02:38.61, 118335, 328.53,309.17,400.90,334.94,88.15,418.29,364.69,,295.00,605.00
 0:02:38.68, 118336, 330.84,308.72,402.71,333.09,86.77,421.41,358.04,,295.00,605.00
 0:02:38.75, 118337, 336.93,312.98,426.80,347.41,87.25,455.76,381.21,,295.00,605.00
 0:02:38.78, 118338, 351.11,316.26,448.45,351.89,85.37,491.07,390.40,,295.00,605.00
 0:02:38.85, 118339, 348.97,314.74,444.20,350.23,85.93,478.84,383.59,,295.00,605.00
 0:02:38.88, 118340, 347.51,314.13,436.13,347.41,86.31,466.49,381.10,,295.00,605.00
 0:02:38.95, 118341, 345.12,311.31,435.32,343.38,85.52,462.43,373.67,,295.00,605.00
 0:02:38.98, 118342, 344.43,311.05,433.24,341.82,84.89,462.99,374.46,,295.00,605.00
 0:02:39.05, 118343, 332.09,305.61,414.76,330.39,82.97,439.96,355.19,,295.00,605.00
 0:02:39.12, 118344, 329.40,305.28,403.42,330.91,85.83,429.25,359.50,,295.00,605.00
 0:02:39.15, 118345, 328.02,305.13,397.52,330.98,86.16,415.71,360.80,,295.00,605.00
 0:02:39.22, 118346, 325.68,305.74,392.08,331.05,85.60,405.88,361.26,,295.00,605.00
 0:02:39.25, 118347, 324.95,305.13,390.18,329.72,85.95,402.43,357.94,,295.00,605.00
 0:02:39.32, 118348, 324.46,304.65,389.57,327.89,84.88,401.20,355.45,,295.00,605.00
 0:02:39.35, 118349, 324.30,305.84,388.35,330.16,85.79,399.92,358.58,,295.00,605.00
 0:02:39.42, 118350, 297.49,301.25,-2000.00,-2000.00,-2000.00,323.42,342.66,,295.00,605.00
 0:02:39.48, 118351, 260.00,299.11,270.54,331.76,87.99,246.51,376.52,,295.00,605.00
 0:02:39.52, 118352, 283.09,295.67,301.03,326.55,87.22,293.75,384.67,,295.00,605.00
 0:02:39.58, 118353, 290.99,291.98,308.66,320.30,87.77,285.62,378.56,,295.00,605.00
 0:02:39.62, 118354, 293.77,284.05,313.41,309.85,87.30,283.72,365.29,,295.00,605.00
 0:02:39.68, 118355, 310.35,286.33,358.89,320.81,83.99,350.14,383.12,,295.00,605.00
 0:02:39.72, 118356, 343.94,291.21,418.05,325.83,85.66,435.16,390.90,,295.00,605.00
 0:02:39.78, 118357, 340.42,283.73,410.38,309.61,85.87,414.42,357.26,,295.00,605.00
 0:02:39.85, 118358, 337.42,281.37,403.61,303.75,85.60,404.55,352.39,,295.00,605.00
 0:02:39.88, 118359, 336.50,282.00,400.41,305.14,86.33,399.65,355.37,,295.00,605.00
 0:02:39.95, 118360, 346.75,284.69,424.31,308.85,84.96,431.26,360.49,,295.00,605.00
 0:02:39.98, 118361, 346.18,283.71,423.60,309.31,85.29,432.58,358.09,,295.00,605.00
 0:02:40.05, 118362, 344.35,285.07,421.21,311.42,85.98,430.80,364.10,,295.00,605.00
 0:02:40.12, 118363, 341.63,285.62,415.97,311.31,85.67,425.20,362.34,,295.00,605.00
 0:02:40.15, 118364, 340.09,284.96,412.32,310.77,86.39,420.45,360.16,,295.00,605.00
 0:02:40.22, 118365, 338.68,282.57,409.35,306.64,86.72,415.71,354.85,,295.00,605.00
 0:02:40.25, 118366, 338.67,281.08,411.88,304.28,86.04,419.82,353.35,,295.00,605.00
 0:02:40.32, 118367, 320.13,292.79,392.25,314.04,85.90,405.53,367.91,,295.00,605.00
 0:02:40.38, 118368, 319.95,291.21,390.04,310.38,87.14,414.72,344.34,,295.00,605.00
 0:02:40.42, 118369, 319.58,292.16,390.03,311.65,86.99,413.65,347.01,,295.00,605.00
 0:02:40.48, 118370, 319.70,292.28,389.50,311.74,87.21,413.21,345.97,,295.00,605.00
 0:02:40.52, 118371, 319.46,292.04,388.97,310.99,87.45,411.72,344.59,,295.00,605.00
 0:02:40.58, 118372, 305.87,282.72,374.53,292.79,82.85,395.25,315.60,,295.00,605.00
 0:02:40.65, 118373, 261.51,272.85,-2000.00,-2000.00,-2000.00,271.51,272.94,,295.00,605.00
 0:02:40.68, 118374, 263.25,273.77,275.88,267.86,90.57,270.61,283.21,,295.00,605.00
 0:02:40.75, 118375, 266.62,276.16,281.44,273.15,91.09,268.85,292.61,,295.00,605.00
 0:02:40.78, 118376, 268.36,277.07,284.18,275.63,91.13,271.03,295.38,,295.00,605.00
 0:02:40.85, 118377, 256.65,263.18,268.11,240.96,89.84,249.69,243.25,,295.00,605.00
 0:02:40.88, 118378, 260.31,267.04,272.31,247.70,89.84,261.83,257.21,,295.00,605.00
 0:02:40.95, 118379, 261.83,271.90,274.21,257.75,89.75,261.65,269.12,,295.00,605.00
 0:02:41.02, 118380, 265.97,270.80,280.50,261.54,88.49,268.20,271.86,,295.00,605.00
 0:02:41.05, 118381, 269.98,270.23,290.79,255.29,87.70,280.45,267.14,,295.00,605.00
 0:02:41.12, 118382, 266.70,263.25,286.93,239.27,86.55,276.28,239.31,,295.00,605.00
 0:02:41.15, 118383, 268.02,265.81,288.28,242.86,86.67,280.71,247.55,,295.00,605.00
 0:02:41.22, 118384, 269.92,268.83,290.98,249.49,85.50,283.14,254.59,,295.00,605.00
 0:02:41.29, 118385, 296.95,273.28,331.73,260.98,84.98,331.32,269.07,,295.00,605.00
 0:02:41.32, 118386, 297.15,276.28,333.67,265.46,84.91,321.69,275.73,,295.00,605.00
 0:02:41.39, 118387, 299.10,278.02,334.33,271.28,84.70,322.82,281.84,,295.00,605.00
 0:02:41.42, 118388, 300.03,278.89,335.70,273.73,84.35,321.71,286.67,,295.00,605.00
 0:02:41.49, 118389, 302.56,276.15,343.02,263.91,83.26,331.14,269.87,,295.00,605.00
 0:02:41.55, 118390, 303.23,278.71,346.09,272.35,83.11,338.02,281.72,,295.00,605.00
 0:02:41.59, 118391, 303.02,279.13,343.55,272.32,82.89,335.35,282.75,,295.00,605.00
 0:02:41.65, 118392, 301.13,277.81,338.99,270.75,82.57,327.17,279.69,,295.00,605.00
 0:02:41.69, 118393, 300.66,276.51,337.69,269.17,82.31,324.74,279.17,,295.00,605.00
 0:02:41.75, 118394, 290.81,284.58,321.03,289.50,82.42,304.97,315.25,,295.00,605.00
 0:02:41.82, 118395, 286.80,280.36,311.08,279.72,81.79,293.46,294.75,,295.00,605.00
 0:02:41.85, 118396, 284.97,278.31,307.01,274.60,81.75,286.37,288.36,,295.00,605.00
 0:02:41.92, 118397, 280.06,275.08,298.44,265.24,81.48,275.01,275.74,,295.00,605.00
 0:02:41.95, 118398, 278.28,272.51,294.89,260.12,81.15,271.36,268.06,,295.00,605.00
 0:02:42.02, 118399, 286.83,292.52,319.17,309.62,81.25,309.58,353.38,,295.00,605.00
 0:02:42.09, 118400, 288.13,286.53,314.82,298.82,82.46,305.60,327.11,,295.00,605.00
 0:02:42.12, 118401, 287.09,284.04,312.18,293.35,82.91,295.28,321.01,,295.00,605.00
 0:02:42.19, 118402, 285.45,282.82,307.25,288.94,84.31,287.57,315.18,,295.00,605.00
 0:02:42.22, 118403, 284.06,282.06,304.94,286.76,85.05,283.28,310.85,,295.00,605.00
 0:02:42.29, 118404, 281.90,279.57,300.48,281.98,85.81,277.65,303.07,,295.00,605.00
 0:02:42.35, 118405, 279.40,279.85,295.02,281.42,85.97,270.33,304.26,,295.00,605.00
 0:02:42.39, 118406, 274.00,279.54,288.26,281.68,86.27,262.77,303.78,,295.00,605.00
 0:02:42.45, 118407, 267.67,286.21,287.74,293.63,86.77,271.21,324.33,,295.00,605.00
 0:02:42.49, 118408, 267.50,290.00,285.34,299.90,87.12,278.10,328.33,,295.00,605.00
 0:02:42.55, 118409, 265.96,296.69,281.04,313.06,87.37,271.56,352.89,,295.00,605.00
 0:02:42.62, 118410, 267.56,297.09,283.24,314.28,87.39,272.96,348.98,,295.00,605.00
 0:02:42.65, 118411, 278.85,297.59,296.96,321.27,88.19,287.08,365.35,,295.00,605.00
 0:02:42.72, 118412, 303.33,302.24,341.73,335.99,87.68,338.16,385.59,,295.00,605.00
 0:02:42.75, 118413, 305.05,300.26,343.27,331.02,87.83,333.87,379.27,,295.00,605.00
 0:02:42.82, 118414, 306.29,297.11,344.50,322.02,87.76,332.50,364.98,,295.00,605.00
 0:02:42.89, 118415, 307.46,294.85,345.20,317.60,88.01,331.23,357.72,,295.00,605.00
 0:02:42.92, 118416, 307.87,293.51,345.28,315.24,88.55,329.44,355.72,,295.00,605.00
 0:02:42.99, 118417, 307.31,291.19,343.09,311.97,89.26,325.20,351.96,,295.00,605.00
 0:02:43.02, 118418, 306.81,290.87,342.26,310.72,89.37,323.31,352.95,,295.00,605.00
 0:02:43.09, 118419, 306.55,287.12,340.77,304.36,89.20,320.61,341.94,,295.00,605.00
 0:02:43.15, 118420, 307.73,284.66,341.82,301.33,89.18,320.61,340.71,,295.00,605.00
 0:02:43.19, 118421, 307.84,286.08,342.13,303.73,89.54,320.20,348.51,,295.00,605.00
 0:02:43.25, 118422, 307.28,292.17,342.01,314.80,89.69,321.31,365.95,,295.00,605.00
 0:02:43.29, 118423, 274.93,282.69,-2000.00,-2000.00,-2000.00,230.60,323.12,,295.00,605.00
 0:02:43.35, 118424, 265.02,283.28,258.40,290.94,90.47,211.44,325.23,,295.00,605.00
 0:02:43.42, 118425, 270.77,282.38,270.35,288.50,90.80,230.05,320.29,,295.00,605.00
 0:02:43.45, 118426, 273.31,282.08,275.12,288.86,91.17,236.11,320.35,,295.00,605.00
 0:02:43.52, 118427, 274.87,283.15,277.63,292.67,90.33,239.03,328.06,,295.00,605.00
 0:02:43.59, 118428, 276.50,282.67,283.06,289.72,91.16,246.04,322.32,,295.00,605.00
 0:02:43.62, 118429, 277.37,283.02,285.05,289.99,90.92,249.98,318.25,,295.00,605.00
 0:02:43.69, 118430, 277.07,281.88,284.77,287.38,90.60,249.76,313.26,,295.00,605.00
 0:02:43.72, 118431, 276.26,280.47,283.17,284.87,90.45,247.87,309.71,,295.00,605.00
 0:02:43.79, 118432, 273.80,279.90,278.53,281.64,90.01,242.21,308.39,,295.00,605.00
 0:02:43.86, 118433, 269.68,277.75,270.43,277.23,89.19,231.86,301.01,,295.00,605.00
 0:02:43.89, 118434, 267.71,275.67,266.12,274.66,89.30,226.40,299.01,,295.00,605.00
 0:02:43.96, 118435, 281.31,275.47,294.49,273.67,88.96,263.42,294.95,,295.00,605.00
 0:02:43.99, 118436, 280.67,273.49,294.00,268.10,88.68,263.00,285.22,,295.00,605.00
 0:02:44.06, 118437, 278.07,267.45,288.62,257.02,88.15,256.07,270.40,,295.00,605.00
