Time[s]	Fx[N]	Fy[N]	Fz[N]	Mx[Nm]	My[Nm]	Mz[Nm]	COPx[cm]	COPy[cm]
49.440	3.388387	-7.666379	666.410034	-11.184342	50.369579	1.058932	-7.558346	-1.678297
49.450	3.420593	-7.701862	666.494105	-11.193940	50.354802	1.059712	-7.555176	-1.679526
49.460	3.453878	-7.747679	666.602027	-11.202490	50.344349	1.063434	-7.552385	-1.680536
49.470	3.481929	-7.793512	666.698341	-11.213714	50.332170	1.069551	-7.549467	-1.681977
49.480	3.497165	-7.831555	666.742465	-11.229401	50.312140	1.076917	-7.545963	-1.684219
49.490	3.493354	-7.858254	666.708170	-11.248842	50.279982	1.084016	-7.541528	-1.687221
49.500	3.468462	-7.873903	666.598803	-11.269141	50.234566	1.089233	-7.535952	-1.690543
49.510	3.426513	-7.881113	666.449558	-11.286233	50.178110	1.091189	-7.529168	-1.693487
49.520	3.377463	-7.883194	666.314416	-11.296268	50.115164	1.089140	-7.521249	-1.695336
49.530	3.334799	-7.882893	666.243613	-11.296917	50.050654	1.083261	-7.512365	-1.695614
49.540	3.311481	-7.881573	666.262572	-11.288167	49.987785	1.074641	-7.502715	-1.694252
49.550	3.315653	-7.878887	666.361806	-11.272344	49.926797	1.064902	-7.492446	-1.691625
49.560	3.347907	-7.873118	666.501010	-11.253383	49.865084	1.055624	-7.481622	-1.688427
49.570	3.401342	-7.862098	666.623952	-11.235624	49.798448	1.047851	-7.470246	-1.685452
49.580	3.464372	-7.844287	666.677670	-11.222496	49.722764	1.041882	-7.458292	-1.683347
49.590	3.525010	-7.819377	666.630106	-11.215457	49.635405	1.037375	-7.445719	-1.682411
49.600	3.574913	-7.788130	666.481759	-11.213539	49.536140	1.033657	-7.432483	-1.682497
49.610	3.611624	-7.751663	666.267791	-11.213722	49.427461	1.030044	-7.418558	-1.683065
49.620	3.638274	-7.710916	666.048776	-11.212047	49.314319	1.026082	-7.404010	-1.683367
49.630	3.661031	-7.666875	665.892275	-11.205005	49.203176	1.021678	-7.389059	-1.682705
49.640	3.685706	-7.621364	665.851421	-11.190578	49.100396	1.017111	-7.374077	-1.680642
49.650	3.715245	-7.577565	665.947921	-11.168535	49.010321	1.012969	-7.359483	-1.677088
49.660	3.749202	-7.539550	666.164952	-11.140045	48.933688	1.010035	-7.345581	-1.672265
49.670	3.785081	-7.510877	666.451983	-11.106992	48.867120	1.009133	-7.332429	-1.666586
49.680	3.820463	-7.493074	666.739664	-11.071432	48.804057	1.010922	-7.319807	-1.660533
49.690	3.854553	-7.484939	666.959969	-11.035365	48.736897	1.015645	-7.307320	-1.654577
49.700	3.888425	-7.483138	667.065415	-11.000698	48.659474	1.022929	-7.294558	-1.649118
49.710	3.924241	-7.483696	667.041425	-10.969098	48.568924	1.031747	-7.281246	-1.644440
49.720	3.964319	-7.483485	666.908084	-10.941546	48.466324	1.040580	-7.267317	-1.640638
49.730	4.010589	-7.480914	666.711073	-10.917872	48.356052	1.047731	-7.252925	-1.637572
49.740	4.064281	-7.475665	666.505387	-10.896711	48.244260	1.051743	-7.238390	-1.634902
49.750	4.125421	-7.467890	666.337837	-10.876094	48.137018	1.051875	-7.224116	-1.632219
49.760	4.192209	-7.457517	666.234612	-10.854408	48.038684	1.048481	-7.210476	-1.629217
49.770	4.260885	-7.444072	666.198285	-10.831140	47.950863	1.043064	-7.197686	-1.625813
49.780	4.326528	-7.427016	666.214511	-10.806946	47.872213	1.037827	-7.185706	-1.622142
49.790	4.384529	-7.406298	666.263725	-10.783053	47.799127	1.034858	-7.174205	-1.618436
49.800	4.431970	-7.382705	666.330476	-10.760480	47.727064	1.035341	-7.162672	-1.614886
49.810	4.468311	-7.357723	666.405589	-10.739675	47.652001	1.039195	-7.150600	-1.611582
49.820	4.495251	-7.332958	666.482406	-10.720808	47.571450	1.045281	-7.137690	-1.608566
49.830	4.516016	-7.309486	666.552693	-10.704397	47.484790	1.051954	-7.123936	-1.605934
49.840	4.534369	-7.287694	666.606644	-10.691616	47.393008	1.057659	-7.109591	-1.603887
49.850	4.553527	-7.267834	666.636876	-10.683872	47.298183	1.061357	-7.095044	-1.602652
49.860	4.575209	-7.251021	666.642955	-10.681788	47.202959	1.062712	-7.080696	-1.602325
49.870	4.599183	-7.239916	666.632994	-10.684215	47.110056	1.062059	-7.066865	-1.602713
49.880	4.623572	-7.238296	666.621030	-10.687957	47.021726	1.060158	-7.053742	-1.603303
49.890	4.645792	-7.249274	666.621566	-10.688481	46.939177	1.057829	-7.041353	-1.603381
49.900	4.663677	-7.272921	666.644184	-10.681400	46.862183	1.055664	-7.029564	-1.602264
49.910	4.676339	-7.304818	666.690554	-10.664198	46.789099	1.053943	-7.018113	-1.599572
49.920	4.684440	-7.336818	666.754234	-10.637514	46.717337	1.052822	-7.006680	-1.595418
49.930	4.689878	-7.360068	666.822294	-10.605355	46.644094	1.052632	-6.994981	-1.590432
49.940	4.695188	-7.368812	666.877904	-10.573860	46.567007	1.054017	-6.982839	-1.585577
49.950	4.703104	-7.362940	666.903827	-10.548993	46.484510	1.057745	-6.970197	-1.581786
49.960	4.716490	-7.347924	666.887040	-10.534218	46.395852	1.064280	-6.957078	-1.579611
49.970	4.738367	-7.332326	666.823874	-10.529388	46.300969	1.073416	-6.943508	-1.579036
49.980	4.771522	-7.324275	666.723275	-10.531316	46.200390	1.084218	-6.929470	-1.579563
49.990	4.817469	-7.328610	666.605188	-10.535501	46.095186	1.095315	-6.914916	-1.580471
50.000	4.875120	-7.345686	666.493578	-10.537954	45.986868	1.105337	-6.899822	-1.581104
50.010	4.940027	-7.371915	666.407670	-10.536225	45.877140	1.113278	-6.884246	-1.581048
50.020	5.004941	-7.401402	666.356714	-10.529361	45.767622	1.118653	-6.868337	-1.580139
50.030	5.061925	-7.427861	666.340981	-10.517152	45.659691	1.121493	-6.852301	-1.578344
50.040	5.105432	-7.446189	666.357311	-10.499420	45.554587	1.122286	-6.836360	-1.575644
50.050	5.134841	-7.453546	666.404787	-10.475941	45.453735	1.121916	-6.820740	-1.572009
50.060	5.154847	-7.450012	666.486309	-10.447027	45.358969	1.121587	-6.805687	-1.567478
50.070	5.173159	-7.438678	666.604425	-10.414221	45.272225	1.122668	-6.791468	-1.562279
50.080	5.196681	-7.424809	666.753679	-10.380486	45.194603	1.126421	-6.778306	-1.556870
50.090	5.228324	-7.414194	666.914850	-10.349598	45.125260	1.133637	-6.766270	-1.551862
50.100	5.266110	-7.411454	667.056226	-10.325034	45.060949	1.144284	-6.755195	-1.547851
50.110	5.304640	-7.419193	667.143354	-10.308931	44.996782	1.157321	-6.744695	-1.545235
50.120	5.337729	-7.438156	667.153505	-10.301538	44.928060	1.170836	-6.734291	-1.544103
50.130	5.360818	-7.467716	667.087606	-10.301206	44.852343	1.182534	-6.723606	-1.544206
50.140	5.372451	-7.505917	666.972773	-10.304790	44.770729	1.190404	-6.712527	-1.545009
50.150	5.374675	-7.548970	666.853003	-10.308365	44.687722	1.193336	-6.701285	-1.545823
50.160	5.372269	-7.590953	666.771441	-10.308215	44.609746	1.191472	-6.690410	-1.545989
50.170	5.370795	-7.624669	666.751949	-10.301892	44.542882	1.186201	-6.680578	-1.545086
50.180	5.374077	-7.643777	666.788334	-10.288939	44.490704	1.179749	-6.672388	-1.543059
50.190	5.382415	-7.645288	666.846199	-10.270917	44.453014	1.174417	-6.666157	-1.540223
50.200	5.392716	-7.631022	666.876435	-10.250729	44.425961	1.171745	-6.661798	-1.537126
50.210	5.400556	-7.607141	666.834585	-10.231473	44.403473	1.172027	-6.658844	-1.534335
50.220	5.402901	-7.581928	666.698734	-10.215285	44.379435	1.174424	-6.656595	-1.532219
50.230	5.399894	-7.562906	666.479841	-10.202558	44.349804	1.177586	-6.654335	-1.530813
50.240	5.394862	-7.554573	666.220987	-10.191906	44.314005	1.180333	-6.651547	-1.529809
50.250	5.392814	-7.557556	665.985795	-10.180963	44.275214	1.182035	-6.648072	-1.528706
50.260	5.398303	-7.569230	665.840401	-10.167668	44.239429	1.182599	-6.644149	-1.527043
50.270	5.413544	-7.585276	665.835523	-10.151318	44.213551	1.182228	-6.640311	-1.524599
50.280	5.437458	-7.601385	665.993629	-10.132806	44.202990	1.181182	-6.637149	-1.521457
50.290	5.465941	-7.614447	666.303012	-10.113942	44.209593	1.179645	-6.635058	-1.517919
50.300	5.493348	-7.623053	666.718721	-10.096312	44.230652	1.177692	-6.634080	-1.514329
50.310	5.514793	-7.627462	667.170112	-10.080251	44.259342	1.175287	-6.633892	-1.510897
50.320	5.528394	-7.629145	667.574481	-10.064389	44.286476	1.172324	-6.633938	-1.507605
50.330	5.536382	-7.629855	667.855012	-10.046014	44.303045	1.168707	-6.633632	-1.504221
50.340	5.544288	-7.630492	667.959371	-10.022111	44.302790	1.164457	-6.632558	-1.500407
50.350	5.558441	-7.630510	667.873565	-9.990683	44.284015	1.159748	-6.630599	-1.495894
50.360	5.583066	-7.628388	667.626077	-9.951766	44.250014	1.154848	-6.627964	-1.490620
