Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
Juan Jorquera Bonafonte,RUNNING,04/04/2018,13:06:11,00:48:45,8.72,152,10.7,19.8,05:36,03:02,624,24,80,,58,100,69,53,9,176.0,80.0,199,55,51,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,00:38:10,168,10.9,05:30,79,87,,7159.70,31.9,,
,00:38:11,168,10.8,05:33,80,87,,7162.60,32.0,,
,00:38:12,167,10.8,05:33,80,87,,7165.50,32.0,,
,00:38:13,167,10.8,05:33,80,87,,7168.40,32.0,,
,00:38:14,166,10.7,05:36,80,86,,7171.30,31.9,,
,00:38:15,166,10.7,05:36,80,86,,7174.10,32.0,,
,00:38:16,166,10.7,05:36,80,86,,7176.90,31.9,,
,00:38:17,166,10.6,05:40,80,86,,7179.80,32.0,,
,00:38:18,166,10.6,05:40,80,86,,7182.50,32.0,,
,00:38:19,165,10.5,05:43,79,86,,7185.20,31.9,,
,00:38:20,165,10.5,05:43,79,86,,7188.10,32.0,,
,00:38:21,165,10.5,05:43,79,86,,7191.00,32.0,,
,00:38:22,164,10.5,05:43,79,85,,7193.80,31.9,,
,00:38:23,164,10.5,05:43,79,85,,7196.80,32.0,,
,00:38:24,163,10.6,05:40,80,85,,7199.80,32.0,,
,00:38:25,163,10.6,05:40,80,85,,7202.70,32.0,,
,00:38:26,163,10.6,05:40,80,84,,7205.50,31.9,,
,00:38:27,163,10.6,05:40,80,84,,7208.60,32.0,,
,00:38:28,162,10.6,05:40,80,84,,7211.70,32.0,,
,00:38:29,162,10.6,05:40,80,84,,7214.70,31.9,,
,00:38:30,161,10.6,05:40,79,84,,7217.70,31.9,,
,00:38:31,160,10.6,05:40,80,84,,7220.70,32.0,,
,00:38:32,159,10.6,05:40,80,84,,7223.90,32.0,,
,00:38:33,159,10.6,05:40,80,84,,7226.70,32.0,,
,00:38:34,158,10.6,05:40,80,81,,7229.70,32.0,,
,00:38:35,158,10.5,05:43,79,81,,7232.70,32.0,,
,00:38:36,157,10.5,05:43,79,81,,7235.60,32.0,,
,00:38:37,157,10.4,05:46,79,81,,7238.30,31.9,,
,00:38:38,157,10.2,05:53,79,81,,7240.90,32.0,,
,00:38:39,156,10.1,05:56,79,81,,7243.30,32.0,,
,00:38:40,155,9.9,06:04,79,81,,7245.50,32.0,,
,00:38:41,154,9.7,06:11,79,81,,7247.60,32.0,,
,00:38:42,154,9.5,06:19,79,81,,7249.20,32.0,,
,00:38:43,153,9.4,06:23,79,81,,7250.90,32.0,,
,00:38:44,153,9.3,06:27,79,81,,7252.30,32.0,,
,00:38:45,152,9.2,06:31,79,81,,7253.80,32.0,,
,00:38:46,152,8.9,06:44,79,79,,7255.50,32.0,,
,00:38:47,152,8.7,06:54,79,79,,7256.80,32.0,,
,00:38:48,151,8.6,06:59,79,79,,7258.40,32.1,,
,00:38:49,151,8.5,07:04,79,79,,7260.70,32.0,,
,00:38:50,151,8.5,07:04,79,79,,7263.00,32.0,,
,00:38:51,150,8.4,07:09,79,79,,7265.50,32.0,,
,00:38:52,149,8.4,07:09,79,79,,7267.80,32.0,,
,00:38:53,149,8.4,07:09,79,79,,7270.00,32.0,,
,00:38:54,149,8.4,07:09,79,79,,7272.30,32.0,,
,00:38:55,148,8.4,07:09,80,79,,7274.70,32.0,,
,00:38:56,148,8.4,07:09,80,79,,7277.20,32.0,,
,00:38:57,147,8.4,07:09,80,79,,7279.60,32.0,,
,00:38:58,146,8.4,07:09,79,79,,7282.00,32.0,,
,00:38:59,146,8.4,07:09,79,79,,7284.40,32.0,,
,00:39:00,146,8.4,07:09,79,79,,7286.70,32.0,,
,00:39:01,146,8.3,07:14,80,79,,7289.00,32.0,,
,00:39:02,145,8.3,07:14,79,79,,7291.20,32.0,,
,00:39:03,145,8.3,07:14,79,79,,7293.60,32.1,,
,00:39:04,145,8.3,07:14,79,79,,7295.80,32.0,,
,00:39:05,144,8.3,07:14,79,79,,7298.00,32.2,,
,00:39:06,144,8.3,07:14,79,79,,7300.30,32.0,,
,00:39:07,144,8.2,07:19,79,79,,7302.30,32.0,,
,00:39:08,144,8.2,07:19,79,79,,7304.50,32.0,,
,00:39:09,144,8.2,07:19,79,79,,7306.70,32.1,,
,00:39:10,144,8.1,07:24,79,79,,7308.90,32.0,,
,00:39:11,143,8.1,07:24,80,79,,7311.10,32.2,,
,00:39:12,143,8.1,07:24,80,79,,7313.20,32.2,,
,00:39:13,143,8.1,07:24,80,79,,7315.30,32.2,,
,00:39:14,143,8.1,07:24,80,79,,7317.30,32.2,,
,00:39:15,143,8.0,07:30,80,79,,7319.40,32.2,,
,00:39:16,144,8.0,07:30,80,78,,7321.70,32.2,,
,00:39:17,144,8.0,07:30,80,78,,7323.70,32.2,,
,00:39:18,144,8.0,07:30,80,78,,7326.00,32.2,,
,00:39:19,144,8.1,07:24,80,78,,7328.40,32.3,,
,00:39:20,145,8.1,07:24,80,78,,7330.60,32.2,,
,00:39:21,145,8.2,07:19,80,78,,7333.00,32.2,,
,00:39:22,144,8.2,07:19,80,78,,7335.60,32.3,,
,00:39:23,144,8.3,07:14,80,78,,7338.00,32.2,,
,00:39:24,144,8.3,07:14,80,78,,7340.50,32.3,,
,00:39:25,144,8.3,07:14,80,78,,7342.80,32.3,,
,00:39:26,144,8.3,07:14,80,78,,7345.00,32.2,,
,00:39:27,144,8.2,07:19,80,78,,7347.20,32.3,,
,00:39:28,144,8.2,07:19,80,78,,7349.30,32.3,,
,00:39:29,144,8.2,07:19,80,78,,7351.50,32.3,,
,00:39:30,144,8.2,07:19,80,79,,7353.60,32.3,,
,00:39:31,145,8.3,07:14,80,79,,7355.70,32.3,,
,00:39:32,146,8.3,07:14,80,79,,7357.80,32.3,,
,00:39:33,146,8.3,07:14,80,79,,7360.10,32.3,,
,00:39:34,146,8.3,07:14,80,79,,7362.50,32.3,,
,00:39:35,146,8.3,07:14,79,79,,7364.90,32.3,,
,00:39:36,147,8.3,07:14,80,79,,7367.40,32.4,,
,00:39:37,147,8.4,07:09,80,79,,7370.00,32.4,,
,00:39:38,147,8.4,07:09,80,79,,7372.80,32.3,,
,00:39:39,147,8.5,07:04,80,79,,7375.20,32.5,,
,00:39:40,148,8.5,07:04,79,79,,7377.80,32.5,,
,00:39:41,148,8.5,07:04,80,79,,7380.30,32.4,,
,00:39:42,149,8.6,06:59,80,79,,7383.00,32.3,,
,00:39:43,149,8.6,06:59,80,79,,7385.60,32.3,,
,00:39:44,149,8.7,06:54,80,79,,7388.20,32.4,,
,00:39:45,149,8.7,06:54,79,79,,7390.70,32.5,,
,00:39:46,148,8.7,06:54,80,80,,7393.10,32.4,,
,00:39:47,148,8.8,06:49,80,80,,7395.50,32.5,,
,00:39:48,149,8.9,06:44,80,81,,7398.00,32.5,,
,00:39:49,149,8.9,06:44,80,81,,7400.70,32.5,,
,00:39:50,149,8.9,06:44,80,81,,7403.40,32.4,,
,00:39:51,149,9.0,06:40,80,81,,7405.90,32.5,,
,00:39:52,149,8.9,06:44,79,82,,7408.40,32.5,,
,00:39:53,149,8.9,06:44,79,82,,7410.90,32.5,,
,00:39:54,149,8.9,06:44,79,82,,7413.40,32.5,,
,00:39:55,149,8.9,06:44,79,82,,7415.90,32.5,,
,00:39:56,150,8.9,06:44,79,82,,7418.30,32.5,,
,00:39:57,150,8.9,06:44,79,82,,7420.80,32.5,,
,00:39:58,150,8.9,06:44,79,82,,7423.00,32.5,,
,00:39:59,150,8.9,06:44,80,82,,7425.30,32.5,,
,00:40:00,150,8.9,06:44,79,82,,7427.70,32.5,,
,00:40:01,150,8.9,06:44,80,82,,7430.20,32.5,,
,00:40:02,151,8.9,06:44,79,82,,7432.60,32.5,,
,00:40:03,151,8.9,06:44,79,82,,7435.00,32.5,,
,00:40:04,151,8.8,06:49,80,82,,7437.50,32.5,,
,00:40:05,150,8.8,06:49,80,82,,7439.80,32.5,,
,00:40:06,150,8.8,06:49,80,82,,7442.10,32.5,,
,00:40:07,150,8.8,06:49,80,82,,7444.60,32.5,,
,00:40:08,151,8.8,06:49,80,82,,7447.20,32.5,,
,00:40:09,151,8.9,06:44,80,82,,7449.60,32.5,,
,00:40:10,150,8.9,06:44,80,83,,7452.10,32.5,,
,00:40:11,150,8.9,06:44,80,83,,7454.60,32.6,,
,00:40:12,150,8.9,06:44,80,83,,7457.00,32.5,,
,00:40:13,150,8.9,06:44,80,83,,7459.40,32.7,,
,00:40:14,150,8.9,06:44,80,83,,7462.20,32.6,,
,00:40:15,150,8.9,06:44,80,83,,7464.70,32.7,,
,00:40:16,150,8.8,06:49,80,83,,7466.90,32.7,,
,00:40:17,150,8.8,06:49,80,83,,7468.90,32.7,,
,00:40:18,150,8.7,06:54,80,83,,7471.00,32.5,,
,00:40:19,151,8.7,06:54,80,83,,7472.90,32.7,,
,00:40:20,151,8.6,06:59,79,83,,7474.90,32.7,,
,00:40:21,152,8.6,06:59,80,83,,7476.80,32.7,,
,00:40:22,152,8.6,06:59,79,83,,7478.70,32.7,,
,00:40:23,151,8.6,06:59,79,83,,7480.60,32.7,,
,00:40:24,151,8.6,06:59,79,82,,7482.80,32.7,,
,00:40:25,151,8.6,06:59,79,82,,7485.30,32.6,,
,00:40:26,150,8.6,06:59,79,82,,7488.00,32.7,,
,00:40:27,150,8.6,06:59,79,82,,7490.50,32.7,,
,00:40:28,150,8.7,06:54,79,82,,7493.10,32.7,,
,00:40:29,150,8.7,06:54,79,82,,7495.70,32.7,,
,00:40:30,150,8.8,06:49,79,82,,7498.50,32.5,,
,00:40:31,150,8.7,06:54,79,82,,7501.30,32.6,,
,00:40:32,150,8.7,06:54,79,82,,7503.80,32.5,,
,00:40:33,150,8.7,06:54,79,82,,7506.20,32.7,,
,00:40:34,149,8.7,06:54,79,82,,7508.40,32.7,,
,00:40:35,149,8.8,06:49,79,82,,7510.90,32.7,,
,00:40:36,149,8.9,06:44,79,82,,7513.60,32.7,,
,00:40:37,149,9.0,06:40,79,82,,7516.30,32.7,,
,00:40:38,149,9.0,06:40,80,82,,7518.90,32.7,,
,00:40:39,149,9.1,06:36,80,82,,7521.40,32.7,,
,00:40:40,149,9.1,06:36,80,82,,7524.00,32.7,,
,00:40:41,148,9.2,06:31,80,82,,7526.80,32.7,,
,00:40:42,148,9.2,06:31,80,82,,7529.90,32.7,,
,00:40:43,148,9.4,06:23,80,82,,7533.00,32.7,,
,00:40:44,148,9.4,06:23,80,81,,7535.70,32.7,,
,00:40:45,148,9.5,06:19,80,81,,7538.70,32.7,,
,00:40:46,147,9.5,06:19,80,81,,7541.60,32.7,,
,00:40:47,147,9.6,06:15,80,81,,7544.20,32.8,,
,00:40:48,147,9.5,06:19,80,81,,7547.00,32.7,,
,00:40:49,147,9.5,06:19,80,81,,7549.70,32.7,,
,00:40:50,146,9.5,06:19,80,81,,7552.30,32.8,,
,00:40:51,146,9.5,06:19,80,81,,7555.00,32.8,,
,00:40:52,147,9.5,06:19,80,81,,7557.50,32.7,,
,00:40:53,147,9.6,06:15,80,81,,7560.10,32.7,,
,00:40:54,147,9.5,06:19,80,81,,7562.60,32.7,,
,00:40:55,147,9.5,06:19,80,81,,7565.20,32.6,,
,00:40:56,147,9.5,06:19,80,81,,7567.80,32.6,,
,00:40:57,147,9.5,06:19,79,81,,7570.40,32.7,,
,00:40:58,147,9.5,06:19,79,81,,7573.10,32.7,,
,00:40:59,147,9.5,06:19,80,81,,7575.70,32.7,,
,00:41:00,147,9.5,06:19,79,81,,7578.00,32.7,,
,00:41:01,147,9.5,06:19,79,81,,7580.60,32.7,,
,00:41:02,147,9.5,06:19,80,81,,7583.30,32.7,,
,00:41:03,147,9.5,06:19,80,81,,7585.90,32.7,,
,00:41:04,147,9.4,06:23,80,81,,7588.40,32.7,,
,00:41:05,147,9.4,06:23,80,81,,7590.80,32.5,,
,00:41:06,147,9.3,06:27,80,81,,7593.00,32.7,,
,00:41:07,147,9.2,06:31,80,81,,7595.30,32.7,,
,00:41:08,147,9.2,06:31,80,81,,7597.40,32.7,,
,00:41:09,146,9.2,06:31,80,81,,7599.90,32.7,,
,00:41:10,146,9.2,06:31,80,81,,7602.30,32.8,,
,00:41:11,146,9.2,06:31,80,81,,7604.60,32.7,,
,00:41:12,146,9.2,06:31,80,81,,7606.90,32.8,,
,00:41:13,145,9.2,06:31,79,81,,7609.40,32.7,,
,00:41:14,145,9.2,06:31,79,81,,7611.90,32.6,,
,00:41:15,145,9.2,06:31,80,81,,7614.80,32.7,,
,00:41:16,145,9.2,06:31,80,80,,7617.50,32.7,,
,00:41:17,145,9.2,06:31,80,80,,7620.20,32.7,,
,00:41:18,145,9.2,06:31,80,80,,7622.70,32.7,,
,00:41:19,144,9.2,06:31,80,80,,7625.20,32.6,,
,00:41:20,144,9.2,06:31,80,80,,7627.90,32.5,,
,00:41:21,143,9.2,06:31,80,80,,7630.50,32.7,,
,00:41:22,143,9.2,06:31,80,80,,7633.30,32.6,,
,00:41:23,144,9.2,06:31,80,80,,7636.00,32.7,,
,00:41:24,144,9.2,06:31,79,80,,7638.40,32.6,,
,00:41:25,144,9.2,06:31,79,80,,7640.70,32.7,,
,00:41:26,144,9.1,06:36,79,80,,7642.90,32.7,,
,00:41:27,144,9.1,06:36,79,80,,7644.90,32.7,,
,00:41:28,144,9.0,06:40,82,80,,7647.10,32.5,,
,00:41:29,144,8.9,06:44,82,80,,7649.00,32.5,,
,00:41:30,144,8.8,06:49,82,80,,7650.70,32.6,,
,00:41:31,145,8.8,06:49,82,80,,7652.30,32.6,,
,00:41:32,145,8.7,06:54,80,80,,7654.50,32.6,,
,00:41:33,145,8.7,06:54,80,80,,7656.80,32.7,,
,00:41:34,145,8.7,06:54,81,80,,7659.10,32.7,,
,00:41:35,145,8.8,06:49,81,80,,7661.50,32.7,,
,00:41:36,145,8.8,06:49,81,80,,7664.20,32.6,,
,00:41:37,145,8.9,06:44,81,80,,7666.70,32.7,,
,00:41:38,145,8.9,06:44,81,80,,7669.60,32.5,,
,00:41:39,145,8.9,06:44,81,80,,7672.40,32.7,,
,00:41:40,145,8.9,06:44,81,80,,7675.00,32.6,,
,00:41:41,144,8.9,06:44,81,80,,7677.40,32.5,,
,00:41:42,144,8.9,06:44,81,80,,7680.10,32.7,,
,00:41:43,145,9.0,06:40,81,80,,7682.60,32.7,,
,00:41:44,145,9.0,06:40,81,80,,7685.10,32.5,,
,00:41:45,144,8.9,06:44,81,80,,7687.60,32.6,,
,00:41:46,145,8.8,06:49,81,80,,7689.80,32.7,,
,00:41:47,145,8.7,06:54,81,80,,7691.90,32.6,,
,00:41:48,145,8.5,07:04,80,80,,7693.80,32.7,,
,00:41:49,145,8.5,07:04,79,80,,7695.80,32.7,,
,00:41:50,145,8.4,07:09,79,80,,7697.90,32.7,,
,00:41:51,146,8.3,07:14,79,80,,7699.80,32.6,,
,00:41:52,146,8.3,07:14,80,80,,7701.80,32.7,,
,00:41:53,146,8.4,07:09,80,80,,7703.90,32.7,,
,00:41:54,146,8.4,07:09,80,80,,7706.10,32.7,,
,00:41:55,146,8.4,07:09,80,80,,7708.50,32.7,,
,00:41:56,146,8.5,07:04,80,80,,7710.90,32.7,,
,00:41:57,146,8.5,07:04,80,80,,7713.40,32.7,,
,00:41:58,146,8.5,07:04,80,80,,7716.00,32.7,,
,00:41:59,146,8.6,06:59,80,80,,7718.60,32.7,,
,00:42:00,146,8.6,06:59,80,80,,7721.10,32.6,,
,00:42:01,146,8.7,06:54,80,80,,7723.70,32.7,,
,00:42:02,145,8.8,06:49,80,80,,7726.00,32.7,,
,00:42:03,145,8.8,06:49,80,80,,7728.80,32.7,,
,00:42:04,145,8.8,06:49,80,80,,7731.30,32.7,,
,00:42:05,145,8.9,06:44,80,80,,7733.90,32.6,,
,00:42:06,145,8.9,06:44,80,80,,7736.60,32.7,,
,00:42:07,145,8.9,06:44,80,80,,7739.20,32.7,,
,00:42:08,145,9.0,06:40,80,80,,7741.70,32.7,,
,00:42:09,145,9.0,06:40,80,80,,7744.10,32.5,,
,00:42:10,145,9.0,06:40,80,80,,7746.70,32.7,,
,00:42:11,145,9.0,06:40,80,80,,7749.40,32.6,,
,00:42:12,145,9.0,06:40,79,80,,7751.80,32.7,,
,00:42:13,145,9.1,06:36,80,80,,7754.60,32.7,,
,00:42:14,145,9.1,06:36,80,79,,7757.30,32.8,,
,00:42:15,145,9.1,06:36,79,79,,7759.80,32.7,,
,00:42:16,146,9.1,06:36,80,79,,7762.40,32.8,,
,00:42:17,146,9.2,06:31,79,79,,7765.10,32.7,,
,00:42:18,146,9.2,06:31,79,79,,7767.90,32.7,,
,00:42:19,146,9.2,06:31,79,79,,7770.60,32.7,,
,00:42:20,146,9.2,06:31,79,79,,7773.20,32.7,,
,00:42:21,146,9.2,06:31,80,79,,7775.70,32.7,,
,00:42:22,147,9.2,06:31,80,79,,7778.20,32.7,,
,00:42:23,147,9.2,06:31,79,79,,7780.60,32.7,,
,00:42:24,146,9.2,06:31,79,79,,7783.20,32.7,,
,00:42:25,146,9.2,06:31,80,79,,7785.80,32.8,,
,00:42:26,146,9.3,06:27,80,79,,7788.60,32.8,,
,00:42:27,146,9.3,06:27,80,79,,7791.20,32.7,,
,00:42:28,145,9.3,06:27,80,79,,7793.90,32.5,,
,00:42:29,145,9.3,06:27,80,79,,7796.60,32.7,,
,00:42:30,145,9.3,06:27,80,77,,7799.20,32.7,,
,00:42:31,145,9.4,06:23,80,77,,7801.90,32.8,,
,00:42:32,145,9.4,06:23,80,77,,7804.70,32.7,,
,00:42:33,144,9.4,06:23,80,77,,7807.40,32.7,,
,00:42:34,145,9.4,06:23,80,77,,7810.10,32.7,,
,00:42:35,144,9.4,06:23,80,77,,7812.50,32.7,,
,00:42:36,144,9.4,06:23,80,77,,7815.10,32.8,,
,00:42:37,144,9.4,06:23,79,77,,7817.70,32.7,,
,00:42:38,144,9.4,06:23,79,77,,7820.20,32.7,,
,00:42:39,143,9.4,06:23,79,77,,7822.60,32.7,,
,00:42:40,143,9.4,06:23,79,77,,7825.10,32.8,,
,00:42:41,143,9.4,06:23,79,77,,7827.60,32.7,,
,00:42:42,143,9.3,06:27,79,77,,7830.10,32.7,,
,00:42:43,143,9.3,06:27,79,77,,7832.60,32.7,,
,00:42:44,143,9.3,06:27,79,77,,7835.10,32.7,,
,00:42:45,143,9.2,06:31,79,77,,7837.30,32.8,,
,00:42:46,143,9.1,06:36,80,77,,7839.50,32.7,,
,00:42:47,142,9.0,06:40,80,77,,7841.50,32.7,,
,00:42:48,142,8.9,06:44,80,77,,7843.80,32.7,,
,00:42:49,142,8.6,06:59,80,77,,7846.00,32.8,,
,00:42:50,142,8.4,07:09,80,77,,7847.90,32.7,,
,00:42:51,142,8.2,07:19,79,77,,7849.90,32.7,,
,00:42:52,142,8.0,07:30,80,77,,7851.70,32.7,,
,00:42:53,142,7.9,07:36,79,77,,7853.70,32.7,,
,00:42:54,142,7.9,07:36,79,77,,7855.80,32.7,,
,00:42:55,142,7.9,07:36,80,77,,7857.90,32.7,,
,00:42:56,142,7.9,07:36,79,77,,7860.00,32.7,,
,00:42:57,142,7.9,07:36,80,77,,7862.10,32.7,,
,00:42:58,142,7.9,07:36,79,77,,7864.10,32.6,,
,00:42:59,142,7.8,07:42,80,77,,7866.40,32.7,,
,00:43:00,142,7.8,07:42,80,77,,7868.60,32.7,,
,00:43:01,141,7.8,07:42,80,77,,7870.70,32.7,,
,00:43:02,141,7.8,07:42,80,77,,7872.90,32.8,,
,00:43:03,141,7.8,07:42,80,77,,7875.00,32.8,,
,00:43:04,141,7.8,07:42,80,77,,7877.10,32.8,,
,00:43:05,141,7.9,07:36,80,77,,7879.40,32.7,,
,00:43:06,141,7.9,07:36,79,76,,7881.80,32.7,,
,00:43:07,140,8.0,07:30,79,76,,7884.30,32.8,,
,00:43:08,140,8.1,07:24,79,76,,7887.00,32.8,,
,00:43:09,140,8.1,07:24,79,76,,7889.60,32.8,,
,00:43:10,139,8.2,07:19,79,76,,7892.30,32.8,,
,00:43:11,139,8.3,07:14,79,76,,7895.20,32.7,,
,00:43:12,139,8.5,07:04,79,76,,7898.10,32.7,,
,00:43:13,139,8.6,06:59,79,76,,7901.00,32.7,,
,00:43:14,138,8.9,06:44,79,76,,7903.80,32.7,,
,00:43:15,138,9.2,06:31,79,76,,7906.50,32.8,,
,00:43:16,138,9.3,06:27,79,76,,7909.30,32.7,,
,00:43:17,138,9.4,06:23,80,76,,7912.20,32.8,,
,00:43:18,138,9.5,06:19,80,76,,7915.00,32.7,,
,00:43:19,139,9.6,06:15,80,76,,7917.90,32.7,,
,00:43:20,138,9.6,06:15,80,76,,7920.60,32.8,,
,00:43:21,139,9.7,06:11,80,76,,7923.40,32.7,,
,00:43:22,139,9.7,06:11,80,76,,7926.20,32.7,,
,00:43:23,139,9.7,06:11,80,76,,7929.00,32.7,,
,00:43:24,139,9.6,06:15,79,76,,7931.70,32.7,,
,00:43:25,139,9.6,06:15,80,76,,7934.20,32.8,,
,00:43:26,139,9.6,06:15,79,75,,7936.70,32.7,,
,00:43:27,139,9.5,06:19,79,75,,7939.40,32.6,,
,00:43:28,139,9.5,06:19,79,75,,7941.80,32.7,,
,00:43:29,139,9.4,06:23,80,75,,7944.00,32.7,,
,00:43:30,140,9.4,06:23,79,75,,7946.20,32.7,,
,00:43:31,140,9.4,06:23,79,75,,7948.60,32.7,,
,00:43:32,140,9.4,06:23,80,75,,7950.90,32.7,,
,00:43:33,140,9.3,06:27,80,75,,7953.40,32.8,,
,00:43:34,141,9.3,06:27,80,74,,7955.70,32.7,,
,00:43:35,141,9.2,06:31,80,74,,7957.90,32.7,,
,00:43:36,141,9.1,06:36,80,74,,7959.90,32.7,,
,00:43:37,141,9.1,06:36,80,74,,7961.80,32.7,,
,00:43:38,141,9.0,06:40,81,74,,7963.90,32.7,,
,00:43:39,142,9.0,06:40,81,74,,7965.90,32.7,,
,00:43:40,142,8.9,06:44,81,74,,7967.90,32.7,,
,00:43:41,142,8.9,06:44,81,74,,7969.90,32.7,,
,00:43:42,142,8.8,06:49,81,74,,7971.60,32.7,,
,00:43:43,143,8.7,06:54,81,74,,7973.50,32.7,,
,00:43:44,143,8.6,06:59,81,74,,7975.50,32.7,,
,00:43:45,143,8.5,07:04,81,74,,7977.30,32.7,,
,00:43:46,143,8.4,07:09,81,74,,7978.90,32.7,,
,00:43:47,143,8.4,07:09,81,74,,7980.70,32.7,,
,00:43:48,143,8.4,07:09,81,74,,7982.50,32.7,,
,00:43:49,143,8.4,07:09,81,74,,7984.40,32.6,,
,00:43:50,143,8.4,07:09,81,74,,7986.30,32.7,,
,00:43:51,143,8.5,07:04,81,74,,7988.60,32.7,,
,00:43:52,143,8.5,07:04,81,74,,7991.50,32.6,,
,00:43:53,143,8.6,06:59,81,74,,7994.70,32.5,,
,00:43:54,144,8.7,06:54,81,74,,7997.90,32.7,,
,00:43:55,144,8.7,06:54,81,74,,8001.00,32.7,,
,00:43:56,144,8.8,06:49,81,74,,8004.00,32.7,,
,00:43:57,144,8.8,06:49,81,74,,8007.10,32.7,,
,00:43:58,144,8.8,06:49,81,74,,8009.90,32.7,,
,00:43:59,144,8.9,06:44,81,74,,8012.50,32.5,,
,00:44:00,144,8.9,06:44,82,74,,8015.10,32.7,,
,00:44:01,145,8.9,06:44,82,74,,8017.50,32.7,,
,00:44:02,145,8.9,06:44,81,74,,8020.00,32.7,,
,00:44:03,144,8.9,06:44,81,74,,8022.50,32.5,,
,00:44:04,145,8.9,06:44,81,74,,8025.00,32.7,,
,00:44:05,145,9.0,06:40,81,74,,8027.50,32.8,,
,00:44:06,145,9.2,06:31,81,74,,8030.20,32.7,,
,00:44:07,145,9.2,06:31,81,74,,8032.90,32.6,,
,00:44:08,146,9.3,06:27,81,74,,8035.70,32.5,,
,00:44:09,146,9.3,06:27,81,74,,8038.20,32.8,,
,00:44:10,146,9.3,06:27,81,74,,8041.00,32.8,,
,00:44:11,146,9.3,06:27,81,74,,8043.80,32.8,,
,00:44:12,145,9.3,06:27,81,74,,8046.40,32.8,,
,00:44:13,146,9.3,06:27,81,74,,8049.10,32.7,,
,00:44:14,146,9.3,06:27,81,74,,8051.50,32.8,,
,00:44:15,146,9.3,06:27,81,74,,8054.00,32.8,,
,00:44:16,146,9.3,06:27,81,74,,8056.60,32.7,,
,00:44:17,146,9.4,06:23,81,74,,8059.30,32.8,,
,00:44:18,146,9.4,06:23,81,73,,8062.10,32.8,,
,00:44:19,146,9.4,06:23,81,73,,8064.80,32.8,,
,00:44:20,146,9.4,06:23,81,73,,8067.50,32.7,,
,00:44:21,147,9.4,06:23,81,73,,8070.00,32.8,,
,00:44:22,147,9.4,06:23,81,73,,8072.60,32.8,,
,00:44:23,147,9.3,06:27,81,73,,8075.20,32.8,,
,00:44:24,147,9.3,06:27,80,73,,8077.50,32.8,,
,00:44:25,147,9.3,06:27,79,73,,8079.80,32.8,,
,00:44:26,147,9.2,06:31,79,73,,8082.00,32.8,,
,00:44:27,147,9.2,06:31,79,73,,8084.20,32.8,,
,00:44:28,147,9.2,06:31,80,73,,8086.50,32.9,,
,00:44:29,147,9.2,06:31,80,73,,8088.80,32.8,,
,00:44:30,147,9.2,06:31,80,73,,8091.40,32.8,,
,00:44:31,147,9.2,06:31,80,73,,8093.90,32.9,,
,00:44:32,147,9.2,06:31,80,73,,8096.40,32.8,,
,00:44:33,147,9.2,06:31,80,73,,8099.10,32.8,,
,00:44:34,147,9.2,06:31,80,73,,8101.80,32.8,,
,00:44:35,147,9.2,06:31,79,73,,8104.30,32.8,,
,00:44:36,147,9.2,06:31,79,73,,8106.90,32.9,,
,00:44:37,147,9.2,06:31,79,73,,8109.50,32.8,,
,00:44:38,147,9.2,06:31,79,73,,8111.90,32.8,,
,00:44:39,147,9.1,06:36,80,73,,8114.20,33.0,,
,00:44:40,147,9.0,06:40,79,73,,8116.20,32.9,,
,00:44:41,148,8.9,06:44,79,73,,8118.20,32.8,,
,00:44:42,148,8.9,06:44,79,73,,8120.10,32.8,,
,00:44:43,148,8.9,06:44,79,73,,8122.20,32.9,,
,00:44:44,148,8.9,06:44,79,73,,8124.50,32.9,,
,00:44:45,148,8.9,06:44,80,73,,8126.80,32.9,,
,00:44:46,149,9.0,06:40,80,74,,8128.90,32.9,,
,00:44:47,149,9.0,06:40,80,74,,8131.30,33.0,,
,00:44:48,149,9.0,06:40,80,74,,8133.90,32.9,,
,00:44:49,149,8.9,06:44,79,74,,8136.60,33.0,,
,00:44:50,150,8.9,06:44,79,74,,8139.30,33.0,,
,00:44:51,150,9.0,06:40,79,74,,8142.10,33.0,,
,00:44:52,150,9.0,06:40,79,74,,8144.70,32.8,,
,00:44:53,151,9.0,06:40,79,74,,8147.20,33.0,,
,00:44:54,151,9.0,06:40,80,74,,8149.60,32.9,,
,00:44:55,152,9.0,06:40,80,74,,8152.10,32.9,,
,00:44:56,152,9.0,06:40,79,74,,8154.60,33.0,,
,00:44:57,152,9.0,06:40,80,74,,8157.30,33.0,,
,00:44:58,152,9.0,06:40,80,74,,8159.90,33.0,,
,00:44:59,152,9.0,06:40,80,74,,8162.50,33.0,,
,00:45:00,153,9.1,06:36,80,74,,8165.10,33.0,,
,00:45:01,153,9.1,06:36,79,74,,8167.60,32.8,,
,00:45:02,153,9.1,06:36,79,74,,8170.00,33.0,,
,00:45:03,153,9.1,06:36,79,74,,8172.60,33.0,,
